Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Сергиевская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	330	5	5	5	5	5	5	5	5	5	5	5	5	5	9	1	5	15	5	5	15	15	20	5	5	10	5	5	5	15	15	5	20	20	20	20	10	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	136	2	2	0	0	0	0	1	0	1	0	1	1	0	7	0	1	0	1	0	15	6	7	0	0	8	3	2	2	2	5	1	12	10	20	12	9	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	111	2	2	1	3	2	3	2	2	2	0	2	2	2	3	5	0	3	3	1	4	3	1	1	1	1	1	2	5	1	22	1	4	4	2	7	5	6					
14	Число погашенных открепительных удостоверений	194	3	3	5	5	5	5	4	5	4	5	4	4	5	2	1	4	15	4	5	0	9	13	5	5	2	2	3	3	13	10	4	8	10	0	8	1	10					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	230	5	13	5	7	2	4	3	4	2	4	1	2	4	5	2	3	6	0	2	19	6	9	1	2	2	2	3	13	13	5	3	12	18	14	19	7	8					
		1.07%	1.38%	2.10%	3.26%	3.62%	0.66%	1.53%	0.79%	1.53%	0.60%	1.80%	0.35%	0.67%	0.74%	1.16%	1.90%	2.20%	0.83%	0.0%	1.04%	1.53%	0.60%	0.91%	0.50%	1.07%	0.56%	0.28%	1.05%	2.08%	1.48%	0.73%	0.84%	0.83%	1.27%	0.98%	1.15%	0.66%	0.84%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	352	4	6	1	1	0	0	4	2	4	10	2	9	2	4	1	0	11	0	0	30	14	24	5	0	10	10	3	7	16	11	1	25	24	48	44	11	8					
		1.64%	1.10%	0.97%	0.65%	0.51%	0.0%	0.0%	1.06%	0.76%	1.21%	4.52%	0.70%	3.04%	0.37%	0.93%	0.95%	0.0%	1.52%	0.0%	0.0%	2.41%	1.41%	2.42%	2.53%	0.0%	2.83%	1.43%	1.05%	1.12%	1.82%	1.62%	0.28%	1.74%	1.70%	3.36%	2.67%	1.04%	0.84%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	611	11	18	5	8	7	10	4	7	11	8	8	5	3	12	0	3	7	3	7	38	38	32	7	8	9	20	4	13	24	21	17	51	62	23	47	28	32					
		2.86%	3.03%	2.91%	3.26%	4.14%	2.31%	3.83%	1.06%	2.68%	3.33%	3.61%	2.80%	1.68%	0.55%	2.80%	0.0%	2.20%	0.97%	1.61%	3.66%	3.06%	3.83%	3.23%	3.55%	4.30%	2.54%	2.87%	1.40%	2.08%	2.73%	3.10%	4.77%	3.56%	4.40%	1.61%	2.85%	2.67%	3.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	335	3	3	0	2	3	1	3	4	3	0	3	2	1	4	1	2	14	1	3	25	14	17	0	1	8	11	2	12	8	19	4	26	20	34	40	27	14					
		1.56%	0.82%	0.48%	0.0%	1.03%	0.99%	0.38%	0.79%	1.53%	0.90%	0.0%	1.05%	0.67%	0.18%	0.93%	0.95%	1.47%	1.94%	0.53%	1.57%	2.01%	1.41%	1.72%	0.0%	0.53%	2.26%	1.58%	0.70%	1.92%	0.91%	2.80%	1.12%	1.81%	1.42%	2.38%	2.43%	2.57%	1.47%					
22	"5. ""За Русь Святую"""	117	2	2	0	4	0	0	6	0	0	3	5	2	1	2	2	1	5	0	3	3	4	1	1	0	3	3	3	2	13	9	0	9	7	9	5	1	6					
		0.54%	0.55%	0.32%	0.0%	2.07%	0.0%	0.0%	1.59%	0.0%	0.0%	1.35%	1.75%	0.67%	0.18%	0.46%	1.90%	0.73%	0.69%	0.0%	1.57%	0.24%	0.40%	0.10%	0.50%	0.0%	0.84%	0.43%	1.05%	0.32%	1.48%	1.32%	0.0%	0.62%	0.49%	0.63%	0.30%	0.09%	0.63%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	0	1	0	0	0	0	2	1	0	1	0	0	1	1	0	0	2	1	0	4	0	1	1	0	3	3	0	0	2	0	0	2	2	2	3	0	1					
		0.15%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.53%	0.38%	0.0%	0.45%	0.0%	0.0%	0.18%	0.23%	0.0%	0.0%	0.27%	0.53%	0.0%	0.32%	0.0%	0.10%	0.50%	0.0%	0.84%	0.43%	0.0%	0.0%	0.22%	0.0%	0.0%	0.13%	0.14%	0.14%	0.18%	0.0%	0.10%					
24	"7. ""Новый курс - Автомобильная Россия"""	128	4	1	2	1	0	0	1	0	1	1	0	0	2	2	0	1	7	1	2	9	8	4	0	0	1	2	0	1	5	3	1	14	7	12	17	13	5					
		0.59%	1.10%	0.16%	1.30%	0.51%	0.0%	0.0%	0.26%	0.0%	0.30%	0.45%	0.0%	0.0%	0.37%	0.46%	0.0%	0.73%	0.97%	0.53%	1.04%	0.72%	0.80%	0.40%	0.0%	0.0%	0.28%	0.28%	0.0%	0.16%	0.57%	0.44%	0.28%	0.97%	0.49%	0.84%	1.03%	1.24%	0.52%					
25	"8. ""Народно-республиканская партия России"""	25	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	1	1	1	1	0	0	3	0	1	1	0	0	1	1	2	2	2	2					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.37%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.08%	0.10%	0.10%	0.50%	0.0%	0.0%	0.43%	0.0%	0.16%	0.11%	0.0%	0.0%	0.06%	0.07%	0.14%	0.12%	0.19%	0.21%					
26	"9. ""Российская экологическая партия ""Зеленые"""	48	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	1	0	0	4	3	1	2	0	0	0	1	1	1	2	1	1	4	2	8	10	0					
		0.22%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.35%	0.0%	0.37%	0.0%	0.0%	0.73%	0.13%	0.0%	0.0%	0.32%	0.30%	0.10%	1.01%	0.0%	0.0%	0.0%	0.35%	0.16%	0.11%	0.29%	0.28%	0.06%	0.28%	0.14%	0.48%	0.95%	0.0%					
27	"10. ""Аграрная партия России"""	1041	31	30	23	14	27	23	20	18	36	38	23	11	44	31	14	1	52	25	27	41	42	34	7	4	8	22	10	39	25	18	38	61	45	31	47	49	32					
		4.87%	8.56%	4.86%	15.03%	7.25%	8.94%	8.81%	5.31%	6.89%	10.90%	17.19%	8.07%	3.71%	8.14%	7.24%	13.33%	0.73%	7.23%	13.44%	14.13%	3.30%	4.23%	3.44%	3.55%	2.15%	2.26%	3.16%	3.52%	6.24%	2.85%	2.65%	10.67%	4.25%	3.19%	2.17%	2.85%	4.67%	3.36%					
28	"11. ""Истинные патриоты России"""	23	0	1	1	0	0	0	0	0	2	0	4	0	0	1	0	0	0	0	0	0	0	2	1	1	2	0	0	2	0	1	1	1	1	1	1	0	0					
		0.10%	0.0%	0.16%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	1.40%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.50%	0.53%	0.56%	0.0%	0.0%	0.32%	0.0%	0.14%	0.28%	0.06%	0.07%	0.07%	0.06%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	910	6	17	1	7	2	5	9	0	7	1	9	10	8	5	2	0	34	3	6	58	71	48	4	3	26	29	63	18	37	24	7	73	86	60	83	49	39					
		4.26%	1.65%	2.75%	0.65%	3.62%	0.66%	1.91%	2.39%	0.0%	2.12%	0.45%	3.15%	3.37%	1.48%	1.16%	1.90%	0.0%	4.72%	1.61%	3.14%	4.67%	7.15%	4.85%	2.03%	1.61%	7.36%	4.17%	22.18%	2.88%	4.22%	3.54%	1.96%	5.09%	6.10%	4.20%	5.04%	4.67%	4.10%					
30	"13. ""Демократическая партия России"""	57	0	2	2	1	2	1	1	0	1	1	0	2	0	0	2	1	4	0	0	3	4	7	0	0	0	1	0	2	2	1	2	2	4	2	4	1	2					
		0.26%	0.0%	0.32%	1.30%	0.51%	0.66%	0.38%	0.26%	0.0%	0.30%	0.45%	0.0%	0.67%	0.0%	0.0%	1.90%	0.73%	0.55%	0.0%	0.0%	0.24%	0.40%	0.70%	0.0%	0.0%	0.0%	0.14%	0.0%	0.32%	0.22%	0.14%	0.56%	0.13%	0.28%	0.14%	0.24%	0.09%	0.21%					
31	"14. ""Великая Россия - Евразийский Союз"""	57	1	3	0	2	0	1	0	0	0	0	0	3	2	2	0	1	2	1	0	2	4	1	0	0	1	1	1	5	4	0	0	3	0	6	4	4	3					
		0.26%	0.27%	0.48%	0.0%	1.03%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.37%	0.46%	0.0%	0.73%	0.27%	0.53%	0.0%	0.16%	0.40%	0.10%	0.0%	0.0%	0.28%	0.14%	0.35%	0.8%	0.45%	0.0%	0.0%	0.20%	0.0%	0.42%	0.24%	0.38%	0.31%					
32	"15. ""Партия СЛОН"""	32	0	0	0	0	0	1	0	0	0	1	0	0	2	4	0	0	1	0	0	2	1	1	0	0	3	2	1	2	0	0	0	2	4	3	1	1	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.37%	0.93%	0.0%	0.0%	0.13%	0.0%	0.0%	0.16%	0.10%	0.10%	0.0%	0.0%	0.84%	0.28%	0.35%	0.32%	0.0%	0.0%	0.0%	0.13%	0.28%	0.21%	0.06%	0.09%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1473	5	16	11	5	6	19	8	4	19	11	7	6	21	33	1	9	27	7	10	91	80	85	18	3	37	48	7	16	79	73	7	112	131	122	152	97	90					
		6.90%	1.38%	2.59%	7.18%	2.59%	1.98%	7.27%	2.12%	1.53%	5.75%	4.97%	2.45%	2.02%	3.88%	7.71%	0.95%	6.61%	3.75%	3.76%	5.23%	7.33%	8.06%	8.60%	9.13%	1.61%	10.48%	6.90%	2.46%	2.56%	9.01%	10.78%	1.96%	7.82%	9.30%	8.55%	9.24%	9.25%	9.46%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	63	3	4	0	0	1	1	0	1	1	2	2	2	1	1	0	0	3	0	1	3	3	3	0	2	0	1	5	1	4	2	0	2	3	2	3	1	5					
		0.29%	0.82%	0.64%	0.0%	0.0%	0.33%	0.38%	0.0%	0.38%	0.30%	0.90%	0.70%	0.67%	0.18%	0.23%	0.0%	0.0%	0.41%	0.0%	0.52%	0.24%	0.30%	0.30%	0.0%	1.07%	0.0%	0.14%	1.76%	0.16%	0.45%	0.29%	0.0%	0.13%	0.21%	0.14%	0.18%	0.09%	0.52%					
35	"18. ""ЛДПР"""	3284	46	108	28	18	58	35	44	46	42	17	47	43	49	54	16	37	146	39	36	170	137	145	33	33	66	121	38	68	131	82	69	219	224	240	269	177	153					
		15.38%	12.70%	17.50%	18.30%	9.32%	19.20%	13.40%	11.70%	17.62%	12.72%	7.69%	16.49%	14.52%	9.07%	12.61%	15.23%	27.20%	20.30%	20.96%	18.84%	13.69%	13.81%	14.67%	16.75%	17.74%	18.69%	17.41%	13.38%	10.88%	14.95%	12.11%	19.38%	15.29%	15.90%	16.83%	16.36%	16.88%	16.08%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	424	14	23	0	5	13	7	8	4	5	2	5	6	10	5	4	2	12	4	2	18	17	12	8	0	3	14	0	14	13	20	14	40	19	29	24	25	23					
		1.98%	3.86%	3.72%	0.0%	2.59%	4.30%	2.68%	2.12%	1.53%	1.51%	0.90%	1.75%	2.02%	1.85%	1.16%	3.80%	1.47%	1.66%	2.15%	1.04%	1.45%	1.71%	1.21%	4.06%	0.0%	0.84%	2.01%	0.0%	2.24%	1.48%	2.95%	3.93%	2.79%	1.34%	2.03%	1.45%	2.38%	2.41%					
37	"20. ""Политическая партия ""Единая Россия"""	6691	134	233	39	72	106	89	172	120	90	77	119	104	99	145	48	51	243	49	54	423	320	328	71	65	98	244	79	228	289	210	113	368	372	425	424	304	286					
		31.35%	37.01%	37.76%	25.49%	37.30%	35.09%	34.09%	45.74%	45.97%	27.27%	34.84%	41.75%	35.13%	18.33%	33.87%	45.71%	37.5%	33.79%	26.34%	28.27%	34.08%	32.25%	33.19%	36.04%	34.94%	27.76%	35.10%	27.81%	36.48%	32.99%	31.01%	31.74%	25.69%	26.42%	29.80%	25.79%	29.00%	30.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	0	4	0	0	0	1	0	0	0	0	3	1	0	1	0	0	0	0	2	3	2	0	0	1	0	2	0	3	1	1	0	4	4	0	0	2	3					
		0.17%	0.0%	0.64%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	1.05%	0.33%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	1.04%	0.24%	0.20%	0.0%	0.0%	0.53%	0.0%	0.28%	0.0%	0.48%	0.11%	0.14%	0.0%	0.27%	0.28%	0.0%	0.0%	0.19%	0.31%					
39	"22. ""Развитие предпринимательства"""	73	1	5	1	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	8	1	5	2	0	0	2	0	4	2	1	0	7	5	5	10	6	3					
		0.34%	0.27%	0.81%	0.65%	0.0%	0.0%	0.76%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.64%	0.10%	0.50%	1.01%	0.0%	0.0%	0.28%	0.0%	0.64%	0.22%	0.14%	0.0%	0.48%	0.35%	0.35%	0.60%	0.57%	0.31%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3817	66	87	23	28	48	43	64	37	73	26	36	67	246	69	3	17	85	46	23	181	155	164	18	57	46	117	48	130	153	119	47	320	280	237	337	160	161					
		17.88%	18.23%	14.10%	15.03%	14.50%	15.89%	16.47%	17.02%	14.17%	22.12%	11.76%	12.63%	22.63%	45.55%	16.12%	2.85%	12.49%	11.82%	24.73%	12.04%	14.58%	15.62%	16.59%	9.13%	30.64%	13.03%	16.83%	16.90%	20.8%	17.46%	17.57%	13.20%	22.34%	19.88%	16.61%	20.49%	15.26%	16.92%					
																																												
41	Против всех	962	11	15	3	6	14	8	14	11	15	9	5	8	24	35	6	2	33	5	6	79	54	51	8	5	21	18	10	28	23	37	9	45	58	97	84	62	43					
		4.50%	3.03%	2.43%	1.96%	3.10%	4.63%	3.06%	3.72%	4.21%	4.54%	4.07%	1.75%	2.70%	4.44%	8.17%	5.71%	1.47%	4.58%	2.68%	3.14%	6.36%	5.44%	5.16%	4.06%	2.68%	5.94%	2.58%	3.52%	4.48%	2.62%	5.46%	2.52%	3.14%	4.11%	6.80%	5.10%	5.91%	4.52%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
