Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Бердская городская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	455	10	10	10	20	10	10	10	10	10	10	10	10	10	10	20	20	15	10	10	10	10	20	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	257	7	1	1	11	10	9	4	4	6	7	2	3	5	4	10	13	11	6	5	5	8	13	2	4	5	2	16	5	7	6	8	5	8	8	5	8	9	5	2	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	265	15	61	5	26	4	3	3	5	1	5	5	0	0	2	7	1	6	3	2	2	1	0	6	1	3	5	5	2	3	24	7	0	5	4	1	3	2	2	3	32					
14	Число погашенных открепительных удостоверений	198	3	9	9	9	0	1	6	6	4	3	8	7	5	6	10	7	4	4	5	5	2	7	8	6	5	8	4	5	3	4	2	5	2	2	5	2	1	5	8	3					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	525	18	14	6	22	14	9	10	19	15	11	13	8	21	13	15	13	8	11	12	16	17	31	10	7	15	15	3	10	24	11	14	4	16	10	8	8	13	15	8	18					
		1.39%	2.10%	3.09%	1.60%	1.96%	1.38%	1.11%	1.24%	2.10%	1.74%	1.19%	1.34%	0.83%	2.21%	1.32%	1.52%	1.26%	0.76%	1.26%	1.33%	1.62%	1.77%	2.14%	1.22%	0.75%	1.51%	1.78%	0.27%	1.15%	2.32%	1.14%	1.26%	0.39%	1.50%	1.0%	0.81%	0.79%	1.24%	1.46%	0.89%	1.98%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1647	47	24	3	74	73	27	16	43	24	67	48	54	47	38	45	74	52	35	35	34	34	28	20	32	64	33	59	26	56	58	30	44	40	56	41	37	41	34	29	25					
		4.36%	5.48%	5.29%	0.80%	6.62%	7.22%	3.35%	1.99%	4.76%	2.78%	7.29%	4.95%	5.60%	4.95%	3.87%	4.57%	7.22%	4.94%	4.02%	3.88%	3.45%	3.54%	1.94%	2.44%	3.44%	6.45%	3.92%	5.49%	2.99%	5.42%	6.03%	2.71%	4.33%	3.75%	5.6%	4.20%	3.66%	3.93%	3.32%	3.23%	2.75%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	988	30	4	31	24	23	21	32	18	26	17	18	29	26	28	28	16	30	18	34	27	35	26	26	11	23	20	11	18	22	24	29	21	40	31	26	33	36	27	25	24					
		2.61%	3.50%	0.88%	8.31%	2.14%	2.27%	2.60%	3.98%	1.99%	3.01%	1.84%	1.85%	3.01%	2.74%	2.85%	2.84%	1.56%	2.85%	2.06%	3.77%	2.74%	3.64%	1.80%	3.17%	1.18%	2.31%	2.38%	1.02%	2.07%	2.13%	2.49%	2.62%	2.06%	3.75%	3.1%	2.66%	3.26%	3.45%	2.64%	2.79%	2.64%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2329	39	25	18	74	87	36	37	62	55	91	64	71	70	70	82	83	58	41	79	46	47	40	31	69	75	48	35	49	61	57	64	65	84	85	40	60	61	70	58	42					
		6.17%	4.55%	5.51%	4.82%	6.62%	8.61%	4.47%	4.60%	6.86%	6.38%	9.90%	6.60%	7.37%	7.38%	7.14%	8.33%	8.10%	5.51%	4.71%	8.76%	4.67%	4.89%	2.77%	3.78%	7.41%	7.56%	5.71%	3.25%	5.63%	5.91%	5.93%	5.79%	6.40%	7.87%	8.5%	4.09%	5.94%	5.84%	6.84%	6.47%	4.63%					
22	"5. ""За Русь Святую"""	362	5	2	12	17	6	11	5	9	11	5	8	18	7	12	13	6	18	12	1	6	6	11	12	13	7	7	6	13	11	7	10	7	6	11	9	13	7	6	6	10					
		0.95%	0.58%	0.44%	3.21%	1.52%	0.59%	1.36%	0.62%	0.99%	1.27%	0.54%	0.82%	1.86%	0.73%	1.22%	1.32%	0.58%	1.71%	1.37%	0.11%	0.61%	0.62%	0.76%	1.46%	1.39%	0.70%	0.83%	0.55%	1.49%	1.06%	0.72%	0.90%	0.68%	0.56%	1.1%	0.92%	1.28%	0.67%	0.58%	0.66%	1.10%					
23	"6. ""Объединенная Российская партия ""Русь"""	100	2	0	7	4	3	2	4	3	2	2	2	2	1	2	2	4	0	5	1	0	5	2	2	1	3	2	3	2	6	3	2	0	1	2	2	0	3	3	6	4					
		0.26%	0.23%	0.0%	1.87%	0.35%	0.29%	0.24%	0.49%	0.33%	0.23%	0.21%	0.20%	0.20%	0.10%	0.20%	0.20%	0.39%	0.0%	0.57%	0.11%	0.0%	0.52%	0.13%	0.24%	0.10%	0.30%	0.23%	0.27%	0.23%	0.58%	0.31%	0.18%	0.0%	0.09%	0.2%	0.20%	0.0%	0.28%	0.29%	0.66%	0.44%					
24	"7. ""Новый курс - Автомобильная Россия"""	253	5	3	3	12	7	4	5	7	1	4	8	3	6	6	4	5	6	5	1	0	5	14	11	1	5	4	9	5	8	9	15	14	3	11	5	10	11	2	7	9					
		0.67%	0.58%	0.66%	0.80%	1.07%	0.69%	0.49%	0.62%	0.77%	0.11%	0.43%	0.82%	0.31%	0.63%	0.61%	0.40%	0.48%	0.57%	0.57%	0.11%	0.0%	0.52%	0.97%	1.34%	0.10%	0.50%	0.47%	0.83%	0.57%	0.77%	0.93%	1.35%	1.37%	0.28%	1.1%	0.51%	0.99%	1.05%	0.19%	0.78%	0.99%					
25	"8. ""Народно-республиканская партия России"""	46	1	1	5	2	2	3	2	0	1	0	0	2	1	0	0	0	1	1	1	0	0	3	2	1	0	0	0	1	0	5	4	0	0	1	0	2	0	3	0	1					
		0.12%	0.11%	0.22%	1.34%	0.17%	0.19%	0.37%	0.24%	0.0%	0.11%	0.0%	0.0%	0.20%	0.10%	0.0%	0.0%	0.0%	0.09%	0.11%	0.11%	0.0%	0.0%	0.20%	0.24%	0.10%	0.0%	0.0%	0.0%	0.11%	0.0%	0.52%	0.36%	0.0%	0.0%	0.1%	0.0%	0.19%	0.0%	0.29%	0.0%	0.11%					
26	"9. ""Российская экологическая партия ""Зеленые"""	163	4	2	5	6	1	0	1	4	4	5	4	6	2	10	3	6	4	3	2	1	7	4	4	5	3	3	7	3	4	8	5	6	6	5	5	5	3	4	3	0					
		0.43%	0.46%	0.44%	1.34%	0.53%	0.09%	0.0%	0.12%	0.44%	0.46%	0.54%	0.41%	0.62%	0.21%	1.02%	0.30%	0.58%	0.38%	0.34%	0.22%	0.10%	0.72%	0.27%	0.48%	0.53%	0.30%	0.35%	0.65%	0.34%	0.38%	0.83%	0.45%	0.59%	0.56%	0.5%	0.51%	0.49%	0.28%	0.39%	0.33%	0.0%					
27	"10. ""Аграрная партия России"""	799	18	5	12	31	9	26	27	17	23	12	22	23	17	7	19	17	35	18	21	22	21	32	19	19	13	22	24	21	19	11	12	12	20	13	27	25	30	30	27	21					
		2.11%	2.10%	1.10%	3.21%	2.77%	0.89%	3.22%	3.36%	1.88%	2.67%	1.30%	2.27%	2.38%	1.79%	0.71%	1.93%	1.66%	3.32%	2.06%	2.33%	2.23%	2.18%	2.21%	2.32%	2.04%	1.31%	2.61%	2.23%	2.41%	1.84%	1.14%	1.08%	1.18%	1.87%	1.3%	2.76%	2.47%	2.87%	2.93%	3.01%	2.31%					
28	"11. ""Истинные патриоты России"""	30	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	3	0	3	1	1	2	0	0	1	1	1	1	1	2	2	2	2	0	0					
		0.07%	0.0%	0.0%	0.0%	0.08%	0.0%	0.12%	0.0%	0.11%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.09%	0.11%	0.0%	0.0%	0.0%	0.20%	0.0%	0.32%	0.10%	0.11%	0.18%	0.0%	0.0%	0.10%	0.09%	0.09%	0.09%	0.1%	0.20%	0.19%	0.19%	0.19%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	293	9	4	6	8	19	9	8	5	8	4	10	5	5	5	6	6	4	7	7	4	9	16	5	9	7	9	14	5	4	5	10	3	11	1	3	1	14	7	12	9					
		0.77%	1.05%	0.88%	1.60%	0.71%	1.88%	1.11%	0.99%	0.55%	0.92%	0.43%	1.03%	0.51%	0.52%	0.51%	0.60%	0.58%	0.38%	0.80%	0.77%	0.40%	0.93%	1.10%	0.61%	0.96%	0.70%	1.07%	1.30%	0.57%	0.38%	0.52%	0.90%	0.29%	1.03%	0.1%	0.30%	0.09%	1.34%	0.68%	1.33%	0.99%					
30	"13. ""Демократическая партия России"""	97	4	1	3	3	2	6	2	3	2	3	1	1	2	8	0	0	2	2	3	3	3	8	2	7	0	0	3	3	3	3	3	0	2	2	3	0	0	3	1	0					
		0.25%	0.46%	0.22%	0.80%	0.26%	0.19%	0.74%	0.24%	0.33%	0.23%	0.32%	0.10%	0.10%	0.21%	0.81%	0.0%	0.0%	0.19%	0.22%	0.33%	0.30%	0.31%	0.55%	0.24%	0.75%	0.0%	0.0%	0.27%	0.34%	0.29%	0.31%	0.27%	0.0%	0.18%	0.2%	0.30%	0.0%	0.0%	0.29%	0.11%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	64	1	0	6	2	1	2	0	0	1	4	1	2	0	0	0	1	2	4	1	0	1	4	2	3	2	2	2	0	0	4	1	1	1	1	4	1	1	3	0	3					
		0.16%	0.11%	0.0%	1.60%	0.17%	0.09%	0.24%	0.0%	0.0%	0.11%	0.43%	0.10%	0.20%	0.0%	0.0%	0.0%	0.09%	0.19%	0.45%	0.11%	0.0%	0.10%	0.27%	0.24%	0.32%	0.20%	0.23%	0.18%	0.0%	0.0%	0.41%	0.09%	0.09%	0.09%	0.1%	0.40%	0.09%	0.09%	0.29%	0.0%	0.33%					
32	"15. ""Партия СЛОН"""	79	2	0	5	4	1	1	2	1	2	2	2	4	1	4	1	6	1	2	1	1	4	2	1	2	2	2	4	1	1	2	0	1	1	5	3	2	1	1	0	1					
		0.20%	0.23%	0.0%	1.34%	0.35%	0.09%	0.12%	0.24%	0.11%	0.23%	0.21%	0.20%	0.41%	0.10%	0.40%	0.10%	0.58%	0.09%	0.22%	0.11%	0.10%	0.41%	0.13%	0.12%	0.21%	0.20%	0.23%	0.37%	0.11%	0.09%	0.20%	0.0%	0.09%	0.09%	0.5%	0.30%	0.19%	0.09%	0.09%	0.0%	0.11%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3454	94	47	23	11	116	59	48	81	70	103	96	76	85	98	108	123	99	73	67	90	102	72	62	89	109	81	85	71	94	85	98	98	123	130	120	94	89	113	82	90					
		9.15%	10.96%	10.37%	6.16%	0.98%	11.48%	7.32%	5.97%	8.97%	8.13%	11.20%	9.90%	7.89%	8.96%	10.0%	10.97%	12.01%	9.41%	8.39%	7.43%	9.15%	10.62%	4.99%	7.57%	9.56%	10.98%	9.64%	7.91%	8.17%	9.10%	8.84%	8.86%	9.65%	11.53%	13.0%	12.29%	9.30%	8.53%	11.05%	9.15%	9.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	112	2	2	3	3	4	2	7	4	4	3	5	2	2	1	3	2	1	2	4	1	3	3	1	8	3	2	1	1	4	4	1	3	2	2	2	1	7	3	0	4					
		0.29%	0.23%	0.44%	0.80%	0.26%	0.39%	0.24%	0.87%	0.44%	0.46%	0.32%	0.51%	0.20%	0.21%	0.10%	0.30%	0.19%	0.09%	0.22%	0.44%	0.10%	0.31%	0.20%	0.12%	0.86%	0.30%	0.23%	0.09%	0.11%	0.38%	0.41%	0.09%	0.29%	0.18%	0.2%	0.20%	0.09%	0.67%	0.29%	0.0%	0.44%					
35	"18. ""ЛДПР"""	4248	80	50	47	130	114	92	97	98	90	120	101	95	103	105	92	75	104	111	120	140	90	184	91	78	99	102	231	106	128	98	119	127	137	91	94	94	99	95	98	123					
		11.25%	9.33%	11.03%	12.60%	11.63%	11.28%	11.42%	12.07%	10.85%	10.45%	13.05%	10.42%	9.86%	10.86%	10.71%	9.34%	7.32%	9.88%	12.75%	13.31%	14.24%	9.37%	12.76%	11.12%	8.38%	9.97%	12.14%	21.50%	12.19%	12.40%	10.19%	10.76%	12.51%	12.85%	9.1%	9.63%	9.30%	9.49%	9.29%	10.93%	13.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	766	16	10	6	11	22	17	9	27	19	19	18	27	11	18	34	22	15	18	36	20	22	14	18	25	18	16	18	14	20	16	18	28	22	15	22	24	21	22	17	21					
		2.03%	1.86%	2.20%	1.60%	0.98%	2.17%	2.11%	1.12%	2.99%	2.20%	2.06%	1.85%	2.80%	1.16%	1.83%	3.45%	2.14%	1.42%	2.06%	3.99%	2.03%	2.29%	0.97%	2.20%	2.68%	1.81%	1.90%	1.67%	1.61%	1.93%	1.66%	1.62%	2.75%	2.06%	1.5%	2.25%	2.37%	2.01%	2.15%	1.89%	2.31%					
37	"20. ""Политическая партия ""Единая Россия"""	10579	201	153	58	292	285	237	229	261	190	245	242	294	245	281	236	293	248	228	213	241	278	613	206	240	260	258	378	252	321	311	315	296	292	274	279	294	289	266	237	248					
		28.03%	23.45%	33.77%	15.54%	26.14%	28.21%	29.44%	28.51%	28.90%	22.06%	26.65%	24.97%	30.52%	25.84%	28.67%	23.98%	28.61%	23.57%	26.20%	23.64%	24.51%	28.95%	42.51%	25.18%	25.80%	26.20%	30.71%	35.19%	28.99%	31.10%	32.36%	28.50%	29.16%	27.39%	27.4%	28.58%	29.10%	27.70%	26.02%	26.45%	27.34%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	0	0	4	2	0	0	1	1	3	2	1	0	1	1	1	0	0	0	1	3	0	5	0	0	0	2	0	0	3	5	2	1	0	0	2	2	5	2	0	0					
		0.13%	0.0%	0.0%	1.07%	0.17%	0.0%	0.0%	0.12%	0.11%	0.34%	0.21%	0.10%	0.0%	0.10%	0.10%	0.10%	0.0%	0.0%	0.0%	0.11%	0.30%	0.0%	0.34%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.29%	0.52%	0.18%	0.09%	0.0%	0.0%	0.20%	0.19%	0.47%	0.19%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	158	4	1	2	5	2	5	0	6	3	6	4	3	1	1	5	10	2	1	3	12	4	7	4	1	12	3	5	1	4	4	4	6	5	3	4	7	0	1	5	2					
		0.41%	0.46%	0.22%	0.53%	0.44%	0.19%	0.62%	0.0%	0.66%	0.34%	0.65%	0.41%	0.31%	0.10%	0.10%	0.50%	0.97%	0.19%	0.11%	0.33%	1.22%	0.41%	0.48%	0.48%	0.10%	1.20%	0.35%	0.46%	0.11%	0.38%	0.41%	0.36%	0.59%	0.46%	0.3%	0.40%	0.69%	0.0%	0.09%	0.55%	0.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7504	209	72	90	264	151	159	193	149	231	133	220	169	192	193	209	185	276	187	184	256	196	200	228	198	202	146	73	201	150	126	238	195	154	172	197	241	248	233	213	171					
		19.88%	24.38%	15.89%	24.12%	23.63%	14.95%	19.75%	24.03%	16.50%	26.82%	14.47%	22.70%	17.54%	20.25%	19.69%	21.23%	18.06%	26.23%	21.49%	20.42%	26.04%	20.41%	13.86%	27.87%	21.29%	20.36%	17.38%	6.79%	23.13%	14.53%	13.11%	21.53%	19.21%	14.44%	17.2%	20.18%	23.86%	23.77%	22.79%	23.77%	18.85%					
																																															
41	Против всех	2422	44	25	9	85	56	66	52	65	56	52	71	59	72	67	59	38	67	69	61	47	57	92	46	72	59	49	88	53	71	79	88	71	82	64	71	40	49	62	49	60					
		6.41%	5.13%	5.51%	2.41%	7.60%	5.54%	8.19%	6.47%	7.19%	6.50%	5.65%	7.32%	6.12%	7.59%	6.83%	5.99%	3.71%	6.36%	7.93%	6.77%	4.78%	5.93%	6.38%	5.62%	7.74%	5.94%	5.83%	8.19%	6.09%	6.87%	8.22%	7.96%	6.99%	7.69%	6.4%	7.27%	3.96%	4.69%	6.06%	5.46%	6.61%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
