Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Репьевская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	72	11	4	5	2	4	8	0	4	2	2	6	5	1	7	2	3	4	2	0					
		0.84%	0.70%	0.40%	0.88%	1.15%	0.80%	3.08%	0.0%	2.25%	0.52%	0.53%	0.85%	1.21%	0.17%	2.04%	1.56%	1.84%	1.13%	0.48%	0.0%					
30	"13. ""Демократическая партия России"""	29	9	2	1	0	0	0	1	0	3	3	2	0	3	2	1	1	0	1	0					
		0.34%	0.57%	0.20%	0.17%	0.0%	0.0%	0.0%	0.47%	0.0%	0.78%	0.79%	0.28%	0.0%	0.52%	0.58%	0.78%	0.61%	0.0%	0.24%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	0	0	1	1	1	3	0	0	0	2	1	3	3	1	1	0	3	1					
		0.25%	0.06%	0.0%	0.0%	0.57%	0.20%	0.38%	1.41%	0.0%	0.0%	0.0%	0.28%	0.24%	0.52%	0.87%	0.78%	0.61%	0.0%	0.72%	0.41%					
32	"15. ""Партия СЛОН"""	10	2	2	0	0	0	1	0	0	0	0	1	2	0	0	0	0	2	0	0					
		0.11%	0.12%	0.20%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.14%	0.48%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	886	176	123	65	11	28	26	11	8	27	32	90	67	42	45	40	19	18	41	17					
		10.40%	11.32%	12.37%	11.44%	6.35%	5.63%	10.03%	5.18%	4.51%	7.06%	8.48%	12.76%	16.22%	7.36%	13.15%	31.25%	11.65%	5.11%	9.95%	7.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	0	3	2	0	1	4	1	2	0	4	4	4	4	4	0	2	3	3	3					
		0.51%	0.0%	0.30%	0.35%	0.0%	0.20%	1.54%	0.47%	1.12%	0.0%	1.06%	0.56%	0.96%	0.70%	1.16%	0.0%	1.22%	0.85%	0.72%	1.24%					
35	"18. ""ЛДПР"""	1221	232	179	81	29	66	29	37	20	43	65	105	40	113	34	12	20	38	49	29					
		14.33%	14.92%	18.00%	14.26%	16.76%	13.27%	11.19%	17.45%	11.29%	11.25%	17.24%	14.89%	9.68%	19.82%	9.94%	9.37%	12.26%	10.79%	11.89%	12.03%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	185	41	20	8	0	5	12	1	4	5	5	15	16	13	3	1	5	20	8	3					
		2.17%	2.63%	2.01%	1.40%	0.0%	1.00%	4.63%	0.47%	2.25%	1.30%	1.32%	2.12%	3.87%	2.28%	0.87%	0.78%	3.06%	5.68%	1.94%	1.24%					
37	"20. ""Политическая партия ""Единая Россия"""	2608	453	302	215	78	218	64	49	27	106	96	171	140	226	121	14	32	142	98	56					
		30.61%	29.15%	30.38%	37.85%	45.08%	43.86%	24.71%	23.11%	15.25%	27.74%	25.46%	24.25%	33.89%	39.64%	35.38%	10.93%	19.63%	40.34%	23.78%	23.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	0	2	1	0	4	0	1	2	2	0	0	4	1	1	0	0	2	0					
		0.23%	0.0%	0.0%	0.35%	0.57%	0.0%	1.54%	0.0%	0.56%	0.52%	0.53%	0.0%	0.0%	0.70%	0.29%	0.78%	0.0%	0.0%	0.48%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	6	7	0	0	1	1	0	1	0	2	0	1	4	3	0	0	0	1	0					
		0.31%	0.38%	0.70%	0.0%	0.0%	0.20%	0.38%	0.0%	0.56%	0.0%	0.53%	0.0%	0.24%	0.70%	0.87%	0.0%	0.0%	0.0%	0.24%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1561	307	191	88	16	82	48	70	46	90	79	117	44	71	38	40	41	43	92	58					
		18.32%	19.75%	19.21%	15.49%	9.24%	16.49%	18.53%	33.01%	25.98%	23.56%	20.95%	16.59%	10.65%	12.45%	11.11%	31.25%	25.15%	12.21%	22.33%	24.06%					
																										
41	Против всех	222	61	22	13	4	11	10	2	5	9	6	10	9	11	13	1	4	7	13	11					
		2.60%	3.92%	2.21%	2.28%	2.31%	2.21%	3.86%	0.94%	2.82%	2.35%	1.59%	1.41%	2.17%	1.92%	3.80%	0.78%	2.45%	1.98%	3.15%	4.56%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
