Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
"Наименование Избирательной комиссии:    Нижний Тагил, Тагилстроевская"																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279	УИК №2280	УИК №2281	УИК №2282	УИК №2283	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289	УИК №2290					
		1.23%	0.32%	1.35%	0.62%	1.19%	1.03%	0.58%	0.88%	0.36%	0.94%	0.67%	1.06%	0.87%	0.99%	1.06%	1.24%	0.56%	0.35%	0.89%	0.99%	1.04%	0.58%	1.42%	1.99%	2.44%	1.08%	1.52%	2.33%	2.15%	1.46%	1.60%	2.64%	1.48%	1.32%	0.93%	0.78%	1.01%	1.55%	0.52%	1.27%	1.31%	0.94%	2.01%	1.37%	1.45%	0.83%	1.03%	2.34%	1.59%	1.37%	0.25%	1.42%	1.05%					
23	6.Политическая партия «Партия социальной справедливости»	272	6	4	5	3	3	5	3	4	4	2	6	1	8	5	1	1	2	4	8	8	2	7	3	4	4	4	1	4	10	2	8	8	7	4	6	6	6	3	9	5	6	10	12	7	4	5	8	9	8	1	7	9					
		0.41%	0.48%	0.32%	0.52%	0.21%	0.26%	0.42%	0.24%	0.36%	0.24%	0.17%	0.42%	0.10%	0.53%	0.41%	0.08%	0.28%	0.35%	0.44%	0.56%	0.60%	0.39%	0.55%	0.35%	0.46%	0.43%	0.43%	0.10%	0.37%	0.86%	0.13%	0.62%	0.42%	0.44%	0.31%	0.43%	0.38%	0.37%	0.26%	0.57%	0.30%	0.33%	0.72%	0.72%	0.51%	0.26%	0.37%	0.60%	0.57%	0.50%	0.25%	0.52%	0.55%					
24	7.Политическая партия «Либерально-демократическая партия России»	8850	189	178	131	226	203	162	178	131	238	135	218	158	229	177	173	38	67	129	153	181	72	128	98	97	95	102	123	122	153	198	153	269	208	174	203	197	236	146	218	240	254	190	218	191	181	206	169	208	243	16	199	249					
		13.45%	15.06%	14.18%	13.58%	15.76%	17.35%	13.51%	14.18%	11.84%	14.05%	11.30%	15.34%	15.30%	15.26%	14.39%	14.30%	10.70%	11.80%	14.33%	10.79%	13.47%	13.87%	10.09%	11.49%	11.27%	10.25%	11.05%	11.94%	11.39%	13.17%	12.68%	11.90%	14.23%	13.10%	13.49%	14.47%	12.44%	14.62%	12.62%	13.86%	14.28%	14.07%	13.61%	12.99%	13.87%	11.54%	15.17%	12.75%	13.26%	15.15%	4.00%	14.83%	15.34%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5431	74	71	60	83	88	97	102	77	124	97	102	56	102	107	114	19	27	62	103	127	30	102	93	65	83	79	80	101	87	127	122	137	120	115	102	142	164	118	136	142	157	145	168	140	165	142	140	144	152	4	92	145					
		8.25%	5.90%	5.66%	6.22%	5.79%	7.52%	8.09%	8.13%	6.96%	7.32%	8.12%	7.18%	5.42%	6.80%	8.70%	9.42%	5.35%	4.75%	6.89%	7.26%	9.45%	5.78%	8.04%	10.90%	7.55%	8.95%	8.56%	7.77%	9.43%	7.49%	8.13%	9.49%	7.25%	7.56%	8.91%	7.27%	8.97%	10.16%	10.20%	8.65%	8.45%	8.70%	10.39%	10.01%	10.17%	10.52%	10.46%	10.57%	9.18%	9.48%	1.00%	6.86%	8.93%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	560	8	13	7	11	9	6	7	11	9	10	17	6	13	14	6	4	2	3	8	16	3	19	8	8	9	3	9	5	8	10	5	17	15	15	14	10	14	14	14	13	21	15	16	7	13	18	12	18	18	5	15	9					
		0.85%	0.64%	1.04%	0.73%	0.77%	0.77%	0.50%	0.56%	0.99%	0.53%	0.84%	1.20%	0.58%	0.87%	1.14%	0.50%	1.13%	0.35%	0.33%	0.56%	1.19%	0.58%	1.50%	0.94%	0.93%	0.97%	0.33%	0.87%	0.47%	0.69%	0.64%	0.39%	0.90%	0.94%	1.16%	0.99%	0.63%	0.87%	1.21%	0.89%	0.77%	1.16%	1.07%	0.95%	0.51%	0.83%	1.33%	0.91%	1.15%	1.12%	1.25%	1.12%	0.55%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	39513	820	798	629	885	723	755	804	725	1114	762	840	665	949	733	725	246	390	569	835	781	323	718	434	503	570	560	587	606	699	933	766	1130	964	761	853	981	906	685	904	965	1053	833	958	760	930	741	766	898	937	350	775	916					
		60.06%	65.34%	63.59%	65.18%	61.72%	61.79%	62.97%	64.06%	65.55%	65.76%	63.77%	59.11%	64.38%	63.22%	59.59%	59.92%	69.30%	68.66%	63.22%	58.89%	58.11%	62.24%	56.62%	50.88%	58.42%	61.49%	60.67%	56.99%	56.58%	60.15%	59.73%	59.56%	59.79%	60.71%	58.99%	60.80%	61.97%	56.13%	59.20%	57.47%	57.41%	58.34%	59.67%	57.09%	55.19%	59.31%	54.57%	57.81%	57.23%	58.42%	87.50%	57.75%	56.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1186	8	18	5	20	9	8	4	14	15	13	19	14	17	10	15	2	6	4	25	26	9	35	28	27	14	14	23	23	18	41	15	36	18	22	23	25	34	33	31	53	40	28	43	38	37	22	28	63	33	3	36	41					
		1.80%	0.64%	1.43%	0.52%	1.39%	0.77%	0.67%	0.32%	1.27%	0.89%	1.09%	1.34%	1.36%	1.13%	0.81%	1.24%	0.56%	1.06%	0.44%	1.76%	1.93%	1.73%	2.76%	3.28%	3.14%	1.51%	1.52%	2.23%	2.15%	1.55%	2.62%	1.17%	1.90%	1.13%	1.71%	1.64%	1.58%	2.11%	2.85%	1.97%	3.15%	2.22%	2.01%	2.56%	2.76%	2.36%	1.62%	2.11%	4.02%	2.06%	0.75%	2.68%	2.53%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
