Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Усолье-Сибирская городская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313					
14	Число погашенных открепительных удостоверений	692	3	36	28	24	22	17	16	25	21	26	26	29	26	11	15	24	22	0	7	14	20	16	33	34	19	29	27	28	31	35	28	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	332	4	6	5	13	21	6	10	16	4	18	16	12	18	5	4	11	15	1	10	12	14	1	9	12	5	9	17	20	16	6	12	4					
		1.02%	3.27%	0.48%	0.33%	1.10%	1.49%	1.50%	0.97%	1.37%	0.78%	1.37%	1.28%	0.94%	1.35%	0.88%	0.63%	1.08%	1.19%	1.38%	1.15%	1.15%	1.32%	0.17%	0.71%	0.92%	0.53%	0.69%	1.30%	1.31%	1.15%	0.45%	0.87%	3.41%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	841	4	24	33	32	43	6	23	24	4	36	41	20	32	13	22	29	33	1	21	29	22	22	31	25	22	42	30	40	47	35	54	1					
		2.58%	3.27%	1.94%	2.23%	2.72%	3.06%	1.50%	2.25%	2.06%	0.78%	2.75%	3.29%	1.57%	2.40%	2.29%	3.50%	2.86%	2.62%	1.38%	2.42%	2.79%	2.07%	3.90%	2.47%	1.93%	2.35%	3.25%	2.30%	2.63%	3.39%	2.65%	3.91%	0.85%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1130	5	42	60	42	58	18	48	53	19	43	45	52	49	18	14	47	34	3	20	29	44	19	44	45	23	36	34	51	36	60	29	10					
		3.47%	4.09%	3.39%	4.06%	3.58%	4.13%	4.51%	4.69%	4.55%	3.73%	3.29%	3.61%	4.10%	3.68%	3.17%	2.22%	4.64%	2.70%	4.16%	2.31%	2.79%	4.15%	3.36%	3.50%	3.48%	2.45%	2.79%	2.61%	3.35%	2.59%	4.55%	2.10%	8.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1397	6	49	70	54	65	3	63	59	18	57	47	63	63	17	41	46	80	2	44	39	36	20	46	31	26	55	50	60	67	43	76	1					
		4.29%	4.91%	3.96%	4.73%	4.60%	4.63%	0.75%	6.16%	5.06%	3.53%	4.36%	3.77%	4.97%	4.74%	2.99%	6.52%	4.54%	6.35%	2.77%	5.08%	3.76%	3.39%	3.54%	3.66%	2.39%	2.77%	4.26%	3.84%	3.94%	4.83%	3.26%	5.51%	0.85%					
22	"5. ""За Русь Святую"""	128	3	10	9	6	4	1	4	5	3	6	5	5	6	3	3	2	4	1	3	5	4	3	6	5	2	2	3	8	0	5	1	1					
		0.39%	2.45%	0.80%	0.60%	0.51%	0.28%	0.25%	0.39%	0.42%	0.58%	0.45%	0.40%	0.39%	0.45%	0.52%	0.47%	0.19%	0.31%	1.38%	0.34%	0.48%	0.37%	0.53%	0.47%	0.38%	0.21%	0.15%	0.23%	0.52%	0.0%	0.37%	0.07%	0.85%					
23	"6. ""Объединенная Российская партия ""Русь"""	67	0	3	1	4	6	0	1	2	1	6	2	1	2	0	3	1	4	2	1	0	0	2	4	5	0	1	3	3	2	4	2	1					
		0.20%	0.0%	0.24%	0.06%	0.34%	0.42%	0.0%	0.09%	0.17%	0.19%	0.45%	0.16%	0.07%	0.15%	0.0%	0.47%	0.09%	0.31%	2.77%	0.11%	0.0%	0.0%	0.35%	0.31%	0.38%	0.0%	0.07%	0.23%	0.19%	0.14%	0.30%	0.14%	0.85%					
24	"7. ""Новый курс - Автомобильная Россия"""	206	0	7	8	10	10	2	4	7	7	11	2	5	8	4	6	7	15	0	2	3	9	2	3	10	4	3	8	11	17	9	11	1					
		0.63%	0.0%	0.56%	0.54%	0.85%	0.71%	0.50%	0.39%	0.60%	1.37%	0.84%	0.16%	0.39%	0.60%	0.70%	0.95%	0.69%	1.19%	0.0%	0.23%	0.28%	0.84%	0.35%	0.23%	0.77%	0.42%	0.23%	0.61%	0.72%	1.22%	0.68%	0.79%	0.85%					
25	"8. ""Народно-республиканская партия России"""	31	1	0	1	2	2	1	2	2	0	1	0	1	2	1	0	2	0	0	2	0	2	0	1	2	1	0	1	0	1	2	1	0					
		0.09%	0.81%	0.0%	0.06%	0.17%	0.14%	0.25%	0.19%	0.17%	0.0%	0.07%	0.0%	0.07%	0.15%	0.17%	0.0%	0.19%	0.0%	0.0%	0.23%	0.0%	0.18%	0.0%	0.07%	0.15%	0.10%	0.0%	0.07%	0.0%	0.07%	0.15%	0.07%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	106	0	7	5	1	6	1	4	4	4	2	8	5	3	2	3	1	6	0	5	1	5	2	5	3	1	3	3	5	5	5	1	0					
		0.32%	0.0%	0.56%	0.33%	0.08%	0.42%	0.25%	0.39%	0.34%	0.78%	0.15%	0.64%	0.39%	0.22%	0.35%	0.47%	0.09%	0.47%	0.0%	0.57%	0.09%	0.47%	0.35%	0.39%	0.23%	0.10%	0.23%	0.23%	0.32%	0.36%	0.37%	0.07%	0.0%					
27	"10. ""Аграрная партия России"""	514	7	26	19	12	24	10	16	31	10	22	19	15	28	10	9	23	20	2	14	20	16	6	18	17	17	10	20	24	8	18	21	2					
		1.58%	5.73%	2.10%	1.28%	1.02%	1.71%	2.50%	1.56%	2.66%	1.96%	1.68%	1.52%	1.18%	2.10%	1.76%	1.43%	2.27%	1.58%	2.77%	1.61%	1.93%	1.50%	1.06%	1.43%	1.31%	1.81%	0.77%	1.53%	1.57%	0.57%	1.36%	1.52%	1.70%					
28	"11. ""Истинные патриоты России"""	30	0	0	1	4	0	0	0	1	0	0	0	0	1	0	0	2	2	0	2	0	0	1	1	2	2	1	4	1	0	3	2	0					
		0.09%	0.0%	0.0%	0.06%	0.34%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.19%	0.15%	0.0%	0.23%	0.0%	0.0%	0.17%	0.07%	0.15%	0.21%	0.07%	0.30%	0.06%	0.0%	0.22%	0.14%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	524	2	17	19	16	13	13	21	19	14	20	19	17	25	11	17	14	20	0	13	16	19	15	18	29	19	19	13	27	18	13	25	3					
		1.61%	1.63%	1.37%	1.28%	1.36%	0.92%	3.25%	2.05%	1.63%	2.75%	1.53%	1.52%	1.34%	1.88%	1.94%	2.70%	1.38%	1.58%	0.0%	1.50%	1.54%	1.79%	2.65%	1.43%	2.24%	2.02%	1.47%	0.99%	1.77%	1.29%	0.98%	1.81%	2.56%					
30	"13. ""Демократическая партия России"""	110	0	10	3	1	6	1	2	1	1	5	2	5	5	6	2	1	3	0	4	5	5	1	2	7	2	3	5	8	3	3	7	1					
		0.33%	0.0%	0.80%	0.20%	0.08%	0.42%	0.25%	0.19%	0.08%	0.19%	0.38%	0.16%	0.39%	0.37%	1.05%	0.31%	0.09%	0.23%	0.0%	0.46%	0.48%	0.47%	0.17%	0.15%	0.54%	0.21%	0.23%	0.38%	0.52%	0.21%	0.22%	0.50%	0.85%					
31	"14. ""Великая Россия - Евразийский Союз"""	48	0	1	4	0	4	0	1	2	2	1	5	3	2	1	1	3	1	0	1	2	1	0	3	1	3	0	2	0	2	1	1	0					
		0.14%	0.0%	0.08%	0.27%	0.0%	0.28%	0.0%	0.09%	0.17%	0.39%	0.07%	0.40%	0.23%	0.15%	0.17%	0.15%	0.29%	0.07%	0.0%	0.11%	0.19%	0.09%	0.0%	0.23%	0.07%	0.32%	0.0%	0.15%	0.0%	0.14%	0.07%	0.07%	0.0%					
32	"15. ""Партия СЛОН"""	64	0	2	6	3	3	0	5	1	0	4	7	3	1	0	0	0	1	0	1	0	4	2	2	3	1	2	3	4	4	0	2	0					
		0.19%	0.0%	0.16%	0.40%	0.25%	0.21%	0.0%	0.48%	0.08%	0.0%	0.30%	0.56%	0.23%	0.07%	0.0%	0.0%	0.0%	0.07%	0.0%	0.11%	0.0%	0.37%	0.35%	0.15%	0.23%	0.10%	0.15%	0.23%	0.26%	0.28%	0.0%	0.14%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2012	9	53	84	88	82	9	42	51	28	82	69	72	95	42	32	58	67	0	60	70	49	22	82	91	76	117	105	94	98	80	101	4					
		6.18%	7.37%	4.28%	5.68%	7.50%	5.84%	2.25%	4.10%	4.38%	5.50%	6.27%	5.53%	5.68%	7.14%	7.40%	5.09%	5.73%	5.32%	0.0%	6.93%	6.75%	4.62%	3.90%	6.53%	7.03%	8.11%	9.07%	8.07%	6.18%	7.07%	6.07%	7.32%	3.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	93	0	7	2	1	7	0	1	3	1	4	5	4	1	2	1	1	2	1	2	2	3	3	4	8	2	5	2	1	2	10	4	2					
		0.28%	0.0%	0.56%	0.13%	0.08%	0.49%	0.0%	0.09%	0.25%	0.19%	0.30%	0.40%	0.31%	0.07%	0.35%	0.15%	0.09%	0.15%	1.38%	0.23%	0.19%	0.28%	0.53%	0.31%	0.61%	0.21%	0.38%	0.15%	0.06%	0.14%	0.75%	0.29%	1.70%					
35	"18. ""ЛДПР"""	6671	31	218	328	229	239	102	203	269	111	284	254	254	260	110	112	202	238	19	164	184	243	104	284	294	197	274	238	352	284	290	283	17					
		20.52%	25.40%	17.63%	22.20%	19.52%	17.03%	25.56%	19.86%	23.10%	21.80%	21.74%	20.38%	20.04%	19.56%	19.40%	17.83%	19.96%	18.90%	26.38%	18.95%	17.76%	22.92%	18.43%	22.64%	22.73%	21.04%	21.25%	18.29%	23.15%	20.50%	22.01%	20.52%	14.52%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	641	0	28	28	18	31	11	31	25	7	23	25	26	23	13	10	25	16	1	23	14	24	14	19	18	20	30	33	32	25	21	23	4					
		1.97%	0.0%	2.26%	1.89%	1.53%	2.20%	2.75%	3.03%	2.14%	1.37%	1.76%	2.00%	2.05%	1.73%	2.29%	1.59%	2.47%	1.27%	1.38%	2.65%	1.35%	2.26%	2.48%	1.51%	1.39%	2.13%	2.32%	2.53%	2.10%	1.80%	1.59%	1.66%	3.41%					
37	"20. ""Политическая партия ""Единая Россия"""	8396	23	324	404	306	319	89	255	263	122	352	329	323	296	143	168	248	333	16	246	283	255	172	331	336	251	313	353	402	408	337	370	26					
		25.82%	18.85%	26.21%	27.35%	26.08%	22.73%	22.30%	24.95%	22.59%	23.96%	26.95%	26.40%	25.49%	22.27%	25.22%	26.75%	24.50%	26.44%	22.22%	28.43%	27.31%	24.05%	30.49%	26.39%	25.98%	26.81%	24.28%	27.13%	26.44%	29.45%	25.58%	26.83%	22.22%					
38	"21. ""Российская Конституционно-демократическая партия"""	48	0	0	0	1	1	1	0	2	2	2	3	3	1	1	0	2	1	0	1	1	3	1	1	2	3	0	9	1	3	1	2	0					
		0.14%	0.0%	0.0%	0.0%	0.08%	0.07%	0.25%	0.0%	0.17%	0.39%	0.15%	0.24%	0.23%	0.07%	0.17%	0.0%	0.19%	0.07%	0.0%	0.11%	0.09%	0.28%	0.17%	0.07%	0.15%	0.32%	0.0%	0.69%	0.06%	0.21%	0.07%	0.14%	0.0%					
39	"22. ""Развитие предпринимательства"""	78	1	3	6	3	3	1	0	3	1	2	1	2	3	0	3	5	3	1	3	1	3	4	3	1	3	1	4	2	1	6	5	0					
		0.23%	0.81%	0.24%	0.40%	0.25%	0.21%	0.25%	0.0%	0.25%	0.19%	0.15%	0.08%	0.15%	0.22%	0.0%	0.47%	0.49%	0.23%	1.38%	0.34%	0.09%	0.28%	0.70%	0.23%	0.07%	0.32%	0.07%	0.30%	0.13%	0.07%	0.45%	0.36%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7048	22	316	285	265	399	102	229	238	118	230	253	303	301	136	130	217	287	18	173	255	248	109	269	270	200	285	279	281	261	272	265	32					
		21.68%	18.03%	25.56%	19.29%	22.59%	28.43%	25.56%	22.40%	20.44%	23.18%	17.61%	20.30%	23.91%	22.64%	23.98%	20.70%	21.44%	22.79%	25.0%	20.0%	24.61%	23.39%	19.32%	21.45%	20.88%	21.36%	22.11%	21.44%	18.48%	18.84%	20.65%	19.21%	27.35%					
																																							
41	Против всех	1606	2	62	82	39	49	14	45	62	22	83	76	54	76	22	40	48	65	1	38	47	37	34	56	58	42	70	68	78	72	80	78	6					
		4.94%	1.63%	5.01%	5.55%	3.32%	3.49%	3.50%	4.40%	5.32%	4.32%	6.35%	6.09%	4.26%	5.71%	3.88%	6.36%	4.74%	5.16%	1.38%	4.39%	4.53%	3.49%	6.02%	4.46%	4.48%	4.48%	5.43%	5.22%	5.13%	5.19%	6.07%	5.65%	5.12%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
