Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Базарносызганская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	399	56	79	74	6	28	5	13	0	11	18	6	13	15	0	4	13	10	18	6	0	24					
		6.12%	6.23%	8.75%	6.06%	2.74%	10.41%	5.49%	5.78%	0.00%	4.49%	5.52%	5.71%	8.97%	3.53%	0.00%	5.88%	4.36%	14.08%	8.22%	5.04%	0.00%	5.93%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	1	2	3	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1					
		0.18%	0.11%	0.22%	0.25%	0.00%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%					
23	6.Политическая партия «Партия социальной справедливости»	7	4	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0					
		0.11%	0.44%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	392	56	57	40	10	14	4	14	1	14	10	4	7	18	6	2	12	3	11	15	2	92					
		6.02%	6.23%	6.31%	3.28%	4.57%	5.20%	4.40%	6.22%	2.08%	5.71%	3.07%	3.81%	4.83%	4.24%	4.32%	2.94%	4.03%	4.23%	5.02%	12.61%	2.60%	22.72%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	556	103	78	107	12	24	10	7	9	15	38	16	6	32	18	1	28	6	15	7	3	21					
		8.53%	11.46%	8.64%	8.76%	5.48%	8.92%	10.99%	3.11%	18.75%	6.12%	11.66%	15.24%	4.14%	7.53%	12.95%	1.47%	9.40%	8.45%	6.85%	5.88%	3.90%	5.19%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	25	1	1	1	1	0	0	1	0	4	4	0	1	0	1	0	1	0	1	1	1	6					
		0.38%	0.11%	0.11%	0.08%	0.46%	0.00%	0.00%	0.44%	0.00%	1.63%	1.23%	0.00%	0.69%	0.00%	0.72%	0.00%	0.34%	0.00%	0.46%	0.84%	1.30%	1.48%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4958	649	666	973	186	192	69	186	38	189	245	78	116	342	111	59	236	52	171	87	66	247					
		76.08%	72.19%	73.75%	79.69%	84.93%	71.38%	75.82%	82.67%	79.17%	77.14%	75.15%	74.29%	80.00%	80.47%	79.86%	86.76%	79.19%	73.24%	78.08%	73.11%	85.71%	60.99%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	18	4	1	4	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1					
		0.28%	0.44%	0.11%	0.33%	0.46%	0.37%	0.00%	0.44%	0.00%	0.00%	0.31%	0.95%	0.69%	0.00%	0.00%	0.00%	0.34%	0.00%	0.46%	0.00%	0.00%	0.25%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
