Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																													
Дата голосования: 02.12.2007																																																													
																																																													
Наименование Избирательной комиссии:    Темрюкская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
		Сумма	УИК №4901	УИК №4902	УИК №4903	УИК №4904	УИК №4905	УИК №4906	УИК №4907	УИК №4908	УИК №4909	УИК №4910	УИК №4911	УИК №4912	УИК №4913	УИК №4914	УИК №4915	УИК №4916	УИК №4917	УИК №4918	УИК №4919	УИК №4920	УИК №4921	УИК №4922	УИК №4923	УИК №4924	УИК №4925	УИК №4926	УИК №4927	УИК №4928	УИК №4929	УИК №4930	УИК №4931	УИК №4932	УИК №4933	УИК №4934	УИК №4935	УИК №4936	УИК №4937	УИК №4938	УИК №4939	УИК №4940	УИК №4941	УИК №4942	УИК №4943	УИК №4944	УИК №4945	УИК №4946	УИК №4947	УИК №4948	УИК №4949	УИК №4950	УИК №4951	УИК №4952	УИК №4953	УИК №4954					
		2.04%	2.04%	2.05%	1.74%	2.12%	1.17%	2.17%	1.69%	2.21%	1.17%	1.76%	1.40%	1.69%	1.57%	0.73%	1.15%	1.78%	0.62%	1.12%	0.84%	1.39%	3.03%	1.86%	2.92%	2.32%	1.51%	3.06%	2.42%	2.81%	1.06%	2.23%	2.53%	3.85%	2.40%	2.89%	1.45%	1.96%	4.04%	2.80%	2.09%	6.33%	2.09%	0.47%	2.32%	1.22%	1.12%	1.23%	1.94%	2.01%	2.52%	1.48%	3.46%	1.51%	2.48%	2.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	354	3	2	15	14	10	11	8	15	17	14	11	15	3	6	9	11	4	5	4	4	3	4	8	6	2	7	13	5	8	2	11	4	3	4	5	1	8	9	0	7	13	1	6	2	4	2	1	7	10	1	1	3	6	6					
		0.69%	0.44%	0.82%	1.45%	1.29%	1.47%	0.80%	0.75%	1.04%	1.42%	0.95%	1.40%	1.81%	0.36%	0.62%	0.94%	1.15%	0.50%	0.56%	0.37%	0.40%	0.27%	0.53%	1.17%	0.46%	0.34%	0.50%	1.01%	0.61%	0.85%	0.26%	0.79%	0.47%	0.24%	0.32%	0.52%	0.09%	1.08%	0.70%	0.00%	1.17%	1.29%	0.12%	0.48%	0.22%	0.64%	0.62%	0.28%	0.48%	0.76%	0.09%	0.18%	0.32%	0.78%	0.61%					
20	3.Политическая партия «Демократическая партия России»	80	0	0	1	4	0	4	2	2	4	2	0	2	0	0	2	4	5	1	3	0	6	0	0	0	1	3	1	0	1	1	0	3	0	2	1	1	2	0	0	2	7	1	2	2	0	0	0	3	1	1	0	2	0	1					
		0.16%	0.00%	0.00%	0.10%	0.37%	0.00%	0.29%	0.19%	0.14%	0.33%	0.14%	0.00%	0.24%	0.00%	0.00%	0.21%	0.42%	0.62%	0.11%	0.28%	0.00%	0.54%	0.00%	0.00%	0.00%	0.17%	0.21%	0.08%	0.00%	0.11%	0.13%	0.00%	0.35%	0.00%	0.16%	0.10%	0.09%	0.27%	0.00%	0.00%	0.33%	0.70%	0.12%	0.16%	0.22%	0.00%	0.00%	0.00%	0.21%	0.08%	0.09%	0.00%	0.22%	0.00%	0.10%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6655	91	22	178	150	115	275	191	323	220	212	125	126	147	125	95	153	115	150	220	175	177	114	90	148	96	204	118	70	88	59	108	122	167	111	111	126	90	187	56	34	123	48	85	96	65	22	35	112	134	110	53	111	77	100					
		12.90%	13.28%	9.02%	17.21%	13.80%	16.89%	19.88%	17.88%	22.35%	18.33%	14.33%	15.92%	15.20%	17.80%	12.97%	9.93%	15.99%	14.32%	16.87%	20.47%	17.33%	15.79%	15.16%	13.14%	11.45%	16.08%	14.53%	9.20%	8.56%	9.34%	7.74%	7.80%	14.22%	13.35%	8.91%	11.50%	11.74%	12.11%	14.52%	8.35%	5.67%	12.23%	5.68%	6.79%	10.64%	10.38%	6.77%	9.70%	7.76%	10.22%	9.57%	9.65%	11.95%	10.04%	10.15%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	186	1	1	13	9	5	4	3	10	9	5	6	4	2	3	3	3	4	6	3	3	1	1	8	7	3	3	4	4	1	0	3	0	7	2	0	0	3	0	1	8	3	0	1	6	3	0	1	3	4	7	0	2	2	1					
		0.36%	0.15%	0.41%	1.26%	0.83%	0.73%	0.29%	0.28%	0.69%	0.75%	0.34%	0.76%	0.48%	0.24%	0.31%	0.31%	0.31%	0.50%	0.67%	0.28%	0.30%	0.09%	0.13%	1.17%	0.54%	0.50%	0.21%	0.31%	0.49%	0.11%	0.00%	0.22%	0.00%	0.56%	0.16%	0.00%	0.00%	0.40%	0.00%	0.15%	1.33%	0.30%	0.00%	0.08%	0.67%	0.48%	0.00%	0.28%	0.21%	0.31%	0.61%	0.00%	0.22%	0.26%	0.10%					
23	6.Политическая партия «Партия социальной справедливости»	75	1	0	2	4	2	4	2	4	1	4	0	3	2	1	1	1	0	1	2	1	0	2	0	1	0	3	2	2	1	2	2	4	0	1	0	2	1	3	0	1	0	3	1	2	0	0	0	0	2	1	0	0	1	2					
		0.15%	0.15%	0.00%	0.19%	0.37%	0.29%	0.29%	0.19%	0.28%	0.08%	0.27%	0.00%	0.36%	0.24%	0.10%	0.10%	0.10%	0.00%	0.11%	0.19%	0.10%	0.00%	0.27%	0.00%	0.08%	0.00%	0.21%	0.16%	0.24%	0.11%	0.26%	0.14%	0.47%	0.00%	0.08%	0.00%	0.19%	0.13%	0.23%	0.00%	0.17%	0.00%	0.36%	0.08%	0.22%	0.00%	0.00%	0.00%	0.00%	0.15%	0.09%	0.00%	0.00%	0.13%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	4190	51	19	70	96	46	97	94	118	105	172	65	72	75	57	76	75	99	58	96	85	90	62	51	141	43	132	94	37	78	62	99	82	110	74	78	61	56	118	67	53	57	40	134	70	35	30	20	120	105	107	51	71	65	71					
		8.12%	7.45%	7.79%	6.77%	8.83%	6.75%	7.01%	8.80%	8.17%	8.75%	11.63%	8.28%	8.69%	9.08%	5.91%	7.94%	7.84%	12.33%	6.52%	8.93%	8.42%	8.03%	8.24%	7.45%	10.90%	7.20%	9.40%	7.33%	4.52%	8.28%	8.14%	7.15%	9.56%	8.79%	5.94%	8.08%	5.68%	7.54%	9.16%	9.99%	8.83%	5.67%	4.73%	10.70%	7.76%	5.59%	9.23%	5.54%	8.31%	8.01%	9.31%	9.29%	7.64%	8.47%	7.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5251	81	15	122	186	57	151	119	121	106	132	89	87	79	62	153	100	57	85	91	83	160	81	63	128	52	126	113	90	86	76	160	35	123	134	76	74	55	67	71	136	113	76	135	112	40	10	58	121	135	103	79	154	111	122					
		10.18%	11.82%	6.15%	11.80%	17.11%	8.37%	10.92%	11.14%	8.37%	8.83%	8.92%	11.34%	10.49%	9.56%	6.43%	15.99%	10.45%	7.10%	9.56%	8.47%	8.22%	14.27%	10.77%	9.20%	9.90%	8.71%	8.97%	8.81%	11.00%	9.13%	9.97%	11.56%	4.08%	9.83%	10.75%	7.88%	6.90%	7.40%	5.20%	10.58%	22.67%	11.23%	8.99%	10.78%	12.42%	6.39%	3.08%	16.07%	8.38%	10.30%	8.96%	14.39%	16.58%	14.47%	12.39%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	437	6	0	10	7	10	13	6	9	17	23	8	11	4	8	13	4	7	4	0	14	8	7	12	12	15	13	20	3	3	4	11	7	8	12	6	3	9	13	4	8	11	5	9	7	6	0	4	13	12	2	0	5	4	7					
		0.85%	0.88%	0.00%	0.97%	0.64%	1.47%	0.94%	0.56%	0.62%	1.42%	1.56%	1.02%	1.33%	0.48%	0.83%	1.36%	0.42%	0.87%	0.45%	0.00%	1.39%	0.71%	0.93%	1.75%	0.93%	2.51%	0.93%	1.56%	0.37%	0.32%	0.52%	0.79%	0.82%	0.64%	0.96%	0.62%	0.28%	1.21%	1.01%	0.60%	1.33%	1.09%	0.59%	0.72%	0.78%	0.96%	0.00%	1.11%	0.90%	0.92%	0.17%	0.00%	0.54%	0.52%	0.71%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	31646	429	172	573	578	404	752	584	777	678	845	452	473	482	667	572	571	493	545	611	601	563	427	416	799	365	822	834	562	633	521	905	535	769	828	650	753	457	823	429	304	614	641	803	559	434	237	229	944	823	748	337	547	456	620					
		61.34%	62.63%	70.49%	55.42%	53.17%	59.32%	54.37%	54.68%	53.77%	56.50%	57.13%	57.58%	57.06%	58.35%	69.19%	59.77%	59.67%	61.39%	61.30%	56.84%	59.50%	50.22%	56.78%	60.73%	61.79%	61.14%	58.55%	65.00%	68.70%	67.20%	68.37%	65.39%	62.35%	61.47%	66.45%	67.36%	70.18%	61.51%	63.90%	63.93%	50.67%	61.03%	75.86%	64.14%	61.97%	69.33%	72.92%	63.43%	65.37%	62.78%	65.10%	61.38%	58.88%	59.45%	62.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	469	1	1	10	16	11	26	16	17	15	16	8	7	4	9	5	9	6	4	3	8	4	17	3	7	1	15	12	6	12	8	7	4	15	8	5	12	8	15	7	7	6	2	10	6	7	0	2	16	8	19	2	6	10	10					
		0.91%	0.15%	0.41%	0.97%	1.47%	1.62%	1.88%	1.50%	1.18%	1.25%	1.08%	1.02%	0.84%	0.48%	0.93%	0.52%	0.94%	0.75%	0.45%	0.28%	0.79%	0.36%	2.26%	0.44%	0.54%	0.17%	1.07%	0.94%	0.73%	1.27%	1.05%	0.51%	0.47%	1.20%	0.64%	0.52%	1.12%	1.08%	1.16%	1.04%	1.17%	0.60%	0.24%	0.80%	0.67%	1.12%	0.00%	0.55%	1.11%	0.61%	1.65%	0.36%	0.65%	1.30%	1.02%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
