Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Валдайская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	421	43	24	36	7	33	24	12	24	12	14	1	5	12	1	15	10	2	9	19	5	2	17	5	8	14	9	1	30	9	17	1					
		2.77%	3.60%	2.38%	3.17%	0.94%	3.14%	3.05%	1.88%	3.28%	2.67%	2.49%	1.00%	3.68%	1.40%	0.49%	3.28%	3.19%	1.27%	7.96%	7.60%	2.94%	0.94%	5.09%	8.47%	6.67%	2.52%	2.51%	0.37%	2.95%	2.15%	2.46%	0.82%					
19	2.Всероссийская политическая партия «Гражданская Сила»	130	7	19	10	11	12	8	5	5	3	5	1	0	7	0	4	1	1	0	1	1	1	4	0	3	2	0	4	3	6	5	1					
		0.85%	0.59%	1.88%	0.88%	1.47%	1.14%	1.02%	0.78%	0.68%	0.67%	0.89%	1.00%	0.00%	0.82%	0.00%	0.88%	0.32%	0.64%	0.00%	0.40%	0.59%	0.47%	1.20%	0.00%	2.50%	0.36%	0.00%	1.49%	0.29%	1.44%	0.72%	0.82%					
20	3.Политическая партия «Демократическая партия России»	14	0	1	1	1	1	1	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1					
		0.09%	0.00%	0.10%	0.09%	0.13%	0.10%	0.13%	0.00%	0.14%	0.22%	0.18%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.24%	0.14%	0.82%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1279	102	107	104	84	95	75	56	59	37	36	16	20	23	12	31	47	14	11	21	13	8	37	4	14	38	22	24	91	18	41	19					
		8.40%	8.53%	10.60%	9.16%	11.23%	9.05%	9.54%	8.76%	8.07%	8.22%	6.39%	16.00%	14.71%	2.69%	5.91%	6.78%	15.02%	8.92%	9.73%	8.40%	7.65%	3.76%	11.08%	6.78%	11.67%	6.85%	6.13%	8.92%	8.95%	4.31%	5.94%	15.57%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	69	1	5	8	3	11	5	4	7	0	4	1	1	2	0	0	0	3	4	0	1	0	0	0	0	6	0	0	0	0	2	1					
		0.45%	0.08%	0.50%	0.70%	0.40%	1.05%	0.64%	0.63%	0.96%	0.00%	0.71%	1.00%	0.74%	0.23%	0.00%	0.00%	0.00%	1.91%	3.54%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.29%	0.82%					
23	6.Политическая партия «Партия социальной справедливости»	38	2	2	1	4	4	1	3	4	2	4	0	0	0	0	0	0	0	0	2	1	1	0	0	0	3	1	0	0	1	2	0					
		0.25%	0.17%	0.20%	0.09%	0.53%	0.38%	0.13%	0.47%	0.55%	0.44%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.59%	0.47%	0.00%	0.00%	0.00%	0.54%	0.28%	0.00%	0.00%	0.24%	0.29%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1553	134	104	146	69	99	68	62	72	55	72	5	14	61	10	68	38	7	9	20	12	12	35	5	7	59	36	19	80	53	103	19					
		10.21%	11.20%	10.31%	12.86%	9.22%	9.43%	8.65%	9.70%	9.85%	12.22%	12.79%	5.00%	10.29%	7.13%	4.93%	14.88%	12.14%	4.46%	7.96%	8.00%	7.06%	5.63%	10.48%	8.47%	5.83%	10.63%	10.03%	7.06%	7.87%	12.68%	14.93%	15.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1044	96	92	91	67	82	49	37	60	27	39	4	6	32	2	21	22	11	3	50	8	7	18	2	13	36	12	4	53	36	61	3					
		6.86%	8.03%	9.12%	8.02%	8.96%	7.81%	6.23%	5.79%	8.21%	6.00%	6.93%	4.00%	4.41%	3.74%	0.99%	4.60%	7.03%	7.01%	2.65%	20.00%	4.71%	3.29%	5.39%	3.39%	10.83%	6.49%	3.34%	1.49%	5.21%	8.61%	8.84%	2.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	196	7	28	21	13	10	6	10	13	4	11	0	1	10	1	4	2	0	0	5	0	1	6	0	11	7	3	0	7	4	10	1					
		1.29%	0.59%	2.78%	1.85%	1.74%	0.95%	0.76%	1.56%	1.78%	0.89%	1.95%	0.00%	0.74%	1.17%	0.49%	0.88%	0.64%	0.00%	0.00%	2.00%	0.00%	0.47%	1.80%	0.00%	9.17%	1.26%	0.84%	0.00%	0.69%	0.96%	1.45%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10259	790	605	700	482	693	539	441	474	304	360	72	89	701	177	301	187	116	75	129	129	177	211	43	64	375	273	215	746	281	435	75					
		67.41%	66.05%	59.96%	61.67%	64.44%	66.00%	68.58%	69.01%	64.84%	67.56%	63.94%	72.00%	65.44%	81.89%	87.19%	65.86%	59.74%	73.89%	66.37%	51.60%	75.88%	83.10%	63.17%	72.88%	53.33%	67.57%	76.04%	79.93%	73.35%	67.22%	63.04%	61.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	109	8	11	10	6	10	2	4	8	1	13	0	0	3	0	7	3	1	0	3	0	1	0	0	0	3	1	1	5	3	5	0					
		0.72%	0.67%	1.09%	0.88%	0.80%	0.95%	0.25%	0.63%	1.09%	0.22%	2.31%	0.00%	0.00%	0.35%	0.00%	1.53%	0.96%	0.64%	0.00%	1.20%	0.00%	0.47%	0.00%	0.00%	0.00%	0.54%	0.28%	0.37%	0.49%	0.72%	0.72%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
