Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Надтеречная																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	1056	0	48	36	41	84	7	42	29	122	51	104	80	103	137	48	15	68	7	34					
		3.62%	0.0%	5.95%	2.85%	2.78%	5.0%	0.48%	2.92%	2.07%	5.94%	3.63%	6.25%	2.59%	5.04%	6.23%	1.79%	3.0%	8.86%	0.41%	3.25%					
30	"13. ""Демократическая партия России"""	16	3	0	0	0	0	0	0	0	5	0	3	5	0	0	0	0	0	0	0					
		0.05%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.18%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	0	0	0	0	0	0	9	0	12	0	4	11	0	1	0	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.58%	0.0%	0.24%	0.35%	0.0%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.12%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	64	0	0	0	0	0	3	16	0	10	0	26	8	0	1	0	0	0	0	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	1.11%	0.0%	0.48%	0.0%	1.56%	0.25%	0.0%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	0	0	0	0	0	0	17	0	10	0	8	20	0	4	0	0	0	0	0					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.18%	0.0%	0.48%	0.0%	0.48%	0.64%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	713	0	24	58	32	34	12	17	41	34	27	197	50	41	44	40	25	22	6	9					
		2.45%	0.0%	2.97%	4.59%	2.17%	2.02%	0.82%	1.18%	2.93%	1.65%	1.92%	11.83%	1.62%	2.00%	2.00%	1.49%	5.0%	2.86%	0.35%	0.86%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	150	4	0	0	0	0	2	17	0	13	2	28	26	0	1	52	5	0	0	0					
		0.51%	0.88%	0.0%	0.0%	0.0%	0.0%	0.13%	1.18%	0.0%	0.63%	0.14%	1.68%	0.84%	0.0%	0.04%	1.94%	1.0%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	25118	430	723	1134	1340	1512	1377	1061	1329	1369	1306	1037	2528	1794	1961	2439	455	677	1686	960					
		86.31%	94.71%	89.70%	89.92%	90.97%	90.0%	94.57%	73.88%	94.99%	66.74%	93.01%	62.31%	81.91%	87.94%	89.25%	91.00%	91.0%	88.26%	99.05%	91.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	2	0	0	0	0	0	4	0	0	0	2	18	0	4	0	0	0	0	0					
		0.10%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.12%	0.58%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	1	0	1	0	0	0	1	0	9	0	3	0	0	1	0	0	0	0	0					
		0.05%	0.22%	0.0%	0.07%	0.0%	0.0%	0.0%	0.06%	0.0%	0.43%	0.0%	0.18%	0.0%	0.0%	0.04%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	746	9	0	0	0	0	16	116	0	322	2	94	88	0	16	40	0	0	0	43					
		2.56%	1.98%	0.0%	0.0%	0.0%	0.0%	1.09%	8.07%	0.0%	15.69%	0.14%	5.64%	2.85%	0.0%	0.72%	1.49%	0.0%	0.0%	0.0%	4.11%					
																										
41	Против всех	50	0	0	0	0	0	0	24	0	10	2	11	0	0	0	0	0	0	3	0					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.67%	0.0%	0.48%	0.14%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
