Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Долгоруковская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	120	2	1	6	10	2	6	6	4	20	4	2	4	2	3	4	3	2	3	2	2	2	4	3	3	8	3	4	4	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	46	2	1	2	8	0	0	2	0	15	2	1	0	0	3	2	0	0	1	0	0	0	0	1	1	2	0	3	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	62	2	1	1	7	0	2	5	1	14	2	0	2	2	3	3	0	0	2	1	0	0	6	0	2	2	2	2	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	74	0	0	4	2	2	6	4	4	5	2	1	4	2	0	2	3	2	2	2	2	2	4	2	2	6	3	1	4	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1102	18	2	47	127	21	41	70	48	201	53	6	32	17	36	26	42	6	37	6	10	11	40	16	14	76	20	41	35	3					
		10.48%	8.49%	2.70%	10.04%	14.06%	15.22%	8.47%	14.34%	13.91%	11.65%	15.59%	4.84%	9.50%	7.52%	10.98%	9.22%	13.00%	5.22%	11.56%	3.00%	5.65%	8.80%	10.84%	6.81%	4.49%	10.70%	6.06%	13.49%	8.16%	3.16%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1090	38	9	13	30	17	84	65	50	201	45	5	40	16	43	56	39	0	41	8	8	8	37	22	14	57	51	43	44	6					
		10.36%	17.92%	12.16%	2.78%	3.32%	12.32%	17.36%	13.32%	14.49%	11.65%	13.24%	4.03%	11.87%	7.08%	13.11%	19.86%	12.07%	0.00%	12.81%	4.00%	4.52%	6.40%	10.03%	9.36%	4.49%	8.03%	15.45%	14.14%	10.26%	6.32%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	53	1	0	0	3	2	4	3	0	17	0	0	3	1	4	0	1	0	1	0	1	0	2	3	1	4	0	0	2	0					
		0.50%	0.47%	0.00%	0.00%	0.33%	1.45%	0.83%	0.61%	0.00%	0.99%	0.00%	0.00%	0.89%	0.44%	1.22%	0.00%	0.31%	0.00%	0.31%	0.00%	0.56%	0.00%	0.54%	1.28%	0.32%	0.56%	0.00%	0.00%	0.47%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2110	37	3	29	256	16	89	98	84	429	96	13	85	58	67	95	41	16	89	10	14	10	72	51	31	88	106	73	40	14					
		20.06%	17.45%	4.05%	6.20%	28.35%	11.59%	18.39%	20.08%	24.35%	24.87%	28.24%	10.48%	25.22%	25.66%	20.43%	33.69%	12.69%	13.91%	27.81%	5.00%	7.91%	8.00%	19.51%	21.70%	9.94%	12.39%	32.12%	24.01%	9.32%	14.74%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	66	1	0	2	4	0	9	1	1	13	1	1	2	3	4	2	5	0	2	0	0	0	1	2	1	7	1	1	2	0					
		0.63%	0.47%	0.00%	0.43%	0.44%	0.00%	1.86%	0.20%	0.29%	0.75%	0.29%	0.81%	0.59%	1.33%	1.22%	0.71%	1.55%	0.00%	0.63%	0.00%	0.00%	0.00%	0.27%	0.85%	0.32%	0.99%	0.30%	0.33%	0.47%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5973	113	60	374	475	80	251	243	156	851	136	99	171	129	172	101	186	93	150	168	141	95	211	137	248	468	145	143	305	72					
		56.79%	53.30%	81.08%	79.91%	52.60%	57.97%	51.86%	49.80%	45.22%	49.33%	40.00%	79.84%	50.74%	57.08%	52.44%	35.82%	57.59%	80.87%	46.88%	84.00%	79.66%	76.00%	57.18%	58.30%	79.49%	65.92%	43.94%	47.04%	71.10%	75.79%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	1	0	0	2	2	2	3	1	7	1	0	2	1	0	0	2	0	0	0	1	1	2	1	1	3	3	3	1	0					
		0.38%	0.47%	0.00%	0.00%	0.22%	1.45%	0.41%	0.61%	0.29%	0.41%	0.29%	0.00%	0.59%	0.44%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.56%	0.80%	0.54%	0.43%	0.32%	0.42%	0.91%	0.99%	0.23%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
