Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Пронская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3066	35	17	39	9	37	9	16	42	60	14	27	57	13	29	52	61	21	31	3	66	97	110	43	198	182	235	240	278	324	233	209	279					
		20.95%	11.44%	10.00%	10.00%	10.98%	19.47%	13.04%	9.09%	15.11%	13.30%	11.02%	25.71%	14.77%	15.29%	13.55%	18.98%	19.24%	10.10%	32.29%	5.26%	18.18%	17.64%	17.16%	19.82%	22.76%	24.73%	27.84%	24.72%	26.03%	23.44%	24.76%	22.87%	24.09%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	302	7	0	4	2	1	0	3	7	7	1	0	1	0	0	10	7	0	2	0	8	11	16	1	8	9	18	24	21	38	33	22	41					
		2.06%	2.29%	0.00%	1.03%	2.44%	0.53%	0.00%	1.70%	2.52%	1.55%	0.79%	0.00%	0.26%	0.00%	0.00%	3.65%	2.21%	0.00%	2.08%	0.00%	2.20%	2.00%	2.50%	0.46%	0.92%	1.22%	2.13%	2.47%	1.97%	2.75%	3.51%	2.41%	3.54%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6289	177	95	206	40	106	46	104	154	234	80	60	225	68	127	137	131	123	45	37	170	253	284	98	326	272	339	363	387	529	339	332	402					
		42.97%	57.84%	55.88%	52.82%	48.78%	55.79%	66.67%	59.09%	55.40%	51.88%	62.99%	57.14%	58.29%	80.00%	59.35%	50.00%	41.32%	59.13%	46.88%	64.91%	46.83%	46.00%	44.31%	45.16%	37.47%	36.96%	40.17%	37.38%	36.24%	38.28%	36.03%	36.32%	34.72%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	92	2	1	2	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	0	4	1	6	3	6	6	4	9	9	10	10	5	5					
		0.63%	0.65%	0.59%	0.51%	1.22%	0.53%	0.00%	0.57%	0.00%	0.22%	0.00%	0.00%	0.26%	0.00%	0.47%	0.36%	0.00%	0.48%	1.04%	0.00%	1.10%	0.18%	0.94%	1.38%	0.69%	0.82%	0.47%	0.93%	0.84%	0.72%	1.06%	0.55%	0.43%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
