Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Пронская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	221	1	0	8	1	1	1	3	4	10	1	4	3	0	3	3	4	2	2	0	10	15	15	2	20	16	9	15	13	9	16	11	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	135	7	5	8	2	2	3	2	0	2	2	2	2	1	3	1	6	1	7	0	8	8	8	1	9	7	5	5	8	10	6	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	120	4	4	1	1	2	0	0	1	0	0	0	5	2	2	3	3	2	0	1	5	4	4	0	10	10	9	9	6	11	4	9	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	471	24	8	23	0	6	2	1	6	12	3	0	16	6	3	7	7	6	5	0	11	27	22	7	21	23	44	30	30	32	23	32	34					
		2.81%	7.57%	4.04%	5.04%	0.00%	3.06%	2.38%	0.50%	1.99%	2.50%	2.46%	0.00%	4.16%	6.59%	1.17%	2.28%	2.15%	2.75%	4.81%	0.00%	2.64%	4.32%	3.36%	2.57%	2.06%	2.51%	4.21%	2.50%	2.38%	2.17%	1.88%	2.86%	2.84%					
19	2.Всероссийская политическая партия «Гражданская Сила»	155	2	2	1	1	0	0	2	2	1	0	0	0	0	1	1	2	1	0	0	1	3	7	1	11	10	12	12	11	14	22	14	21					
		0.93%	0.63%	1.01%	0.22%	0.96%	0.00%	0.00%	0.99%	0.66%	0.21%	0.00%	0.00%	0.00%	0.00%	0.39%	0.33%	0.61%	0.46%	0.00%	0.00%	0.24%	0.48%	1.07%	0.37%	1.08%	1.09%	1.15%	1.00%	0.87%	0.95%	1.80%	1.25%	1.75%					
20	3.Политическая партия «Демократическая партия России»	18	0	0	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	1	0	1	1	1	0	1	0	2	2	2					
		0.11%	0.00%	0.00%	0.00%	1.92%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.84%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.15%	0.00%	0.10%	0.11%	0.10%	0.00%	0.08%	0.00%	0.16%	0.18%	0.17%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2159	20	13	14	11	21	6	5	16	49	19	17	32	14	15	27	39	18	22	0	54	53	73	30	138	121	171	187	209	230	195	161	179					
		12.89%	6.31%	6.57%	3.07%	10.58%	10.71%	7.14%	2.49%	5.32%	10.21%	15.57%	14.29%	8.31%	15.38%	5.84%	8.79%	11.96%	8.26%	21.15%	0.00%	12.98%	8.48%	11.16%	11.03%	13.57%	13.20%	16.38%	15.61%	16.61%	15.60%	15.97%	14.40%	14.94%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	49	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	5	1	2	5	2	4	3	9	5	5	4					
		0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.10%	0.39%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.16%	0.76%	0.37%	0.20%	0.55%	0.19%	0.33%	0.24%	0.61%	0.41%	0.45%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	1	0	1	6	3	3	3	6	1	0	4					
		0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.31%	0.46%	0.00%	0.00%	0.00%	0.48%	0.15%	0.00%	0.10%	0.65%	0.29%	0.25%	0.24%	0.41%	0.08%	0.00%	0.33%					
24	7.Политическая партия «Либерально-демократическая партия России»	1834	36	18	56	14	14	8	21	32	44	8	10	52	12	33	24	41	19	6	8	33	59	77	28	128	116	111	132	148	143	161	122	120					
		10.95%	11.36%	9.09%	12.28%	13.46%	7.14%	9.52%	10.45%	10.63%	9.17%	6.56%	8.40%	13.51%	13.19%	12.84%	7.82%	12.58%	8.72%	5.77%	12.31%	7.93%	9.44%	11.77%	10.29%	12.59%	12.65%	10.63%	11.02%	11.76%	9.70%	13.19%	10.91%	10.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1596	12	13	35	7	8	8	15	19	15	8	9	24	7	16	15	41	8	17	2	31	69	62	19	108	92	116	165	155	153	118	118	111					
		9.53%	3.79%	6.57%	7.68%	6.73%	4.08%	9.52%	7.46%	6.31%	3.13%	6.56%	7.56%	6.23%	7.69%	6.23%	4.89%	12.58%	3.67%	16.35%	3.08%	7.45%	11.04%	9.48%	6.99%	10.62%	10.03%	11.11%	13.77%	12.32%	10.38%	9.66%	10.55%	9.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	148	2	1	2	2	0	2	0	2	1	0	1	1	1	2	4	3	2	0	0	3	6	3	2	15	6	13	7	17	14	9	8	19					
		0.88%	0.63%	0.51%	0.44%	1.92%	0.00%	2.38%	0.00%	0.66%	0.21%	0.00%	0.84%	0.26%	1.10%	0.78%	1.30%	0.92%	0.92%	0.00%	0.00%	0.72%	0.96%	0.46%	0.74%	1.47%	0.65%	1.25%	0.58%	1.35%	0.95%	0.74%	0.72%	1.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9932	219	142	319	65	146	57	155	219	351	81	79	251	50	182	224	190	156	52	53	276	397	385	181	566	513	553	639	652	833	641	629	676					
		59.32%	69.09%	71.72%	69.96%	62.50%	74.49%	67.86%	77.11%	72.76%	73.13%	66.39%	66.39%	65.19%	54.95%	70.82%	72.96%	58.28%	71.56%	50.00%	81.54%	66.35%	63.52%	58.87%	66.54%	55.65%	55.94%	52.97%	53.34%	51.83%	56.51%	52.50%	56.26%	56.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	138	2	0	1	0	0	1	1	3	4	2	0	6	0	0	2	2	0	0	1	0	2	10	0	4	7	12	8	10	18	18	14	10					
		0.82%	0.63%	0.00%	0.22%	0.00%	0.00%	1.19%	0.50%	0.99%	0.83%	1.64%	0.00%	1.56%	0.00%	0.00%	0.65%	0.61%	0.00%	0.00%	1.54%	0.00%	0.32%	1.53%	0.00%	0.39%	0.76%	1.15%	0.67%	0.79%	1.22%	1.47%	1.25%	0.83%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
