Выборы Президента Российской Федерации																																															
																																															
Наименование Избирательной комиссии:    Стерлибашевская																																															
																																															
Итоги голосования 																																															
																																															
		Сумма	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136	УИК №3137	УИК №3138	УИК №3139	УИК №3140	УИК №3141	УИК №3142	УИК №3143	УИК №3144	УИК №3145	УИК №3146	УИК №3147	УИК №3148	УИК №3149	УИК №3150	УИК №3151	УИК №3152	УИК №3153	УИК №3154	УИК №3155	УИК №3156	УИК №3157	УИК №3158	УИК №3159					
11	Число полученных открепительных  удостоверений	247	3	2	3	2	1	6	4	1	4	5	3	1	5	2	5	3	2	3	1	1	2	2	7	4	12	33	18	18	16	16	6	9	8	2	7	6	2	7	3	12					
12	Число выданных открепительных удостоверений	178	2	2	2	2	1	4	3	0	3	3	3	0	5	1	5	2	0	3	1	0	1	2	1	3	12	29	16	11	16	5	5	3	0	2	7	5	2	4	2	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	120	1	1	2	0	2	5	2	2	3	3	1	2	1	3	5	3	2	2	3	4	1	2	2	5	2	4	1	13	5	5	5	3	7	2	4	3	2	3	0	4					
14	Число неиспользованных открепительных удостоверений	69	1	0	1	0	0	2	1	1	1	2	0	1	0	1	0	1	2	0	0	1	1	0	6	1	0	4	2	7	0	11	1	6	8	0	0	1	0	3	1	2					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	. Глазьев Сергей Юрьевич	27	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	2	1	2	0	0	1	1	1	0	1	0	7					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.53%	0.38%	0.28%	0.20%	0.49%	0.00%	0.00%	0.50%	0.23%	0.34%	0.00%	0.28%	0.00%	2.06%					
19	. Малышкин Олег Александрович	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	2	2	1	1	0	0	0	2	1	0	0	1	2	3					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.22%	0.26%	0.25%	0.14%	0.20%	0.00%	0.00%	0.00%	0.99%	0.23%	0.00%	0.00%	0.28%	0.70%	0.88%					
20	. Миронов Сергей Михайлович	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	0	0	0	0	1	1	2	1	1	2					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.13%	0.13%	0.14%	0.20%	0.00%	0.00%	0.00%	0.00%	0.23%	0.34%	0.44%	0.28%	0.35%	0.59%					
21	. Путин Владимир Владимирович	14319	432	190	420	424	174	420	191	60	220	440	432	127	468	207	381	225	249	348	110	134	124	227	290	425	515	870	741	773	690	502	402	435	442	193	429	290	448	342	277	252					
		97.64%	99.08%	98.45%	99.76%	98.38%	98.31%	97.90%	98.96%	98.36%	97.78%	99.32%	99.08%	98.45%	99.15%	98.10%	98.20%	97.83%	98.03%	98.03%	97.35%	98.53%	99.20%	98.27%	97.97%	98.84%	99.04%	96.03%	97.63%	97.97%	98.01%	98.05%	98.53%	98.86%	98.66%	95.54%	98.17%	98.98%	98.68%	97.44%	96.52%	74.12%					
22	. Хакамада Ирина Муцуовна	40	0	0	0	1	0	2	0	0	0	1	1	0	0	0	4	2	1	2	1	1	0	1	1	1	0	1	3	2	1	1	2	0	0	1	2	0	0	1	2	5					
		0.27%	0.00%	0.00%	0.00%	0.23%	0.00%	0.47%	0.00%	0.00%	0.00%	0.23%	0.23%	0.00%	0.00%	0.00%	1.03%	0.87%	0.39%	0.56%	0.88%	0.74%	0.00%	0.43%	0.34%	0.23%	0.00%	0.11%	0.40%	0.25%	0.14%	0.20%	0.49%	0.00%	0.00%	0.50%	0.46%	0.00%	0.00%	0.28%	0.70%	1.47%					
23	. Харитонов Николай Михайлович	197	4	3	1	6	1	7	2	1	5	1	3	2	3	1	1	3	3	2	2	1	1	3	2	3	5	17	6	5	8	3	2	5	5	4	3	1	4	3	4	61					
		1.34%	0.92%	1.55%	0.24%	1.39%	0.56%	1.63%	1.04%	1.64%	2.22%	0.23%	0.69%	1.55%	0.64%	0.47%	0.26%	1.30%	1.18%	0.56%	1.77%	0.74%	0.80%	1.30%	0.68%	0.70%	0.96%	1.88%	0.79%	0.63%	1.14%	0.59%	0.49%	1.14%	1.12%	1.98%	0.69%	0.34%	0.88%	0.85%	1.39%	17.94%					
																																															
24	Против всех	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	1	1	2	0	0	0	0	0	0	0	1	1	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.13%	0.13%	0.14%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.35%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
