Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Новопокровская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	67	3	6	2	4	10	2	2	3	3	2	3	2	2	1	2	1	3	0	2	2	2	2	2	3	1	2					
14	Число погашенных открепительных удостоверений	223	16	20	16	11	11	17	5	5	3	4	5	4	6	5	3	15	5	13	2	11	5	10	15	5	6	5					
15	Число открепительных удостоверений выданных ТИК	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	231	10	19	10	13	19	13	4	6	8	0	5	8	12	3	12	6	8	17	1	8	10	18	9	6	5	1					
		1.04%	0.66%	1.64%	1.08%	0.76%	1.07%	0.90%	1.34%	3.07%	0.49%	0.0%	2.28%	0.57%	0.76%	3.33%	3.68%	0.52%	8.0%	1.53%	0.47%	0.81%	1.81%	1.73%	0.87%	1.12%	0.90%	0.33%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	194	12	17	5	24	11	12	5	1	14	6	3	7	5	0	7	14	2	4	1	7	2	7	17	5	5	1					
		0.88%	0.79%	1.46%	0.54%	1.40%	0.62%	0.83%	1.67%	0.51%	0.87%	1.93%	1.36%	0.50%	0.31%	0.0%	2.14%	1.23%	2.0%	0.36%	0.47%	0.71%	0.36%	0.67%	1.65%	0.93%	0.90%	0.33%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	273	17	15	10	21	34	15	4	5	19	0	3	18	34	1	4	17	1	8	4	9	2	6	15	5	3	3					
		1.23%	1.13%	1.29%	1.08%	1.22%	1.92%	1.04%	1.34%	2.56%	1.18%	0.0%	1.36%	1.29%	2.16%	1.11%	1.22%	1.49%	1.0%	0.72%	1.90%	0.91%	0.36%	0.57%	1.46%	0.93%	0.54%	1.00%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	234	23	8	5	26	25	13	6	3	17	4	0	2	4	1	6	51	0	5	0	8	2	7	8	1	9	0					
		1.06%	1.53%	0.69%	0.54%	1.52%	1.41%	0.90%	2.01%	1.53%	1.05%	1.29%	0.0%	0.14%	0.25%	1.11%	1.84%	4.49%	0.0%	0.45%	0.0%	0.81%	0.36%	0.67%	0.77%	0.18%	1.63%	0.0%					
22	"5. ""За Русь Святую"""	79	1	3	6	1	4	1	0	1	3	0	2	6	7	0	6	12	1	5	0	1	0	4	9	4	2	0					
		0.35%	0.06%	0.25%	0.64%	0.05%	0.22%	0.06%	0.0%	0.51%	0.18%	0.0%	0.91%	0.43%	0.44%	0.0%	1.84%	1.05%	1.0%	0.45%	0.0%	0.10%	0.0%	0.38%	0.87%	0.74%	0.36%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	64	3	6	2	5	1	4	1	1	7	1	2	5	7	0	2	1	0	0	0	1	2	7	5	0	1	0					
		0.29%	0.19%	0.51%	0.21%	0.29%	0.05%	0.27%	0.33%	0.51%	0.43%	0.32%	0.91%	0.35%	0.44%	0.0%	0.61%	0.08%	0.0%	0.0%	0.0%	0.10%	0.36%	0.67%	0.48%	0.0%	0.18%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	97	9	12	6	6	6	10	1	2	9	0	3	4	6	0	1	1	1	3	4	5	1	2	5	0	0	0					
		0.44%	0.59%	1.03%	0.64%	0.35%	0.33%	0.69%	0.33%	1.02%	0.55%	0.0%	1.36%	0.28%	0.38%	0.0%	0.30%	0.08%	1.0%	0.27%	1.90%	0.50%	0.18%	0.19%	0.48%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	39	3	0	0	0	2	0	3	1	7	0	0	1	1	0	1	0	0	4	0	6	1	1	4	2	1	1					
		0.17%	0.19%	0.0%	0.0%	0.0%	0.11%	0.0%	1.00%	0.51%	0.43%	0.0%	0.0%	0.07%	0.06%	0.0%	0.30%	0.0%	0.0%	0.36%	0.0%	0.61%	0.18%	0.09%	0.38%	0.37%	0.18%	0.33%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	4	0	0	1	1	3	3	0	7	0	0	0	2	0	0	1	0	1	0	1	0	1	2	0	0	0					
		0.12%	0.26%	0.0%	0.0%	0.05%	0.05%	0.20%	1.00%	0.0%	0.43%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.08%	0.0%	0.09%	0.0%	0.10%	0.0%	0.09%	0.19%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1504	69	50	48	93	87	72	28	12	84	26	7	79	81	3	27	154	3	69	8	119	33	145	155	19	25	8					
		6.82%	4.59%	4.31%	5.18%	5.43%	4.92%	5.0%	9.39%	6.15%	5.22%	8.38%	3.19%	5.68%	5.14%	3.33%	8.28%	13.58%	3.0%	6.24%	3.80%	12.10%	5.97%	13.96%	15.10%	3.55%	4.53%	2.67%					
28	"11. ""Истинные патриоты России"""	22	4	0	0	0	0	2	0	0	1	0	0	1	4	0	0	1	0	3	0	0	3	3	0	0	0	0					
		0.09%	0.26%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.06%	0.0%	0.0%	0.07%	0.25%	0.0%	0.0%	0.08%	0.0%	0.27%	0.0%	0.0%	0.54%	0.28%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	141	7	11	12	13	7	9	7	2	8	0	0	10	6	2	1	11	0	8	0	3	1	7	4	10	2	0					
		0.63%	0.46%	0.94%	1.29%	0.76%	0.39%	0.62%	2.34%	1.02%	0.49%	0.0%	0.0%	0.71%	0.38%	2.22%	0.30%	0.97%	0.0%	0.72%	0.0%	0.30%	0.18%	0.67%	0.38%	1.86%	0.36%	0.0%					
30	"13. ""Демократическая партия России"""	33	2	0	2	1	5	0	0	2	2	1	0	3	5	1	0	2	0	4	0	0	0	2	1	0	0	0					
		0.14%	0.13%	0.0%	0.21%	0.05%	0.28%	0.0%	0.0%	1.02%	0.12%	0.32%	0.0%	0.21%	0.31%	1.11%	0.0%	0.17%	0.0%	0.36%	0.0%	0.0%	0.0%	0.19%	0.09%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	3	1	0	1	1	1	0	0	3	0	0	0	4	0	1	0	0	3	0	2	0	1	0	0	0	0					
		0.09%	0.19%	0.08%	0.0%	0.05%	0.05%	0.06%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.25%	0.0%	0.30%	0.0%	0.0%	0.27%	0.0%	0.20%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	2	1	2	0	0	2	1	0	2	0	0	2	3	0	0	0	0	2	0	0	0	1	1	0	0	0					
		0.08%	0.13%	0.08%	0.21%	0.0%	0.0%	0.13%	0.33%	0.0%	0.12%	0.0%	0.0%	0.14%	0.19%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.09%	0.09%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1706	172	144	76	196	232	147	7	8	173	21	8	72	65	1	10	56	2	33	16	37	16	49	69	30	50	16					
		7.73%	11.45%	12.43%	8.21%	11.46%	13.12%	10.20%	2.34%	4.10%	10.75%	6.77%	3.65%	5.18%	4.13%	1.11%	3.06%	4.93%	2.0%	2.98%	7.61%	3.76%	2.89%	4.72%	6.72%	5.60%	9.07%	5.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	60	4	9	4	2	1	3	0	2	4	0	1	2	5	0	0	3	0	4	0	3	0	6	1	4	2	0					
		0.27%	0.26%	0.77%	0.43%	0.11%	0.05%	0.20%	0.0%	1.02%	0.24%	0.0%	0.45%	0.14%	0.31%	0.0%	0.0%	0.26%	0.0%	0.36%	0.0%	0.30%	0.0%	0.57%	0.09%	0.74%	0.36%	0.0%					
35	"18. ""ЛДПР"""	2589	159	132	130	176	172	224	19	40	156	26	17	209	161	11	57	126	3	176	32	112	65	118	111	65	52	40					
		11.74%	10.59%	11.39%	14.05%	10.29%	9.73%	15.55%	6.37%	20.51%	9.70%	8.38%	7.76%	15.04%	10.23%	12.22%	17.48%	11.11%	3.0%	15.92%	15.23%	11.39%	11.77%	11.36%	10.81%	12.14%	9.43%	13.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	337	16	11	9	22	22	23	3	5	45	5	2	18	38	2	1	17	0	13	1	23	9	13	18	12	6	3					
		1.52%	1.06%	0.94%	0.97%	1.28%	1.24%	1.59%	1.00%	2.56%	2.79%	1.61%	0.91%	1.29%	2.41%	2.22%	0.30%	1.49%	0.0%	1.17%	0.47%	2.33%	1.63%	1.25%	1.75%	2.24%	1.08%	1.00%					
37	"20. ""Политическая партия ""Единая Россия"""	9106	611	466	437	822	794	616	117	62	720	125	81	594	709	50	136	417	64	314	98	300	306	361	285	215	236	170					
		41.31%	40.70%	40.24%	47.24%	48.07%	44.93%	42.77%	39.26%	31.79%	44.77%	40.32%	36.98%	42.76%	45.07%	55.55%	41.71%	36.77%	64.0%	28.41%	46.66%	30.51%	55.43%	34.77%	27.77%	40.18%	42.83%	56.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	6	4	1	2	3	7	0	0	4	1	0	2	3	2	0	3	0	2	1	2	1	1	2	0	1	1					
		0.22%	0.39%	0.34%	0.10%	0.11%	0.16%	0.48%	0.0%	0.0%	0.24%	0.32%	0.0%	0.14%	0.19%	2.22%	0.0%	0.26%	0.0%	0.18%	0.47%	0.20%	0.18%	0.09%	0.19%	0.0%	0.18%	0.33%					
39	"22. ""Развитие предпринимательства"""	35	2	2	2	1	6	4	0	0	1	0	0	1	2	0	0	1	0	6	0	5	0	0	2	0	0	0					
		0.15%	0.13%	0.17%	0.21%	0.05%	0.33%	0.27%	0.0%	0.0%	0.06%	0.0%	0.0%	0.07%	0.12%	0.0%	0.0%	0.08%	0.0%	0.54%	0.0%	0.50%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4158	280	201	117	199	281	208	63	32	237	80	63	279	343	12	29	196	7	367	36	277	65	238	261	137	124	26					
		18.86%	18.65%	17.35%	12.64%	11.63%	15.90%	14.44%	21.14%	16.41%	14.73%	25.80%	28.76%	20.08%	21.80%	13.33%	8.89%	17.28%	7.0%	33.21%	17.14%	28.17%	11.77%	22.92%	25.43%	25.60%	22.50%	8.69%					
																																	
41	Против всех	795	68	36	34	72	48	33	19	8	65	9	18	46	56	1	23	37	6	37	5	48	21	30	27	8	25	15					
		3.60%	4.53%	3.10%	3.67%	4.21%	2.71%	2.29%	6.37%	4.10%	4.04%	2.90%	8.21%	3.31%	3.56%	1.11%	7.05%	3.26%	6.0%	3.34%	2.38%	4.88%	3.80%	2.89%	2.63%	1.49%	4.53%	5.01%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
