Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Верхнехавская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730					
		2.04%	2.81%	2.43%	1.11%	1.65%	2.21%	2.62%	6.76%	1.47%	2.08%	2.39%	3.39%	1.07%	6.25%	2.13%	2.62%	2.27%	1.25%	0.99%	1.14%	2.65%	1.93%	4.46%	1.68%	1.91%	1.10%	1.44%	0.00%	0.73%	3.12%	2.55%					
20	. Миронов Сергей Михайлович	125	3	3	4	0	13	1	1	2	17	7	6	3	1	2	6	1	0	3	8	4	2	0	5	4	5	2	0	2	0	20					
		0.96%	0.94%	0.66%	1.11%	0.00%	1.51%	0.29%	1.35%	0.59%	1.31%	0.84%	0.85%	0.46%	1.25%	1.06%	1.74%	1.14%	0.00%	0.74%	2.27%	1.18%	0.77%	0.00%	1.05%	0.85%	0.61%	0.72%	0.00%	0.49%	0.00%	1.55%					
21	. Путин Владимир Владимирович	8763	241	325	239	268	598	181	42	243	848	525	379	441	58	99	239	52	164	297	243	236	164	83	356	359	591	208	90	299	32	863					
		67.53%	75.31%	71.74%	66.20%	63.21%	69.53%	52.62%	56.76%	71.68%	65.38%	62.80%	53.61%	67.23%	72.50%	52.66%	69.48%	59.09%	68.33%	73.33%	69.03%	69.62%	63.32%	74.11%	74.79%	76.38%	72.43%	74.82%	95.74%	73.11%	50.00%	66.80%					
22	. Хакамада Ирина Муцуовна	192	2	4	4	7	21	6	1	15	23	17	13	10	0	0	7	1	1	6	4	0	3	0	3	5	14	3	0	2	0	20					
		1.48%	0.62%	0.88%	1.11%	1.65%	2.44%	1.74%	1.35%	4.42%	1.77%	2.03%	1.84%	1.52%	0.00%	0.00%	2.03%	1.14%	0.42%	1.48%	1.14%	0.00%	1.16%	0.00%	0.63%	1.06%	1.72%	1.08%	0.00%	0.49%	0.00%	1.55%					
23	. Харитонов Николай Михайлович	2978	54	103	94	129	170	131	22	64	316	217	234	152	14	73	62	29	65	70	75	84	74	23	87	75	171	48	3	89	2	248					
		22.95%	16.88%	22.74%	26.04%	30.42%	19.77%	38.08%	29.73%	18.88%	24.36%	25.96%	33.10%	23.17%	17.50%	38.83%	18.02%	32.95%	27.08%	17.28%	21.31%	24.78%	28.57%	20.54%	18.28%	15.96%	20.96%	17.27%	3.19%	21.76%	3.12%	19.20%					
																																					
24	Против всех	196	2	2	2	2	9	5	1	3	25	19	15	15	0	5	3	1	3	2	10	0	9	0	2	5	12	4	1	6	1	32					
		1.51%	0.62%	0.44%	0.55%	0.47%	1.05%	1.45%	1.35%	0.88%	1.93%	2.27%	2.12%	2.29%	0.00%	2.66%	0.87%	1.14%	1.25%	0.49%	2.84%	0.00%	3.47%	0.00%	0.42%	1.06%	1.47%	1.44%	1.06%	1.47%	1.56%	2.48%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
