Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Ногайская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678					
24	"7. ""Новый курс - Автомобильная Россия"""	18	0	0	1	0	0	1	0	0	0	3	0	0	0	2	1	2	3	0	3	0	2					
		0.28%	0.0%	0.0%	0.16%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.32%	0.20%	0.51%	1.04%	0.0%	1.38%	0.0%	1.04%					
25	"8. ""Народно-республиканская партия России"""	8	0	0	0	0	1	1	0	1	0	1	0	0	0	3	0	0	1	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.19%	0.22%	0.0%	1.04%	0.0%	0.20%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	65	0	0	1	1	0	30	6	0	0	1	2	0	2	20	2	0	0	0	0	0	0					
		1.01%	0.0%	0.0%	0.16%	0.32%	0.0%	6.83%	8.69%	0.0%	0.0%	0.20%	1.06%	0.0%	0.33%	3.23%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	142	0	5	7	2	10	18	0	11	2	13	4	0	15	11	12	6	8	0	1	1	16					
		2.22%	0.0%	2.06%	1.12%	0.65%	1.97%	4.10%	0.0%	11.45%	2.38%	2.68%	2.13%	0.0%	2.51%	1.77%	2.44%	1.53%	2.79%	0.0%	0.46%	0.44%	8.33%					
28	"11. ""Истинные патриоты России"""	173	1	6	8	6	6	41	7	2	2	20	4	24	5	20	0	6	11	0	0	1	3					
		2.70%	0.86%	2.47%	1.28%	1.96%	1.18%	9.33%	10.14%	2.08%	2.38%	4.12%	2.13%	12.30%	0.83%	3.23%	0.0%	1.53%	3.84%	0.0%	0.0%	0.44%	1.56%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	466	0	2	42	32	16	20	4	19	11	52	13	34	119	11	44	14	4	12	0	1	16					
		7.29%	0.0%	0.82%	6.75%	10.45%	3.16%	4.55%	5.79%	19.79%	13.09%	10.72%	6.95%	17.43%	19.93%	1.77%	8.97%	3.58%	1.39%	38.70%	0.0%	0.44%	8.33%					
30	"13. ""Демократическая партия России"""	13	0	0	1	0	1	2	0	1	0	2	0	0	1	2	0	0	1	0	1	0	1					
		0.20%	0.0%	0.0%	0.16%	0.0%	0.19%	0.45%	0.0%	1.04%	0.0%	0.41%	0.0%	0.0%	0.16%	0.32%	0.0%	0.0%	0.34%	0.0%	0.46%	0.0%	0.52%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	2	6	0	1	0	0	0	0	0	0	0	1	1	2	1	1	0	1	0	0					
		0.25%	0.0%	0.82%	0.96%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.16%	0.40%	0.25%	0.34%	0.0%	0.46%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1					
		0.07%	0.0%	0.0%	0.16%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.44%	0.52%					
33	"16. ""Родина"" (народно-патриотический союз)"""	26	0	2	2	0	1	1	0	3	0	1	3	0	2	2	3	1	2	0	1	1	1					
		0.40%	0.0%	0.82%	0.32%	0.0%	0.19%	0.22%	0.0%	3.12%	0.0%	0.20%	1.60%	0.0%	0.33%	0.32%	0.61%	0.25%	0.69%	0.0%	0.46%	0.44%	0.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	0	3	2	0	2	2	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0					
		0.25%	0.0%	1.23%	0.32%	0.0%	0.39%	0.45%	0.0%	0.0%	0.0%	0.20%	0.53%	0.0%	0.0%	0.16%	0.0%	0.25%	0.0%	3.22%	0.46%	0.44%	0.0%					
35	"18. ""ЛДПР"""	45	0	3	6	0	5	2	0	1	0	2	1	5	3	5	6	0	0	0	0	1	5					
		0.70%	0.0%	1.23%	0.96%	0.0%	0.98%	0.45%	0.0%	1.04%	0.0%	0.41%	0.53%	2.56%	0.50%	0.80%	1.22%	0.0%	0.0%	0.0%	0.0%	0.44%	2.60%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	36	0	3	0	1	0	2	1	0	0	2	4	0	9	8	2	2	1	0	0	1	0					
		0.56%	0.0%	1.23%	0.0%	0.32%	0.0%	0.45%	1.44%	0.0%	0.0%	0.41%	2.13%	0.0%	1.50%	1.29%	0.40%	0.51%	0.34%	0.0%	0.0%	0.44%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3413	106	106	388	226	268	170	42	44	39	184	77	99	286	261	286	247	189	12	148	151	84					
		53.39%	91.37%	43.80%	62.37%	73.85%	52.96%	38.72%	60.86%	45.83%	46.42%	37.93%	41.17%	50.76%	47.90%	42.23%	58.36%	63.17%	66.08%	38.70%	68.51%	67.41%	43.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	0	11	0	1	1	1	2	1	0	1	0	0	0	2	0	0	4	0	0	0	0					
		0.37%	0.0%	4.54%	0.0%	0.32%	0.19%	0.22%	2.89%	1.04%	0.0%	0.20%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	1.39%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	0	0	0	1	2	4	0	0	0	1	0	0	0	4	0	1	0	0	0	0	1					
		0.21%	0.0%	0.0%	0.0%	0.32%	0.39%	0.91%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.64%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.52%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1731	9	83	146	33	164	131	5	5	29	183	71	30	150	252	120	106	41	5	51	61	56					
		27.08%	7.75%	34.29%	23.47%	10.78%	32.41%	29.84%	7.24%	5.20%	34.52%	37.73%	37.96%	15.38%	25.12%	40.77%	24.48%	27.10%	14.33%	16.12%	23.61%	27.23%	29.16%					
																												
41	Против всех	55	0	7	4	0	9	5	0	0	0	5	2	0	1	5	6	2	5	0	1	1	2					
		0.86%	0.0%	2.89%	0.64%	0.0%	1.77%	1.13%	0.0%	0.0%	0.0%	1.03%	1.06%	0.0%	0.16%	0.80%	1.22%	0.51%	1.74%	0.0%	0.46%	0.44%	1.04%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
