Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Шарыповская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112					
		0.25%	0.51%	0.0%	0.0%	1.17%	0.0%	0.0%	0.65%	0.0%	0.0%	2.02%	0.0%	0.24%	0.0%	0.0%	0.0%	0.28%	1.20%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	26	2	0	0	0	2	1	0	0	0	0	1	2	0	0	3	2	4	0	2	0	4	1	0	0	0	0	0	1	1	0	0	0	0					
		0.39%	0.34%	0.0%	0.0%	0.0%	1.29%	0.24%	0.0%	0.0%	0.0%	0.0%	0.64%	0.48%	0.0%	0.0%	3.12%	0.57%	1.20%	0.0%	1.13%	0.0%	1.02%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	1.85%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	2	0	1	0	1	1	0	0	0	0	2	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0					
		0.21%	0.34%	0.0%	1.07%	0.0%	0.64%	0.24%	0.0%	0.0%	0.0%	0.0%	1.29%	0.24%	0.0%	0.0%	1.04%	0.0%	0.0%	1.78%	0.56%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	6	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	1.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	464	50	7	9	9	17	59	9	21	31	5	13	21	12	2	5	24	20	3	7	1	18	12	7	4	9	4	6	22	2	19	24	11	1					
		7.05%	8.51%	8.75%	9.67%	10.58%	11.03%	14.60%	5.92%	12.06%	31.31%	5.05%	8.38%	5.06%	9.16%	2.0%	5.20%	6.87%	6.00%	5.35%	3.97%	1.11%	4.59%	2.17%	5.93%	2.5%	4.86%	4.65%	3.50%	4.35%	3.70%	11.17%	15.78%	7.05%	1.92%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.54%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	41	6	1	0	0	4	3	2	1	1	1	1	4	0	2	1	2	2	2	0	0	1	2	0	0	2	0	1	1	0	0	0	0	1					
		0.62%	1.02%	1.25%	0.0%	0.0%	2.59%	0.74%	1.31%	0.57%	1.01%	1.01%	0.64%	0.96%	0.0%	2.0%	1.04%	0.57%	0.60%	3.57%	0.0%	0.0%	0.25%	0.36%	0.0%	0.0%	1.08%	0.0%	0.58%	0.19%	0.0%	0.0%	0.0%	0.0%	1.92%					
30	"13. ""Демократическая партия России"""	19	0	0	0	0	2	0	2	0	0	0	1	2	2	0	0	0	2	1	0	0	1	2	1	1	0	0	1	0	0	0	0	1	0					
		0.28%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	1.31%	0.0%	0.0%	0.0%	0.64%	0.48%	1.52%	0.0%	0.0%	0.0%	0.60%	1.78%	0.0%	0.0%	0.25%	0.36%	0.84%	0.62%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	9	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0					
		0.13%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.57%	0.30%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	1.85%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.30%	1.78%	0.56%	0.0%	0.0%	0.18%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	1.85%	0.58%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	936	62	9	6	2	48	34	8	12	11	12	9	83	14	24	5	23	32	17	22	4	92	154	20	31	30	16	16	75	8	20	20	13	4					
		14.22%	10.56%	11.25%	6.45%	2.35%	31.16%	8.41%	5.26%	6.89%	11.11%	12.12%	5.80%	20.0%	10.68%	24.0%	5.20%	6.59%	9.60%	30.35%	12.5%	4.44%	23.46%	27.94%	16.94%	19.37%	16.21%	18.60%	9.35%	14.85%	14.81%	11.76%	13.15%	8.33%	7.69%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	3	0	0	0	1	2	1	0	1	0	0	3	0	2	0	1	0	0	1	0	2	0	1	0	1	2	0	3	1	1	0	3	1					
		0.45%	0.51%	0.0%	0.0%	0.0%	0.64%	0.49%	0.65%	0.0%	1.01%	0.0%	0.0%	0.72%	0.0%	2.0%	0.0%	0.28%	0.0%	0.0%	0.56%	0.0%	0.51%	0.0%	0.84%	0.0%	0.54%	2.32%	0.0%	0.59%	1.85%	0.58%	0.0%	1.92%	1.92%					
35	"18. ""ЛДПР"""	1045	94	19	21	21	20	72	10	31	12	32	29	54	25	24	21	43	49	6	16	5	42	76	15	41	27	12	35	82	6	21	30	48	6					
		15.88%	16.01%	23.75%	22.58%	24.70%	12.98%	17.82%	6.57%	17.81%	12.12%	32.32%	18.70%	13.01%	19.08%	24.0%	21.87%	12.32%	14.71%	10.71%	9.09%	5.55%	10.71%	13.79%	12.71%	25.62%	14.59%	13.95%	20.46%	16.23%	11.11%	12.35%	19.73%	30.76%	11.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	83	9	1	0	2	1	4	3	2	1	3	1	8	3	0	1	7	6	0	3	1	3	3	2	4	4	0	4	1	0	0	1	3	2					
		1.26%	1.53%	1.25%	0.0%	2.35%	0.64%	0.99%	1.97%	1.14%	1.01%	3.03%	0.64%	1.92%	2.29%	0.0%	1.04%	2.00%	1.80%	0.0%	1.70%	1.11%	0.76%	0.54%	1.69%	2.5%	2.16%	0.0%	2.33%	0.19%	0.0%	0.0%	0.65%	1.92%	3.84%					
37	"20. ""Политическая партия ""Единая Россия"""	2253	243	26	51	33	43	143	86	65	21	24	67	132	24	14	32	155	124	16	80	51	122	173	22	35	64	29	54	165	18	61	26	37	17					
		34.24%	41.39%	32.5%	54.83%	38.82%	27.92%	35.39%	56.57%	37.35%	21.21%	24.24%	43.22%	31.80%	18.32%	14.0%	33.33%	44.41%	37.23%	28.57%	45.45%	56.66%	31.12%	31.39%	18.64%	21.87%	34.59%	33.72%	31.57%	32.67%	33.33%	35.88%	17.10%	23.71%	32.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	2	0	0	0	2	0	2	0	2	2	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	2	1	0	2	1	1	0					
		0.33%	0.34%	0.0%	0.0%	0.0%	1.29%	0.0%	1.31%	0.0%	2.02%	2.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	1.11%	0.0%	0.0%	0.84%	0.0%	0.54%	0.0%	1.16%	0.19%	0.0%	1.17%	0.65%	0.64%	0.0%					
39	"22. ""Развитие предпринимательства"""	7	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.17%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.28%	0.0%	0.0%	0.56%	1.11%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	972	62	5	3	6	5	40	22	25	11	7	18	51	39	15	10	56	45	2	28	12	62	82	39	35	30	16	21	97	7	40	38	27	16					
		14.77%	10.56%	6.25%	3.22%	7.05%	3.24%	9.90%	14.47%	14.36%	11.11%	7.07%	11.61%	12.28%	29.77%	15.0%	10.41%	16.04%	13.51%	3.57%	15.90%	13.33%	15.81%	14.88%	33.05%	21.87%	16.21%	18.60%	12.28%	19.20%	12.96%	23.52%	25.0%	17.30%	30.76%					
																																								
41	Против всех	199	10	2	0	0	2	17	1	7	3	4	4	20	2	5	10	9	14	0	3	3	17	10	2	1	9	1	15	17	3	1	2	4	1					
		3.02%	1.70%	2.5%	0.0%	0.0%	1.29%	4.20%	0.65%	4.02%	3.03%	4.04%	2.58%	4.81%	1.52%	5.0%	10.41%	2.57%	4.20%	0.0%	1.70%	3.33%	4.33%	1.81%	1.69%	0.62%	4.86%	1.16%	8.77%	3.36%	5.55%	0.58%	1.31%	2.56%	1.92%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
