Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Обоянская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788					
		17.32%	13.80%	11.79%	6.67%	15.06%	13.21%	21.15%	18.44%	17.50%	11.43%	13.33%	15.07%	7.62%	10.13%	14.71%	16.41%	12.60%	16.13%	11.30%	15.29%	5.56%	16.54%	6.57%	11.34%	12.24%	10.31%	16.23%	22.47%	20.98%	17.03%	18.53%	14.35%	8.61%	12.29%	13.98%	16.22%	14.86%	22.66%	25.12%	20.52%	23.32%	22.95%	20.34%	27.60%	8.40%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	214	5	0	2	5	2	1	0	0	2	4	1	2	3	7	4	5	0	0	0	0	0	0	0	2	1	1	8	2	4	6	2	1	4	1	6	0	29	17	38	12	10	19	8	0					
		1.53%	1.13%	0.00%	1.21%	3.01%	1.26%	0.96%	0.00%	0.00%	1.14%	1.33%	0.68%	0.95%	1.90%	1.30%	0.86%	2.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.45%	0.52%	2.25%	0.49%	1.75%	1.52%	0.87%	0.48%	1.14%	0.30%	1.62%	0.00%	2.99%	2.64%	4.15%	2.12%	1.87%	2.49%	1.32%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7241	240	134	108	98	93	57	82	82	99	180	84	128	108	295	239	131	63	240	108	59	86	147	51	145	125	108	180	214	121	174	131	152	197	167	221	124	401	250	381	242	219	354	229	194					
		51.93%	54.30%	54.47%	65.45%	59.04%	58.49%	54.81%	58.16%	51.25%	56.57%	60.00%	57.53%	60.95%	68.35%	54.93%	51.62%	53.25%	67.74%	69.57%	68.79%	65.56%	64.66%	69.01%	52.58%	59.18%	56.05%	56.54%	50.56%	52.20%	52.84%	44.16%	56.96%	72.73%	56.29%	50.76%	59.73%	55.86%	41.30%	38.76%	41.59%	42.76%	40.86%	46.46%	37.85%	81.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	53	0	0	2	1	1	0	1	2	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	2	2	2	0	0	0	0	2	1	0	1	1	1	8	2	4	3	4	4	2	1					
		0.38%	0.00%	0.00%	1.21%	0.60%	0.63%	0.00%	0.71%	1.25%	0.57%	0.00%	0.00%	0.48%	0.63%	0.19%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.82%	0.90%	1.05%	0.00%	0.00%	0.00%	0.00%	0.87%	0.48%	0.00%	0.30%	0.27%	0.45%	0.82%	0.31%	0.44%	0.53%	0.75%	0.52%	0.33%	0.42%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
