Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
"Наименование Избирательной комиссии:    Ростов-на-Дону, Ленинская"																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1590	100	50	50	50	50	50	50	50	50	50	100	150	50	60	50	110	50	50	50	50	50	70	50	50	100	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1142	70	31	32	20	36	23	36	30	26	15	79	76	36	54	43	101	47	36	50	37	38	53	48	50	75	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	922	49	28	10	69	7	19	32	18	44	18	182	69	35	70	8	37	11	17	10	11	19	18	15	45	13	68					
14	Число погашенных неиспользованных открепительных удостоверений	448	30	19	18	30	14	27	14	20	24	35	21	74	14	6	7	9	3	14	0	13	12	17	2	0	25	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	1	1	2	0	0	1	2	4	0	1	0	7	3	1	0	2	0	1	1	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3597	105	187	110	161	139	188	158	28	152	74	176	162	210	235	84	204	98	156	199	146	60	170	97	218	75	5					
		10.15%	12.74%	17.24%	11.82%	15.92%	15.78%	13.51%	14.74%	2.48%	18.40%	8.02%	10.86%	7.46%	12.07%	15.07%	7.22%	10.11%	4.92%	9.23%	15.38%	7.28%	4.21%	8.74%	6.33%	14.49%	4.60%	7.35%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2706	91	97	82	116	152	119	134	59	95	94	57	193	75	162	84	103	45	31	173	52	103	223	74	178	104	10					
		7.64%	11.04%	8.94%	8.81%	11.47%	17.25%	8.55%	12.50%	5.22%	11.50%	10.18%	3.52%	8.89%	4.31%	10.39%	7.22%	5.11%	2.26%	1.83%	13.37%	2.59%	7.23%	11.47%	4.83%	11.84%	6.37%	14.71%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	229	12	15	9	8	8	7	8	4	8	7	33	11	3	13	2	2	9	12	9	10	9	3	7	9	9	2					
		0.65%	1.46%	1.38%	0.97%	0.79%	0.91%	0.50%	0.75%	0.35%	0.97%	0.76%	2.04%	0.51%	0.17%	0.83%	0.17%	0.10%	0.45%	0.71%	0.70%	0.50%	0.63%	0.15%	0.46%	0.60%	0.55%	2.94%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6044	174	217	141	214	180	259	223	263	217	227	268	289	200	310	239	209	297	184	291	248	196	292	167	358	375	6					
		17.06%	21.12%	20.00%	15.15%	21.17%	20.43%	18.61%	20.80%	23.27%	26.27%	24.59%	16.54%	13.31%	11.49%	19.88%	20.53%	10.36%	14.92%	10.89%	22.49%	12.36%	13.75%	15.01%	10.90%	23.80%	22.98%	8.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1556	8	131	13	106	94	65	75	20	98	41	111	124	63	139	32	52	39	31	88	28	44	27	28	90	8	1					
		4.39%	0.97%	12.07%	1.40%	10.48%	10.67%	4.67%	6.99%	1.77%	11.86%	4.44%	6.85%	5.71%	3.62%	8.92%	2.75%	2.58%	1.96%	1.83%	6.80%	1.40%	3.09%	1.39%	1.83%	5.98%	0.49%	1.47%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	20787	414	410	567	378	275	735	449	739	238	458	940	1375	1181	657	721	1436	1482	1265	514	1496	999	1202	1148	628	1036	44					
		58.66%	50.24%	37.79%	60.90%	37.39%	31.21%	52.80%	41.88%	65.40%	28.81%	49.62%	58.02%	63.31%	67.87%	42.14%	61.94%	71.19%	74.43%	74.85%	39.72%	74.58%	70.11%	61.80%	74.93%	41.76%	63.48%	64.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	193	5	13	7	11	9	7	13	6	8	11	13	11	5	16	2	3	5	4	6	10	4	6	4	8	6	0					
		0.54%	0.61%	1.20%	0.75%	1.09%	1.02%	0.50%	1.21%	0.53%	0.97%	1.19%	0.80%	0.51%	0.29%	1.03%	0.17%	0.15%	0.25%	0.24%	0.46%	0.50%	0.28%	0.31%	0.26%	0.53%	0.37%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
