Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
"Наименование Избирательной комиссии:    Ростов-на-Дону, Ленинская"																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665					
		9.36%	8.11%	8.28%	10.29%	9.35%	6.57%	9.59%	5.99%	8.27%	10.86%	5.82%	8.77%	8.47%	13.34%	11.25%	9.26%	10.57%	7.25%	11.72%	11.01%	6.73%	10.69%	10.67%	7.76%	11.99%	12.60%	4.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	342	26	29	9	30	29	0	4	5	10	3	11	19	26	4	2	26	17	7	10	16	4	22	7	8	16	2					
		0.89%	2.13%	1.92%	0.98%	2.75%	1.66%	0.00%	0.21%	0.32%	0.71%	0.22%	0.77%	1.13%	2.13%	0.21%	0.18%	1.69%	0.83%	0.45%	0.63%	1.04%	0.30%	1.19%	0.44%	0.55%	0.79%	1.64%					
23	6.Политическая партия «Партия социальной справедливости»	50	1	1	3	1	4	0	0	1	1	0	3	0	4	3	0	3	5	0	0	5	4	3	1	3	4	0					
		0.13%	0.08%	0.07%	0.33%	0.09%	0.23%	0.00%	0.00%	0.06%	0.07%	0.00%	0.21%	0.00%	0.33%	0.15%	0.00%	0.19%	0.25%	0.00%	0.00%	0.32%	0.30%	0.16%	0.06%	0.20%	0.20%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1477	35	39	29	101	99	29	45	8	33	33	35	102	68	102	59	112	81	33	95	48	21	84	65	62	50	9					
		3.84%	2.87%	2.58%	3.14%	9.26%	5.65%	1.71%	2.41%	0.51%	2.36%	2.43%	2.46%	6.09%	5.56%	5.24%	5.25%	7.26%	3.97%	2.14%	6.01%	3.11%	1.59%	4.55%	4.07%	4.23%	2.46%	7.38%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2328	72	62	66	109	74	101	83	101	76	10	50	106	141	123	110	149	98	91	78	73	115	117	129	120	69	5					
		6.06%	5.90%	4.11%	7.15%	9.99%	4.23%	5.94%	4.45%	6.38%	5.43%	0.74%	3.51%	6.32%	11.54%	6.32%	9.80%	9.66%	4.80%	5.89%	4.94%	4.72%	8.72%	6.34%	8.07%	8.18%	3.40%	4.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	149	5	5	2	9	4	0	4	2	8	0	5	0	7	7	1	18	19	6	6	7	3	13	2	9	7	0					
		0.39%	0.41%	0.33%	0.22%	0.82%	0.23%	0.00%	0.21%	0.13%	0.57%	0.00%	0.35%	0.00%	0.57%	0.36%	0.09%	1.17%	0.93%	0.39%	0.38%	0.45%	0.23%	0.70%	0.13%	0.61%	0.34%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	29073	910	1135	696	626	1388	1366	1600	1267	1055	1229	1123	1291	702	1462	842	970	1620	1188	1185	1256	1003	1294	1234	988	1544	99					
		75.66%	74.59%	75.22%	75.41%	57.38%	79.27%	80.35%	85.70%	79.99%	75.41%	90.50%	78.81%	77.03%	57.45%	75.13%	74.98%	62.91%	79.41%	76.94%	75.00%	81.29%	76.04%	70.10%	77.22%	67.35%	76.02%	81.15%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	580	44	79	7	60	9	1	12	34	34	3	25	6	52	6	1	50	3	18	8	15	10	41	15	37	10	0					
		1.51%	3.61%	5.24%	0.76%	5.50%	0.51%	0.06%	0.64%	2.15%	2.43%	0.22%	1.75%	0.36%	4.26%	0.31%	0.09%	3.24%	0.15%	1.17%	0.51%	0.97%	0.76%	2.22%	0.94%	2.52%	0.49%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
