Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
"Наименование Избирательной комиссии:    Казань, Авиастроительная "																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	2895	60	75	70	300	100	90	85	60	95	80	170	100	70	75	145	100	80	80	70	100	60	60	60	75	40	60	70	50	35	50	55	65	0	0	50	70	60	30					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	2323	52	58	70	132	94	68	80	60	82	74	122	85	60	75	145	67	75	72	64	84	43	54	40	60	33	42	60	46	15	47	38	51	0	0	33	58	56	28					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1946	72	16	35	40	10	19	28	56	25	6	52	28	18	17	37	33	40	27	48	35	23	19	15	30	29	21	26	36	23	7	74	15	220	663	34	12	15	42					
14	Число погашенных открепительных удостоверений	572	8	17	0	168	6	22	5	0	13	6	48	15	10	0	0	33	5	8	6	16	17	6	20	15	7	18	10	4	20	3	17	14	0	0	17	12	4	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	930	25	10	25	26	38	37	23	24	17	37	34	35	35	40	28	21	21	34	16	39	7	11	11	24	26	17	25	26	21	23	42	42	6	8	16	26	28	6					
		1.65%	1.44%	0.64%	1.42%	1.26%	2.23%	2.65%	1.12%	1.32%	1.01%	1.97%	2.08%	1.96%	1.81%	2.19%	1.69%	1.11%	1.19%	1.76%	1.06%	2.22%	0.68%	0.85%	0.86%	1.44%	1.92%	1.34%	1.72%	1.49%	2.40%	1.38%	3.28%	2.83%	2.72%	1.20%	2.49%	1.53%	2.40%	1.53%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1176	35	5	30	28	46	32	30	41	34	38	38	43	51	32	19	51	51	53	37	36	45	60	74	44	26	19	28	19	9	20	10	15	4	6	18	42	6	1					
		2.08%	2.02%	0.32%	1.70%	1.35%	2.70%	2.29%	1.46%	2.25%	2.02%	2.03%	2.33%	2.40%	2.64%	1.75%	1.15%	2.70%	2.90%	2.75%	2.45%	2.05%	4.38%	4.66%	5.81%	2.64%	1.92%	1.50%	1.93%	1.08%	1.03%	1.20%	0.78%	1.01%	1.81%	0.90%	2.80%	2.48%	0.51%	0.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1737	60	35	44	40	58	43	30	59	67	32	49	47	57	57	38	77	55	68	22	61	38	43	29	60	62	9	64	57	35	69	49	49	17	17	25	75	36	4					
		3.08%	3.46%	2.26%	2.5%	1.94%	3.41%	3.08%	1.46%	3.24%	3.99%	1.71%	3.01%	2.63%	2.95%	3.13%	2.30%	4.09%	3.12%	3.53%	1.45%	3.48%	3.70%	3.34%	2.27%	3.60%	4.59%	0.71%	4.41%	3.26%	4.00%	4.15%	3.82%	3.30%	7.72%	2.56%	3.89%	4.43%	3.09%	1.02%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1880	43	29	54	48	75	31	31	68	56	34	63	46	62	65	37	88	74	66	39	70	52	82	92	66	66	58	59	70	23	53	28	36	9	12	11	52	26	6					
		3.33%	2.48%	1.87%	3.06%	2.33%	4.41%	2.22%	1.51%	3.74%	3.33%	1.81%	3.87%	2.57%	3.21%	3.56%	2.24%	4.67%	4.20%	3.43%	2.58%	3.99%	5.06%	6.37%	7.22%	3.96%	4.89%	4.59%	4.07%	4.01%	2.63%	3.19%	2.18%	2.43%	4.09%	1.80%	1.71%	3.07%	2.23%	1.53%					
22	"5. ""За Русь Святую"""	265	6	3	11	10	11	7	9	7	12	9	6	9	6	8	6	10	14	10	13	11	11	12	5	6	3	4	3	2	0	13	3	3	0	1	5	9	6	1					
		0.47%	0.34%	0.19%	0.62%	0.48%	0.64%	0.50%	0.43%	0.38%	0.71%	0.48%	0.36%	0.50%	0.31%	0.43%	0.36%	0.53%	0.79%	0.51%	0.86%	0.62%	1.07%	0.93%	0.39%	0.36%	0.22%	0.31%	0.20%	0.11%	0.0%	0.78%	0.23%	0.20%	0.0%	0.15%	0.77%	0.53%	0.51%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	166	0	3	4	4	2	3	2	11	8	10	4	7	3	7	3	2	4	7	6	5	4	5	5	8	6	1	4	6	1	7	7	5	1	2	1	4	3	1					
		0.29%	0.0%	0.19%	0.22%	0.19%	0.11%	0.21%	0.09%	0.60%	0.47%	0.53%	0.24%	0.39%	0.15%	0.38%	0.18%	0.10%	0.22%	0.36%	0.39%	0.28%	0.38%	0.38%	0.39%	0.48%	0.44%	0.07%	0.27%	0.34%	0.11%	0.42%	0.54%	0.33%	0.45%	0.30%	0.15%	0.23%	0.25%	0.25%					
24	"7. ""Новый курс - Автомобильная Россия"""	445	9	3	17	11	18	9	8	19	22	9	5	15	19	8	13	11	11	22	10	22	8	10	5	20	12	11	15	18	5	24	11	25	1	3	3	5	5	3					
		0.78%	0.51%	0.19%	0.96%	0.53%	1.05%	0.64%	0.39%	1.04%	1.31%	0.48%	0.30%	0.84%	0.98%	0.43%	0.78%	0.58%	0.62%	1.14%	0.66%	1.25%	0.77%	0.77%	0.39%	1.20%	0.89%	0.87%	1.03%	1.03%	0.57%	1.44%	0.85%	1.68%	0.45%	0.45%	0.46%	0.29%	0.43%	0.76%					
25	"8. ""Народно-республиканская партия России"""	107	5	1	3	2	2	2	3	3	6	9	2	2	1	4	2	2	4	4	6	2	1	0	3	4	2	1	1	2	4	4	7	2	1	2	1	6	1	0					
		0.18%	0.28%	0.06%	0.17%	0.09%	0.11%	0.14%	0.14%	0.16%	0.35%	0.48%	0.12%	0.11%	0.05%	0.21%	0.12%	0.10%	0.22%	0.20%	0.39%	0.11%	0.09%	0.0%	0.23%	0.24%	0.14%	0.07%	0.06%	0.11%	0.45%	0.24%	0.54%	0.13%	0.45%	0.30%	0.15%	0.35%	0.08%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	282	3	4	14	8	7	12	11	2	5	10	9	11	20	10	6	8	6	14	8	13	8	8	8	6	6	4	5	10	2	12	6	4	0	1	4	12	4	1					
		0.50%	0.17%	0.25%	0.79%	0.38%	0.41%	0.86%	0.53%	0.11%	0.29%	0.53%	0.55%	0.61%	1.03%	0.54%	0.36%	0.42%	0.34%	0.72%	0.53%	0.74%	0.77%	0.62%	0.62%	0.36%	0.44%	0.31%	0.34%	0.57%	0.22%	0.72%	0.46%	0.27%	0.0%	0.15%	0.62%	0.70%	0.34%	0.25%					
27	"10. ""Аграрная партия России"""	391	6	11	16	9	13	6	13	11	13	11	13	6	14	15	7	13	12	12	8	9	5	3	10	20	10	10	16	15	8	19	3	7	5	1	2	17	17	5					
		0.69%	0.34%	0.71%	0.90%	0.43%	0.76%	0.43%	0.63%	0.60%	0.77%	0.58%	0.79%	0.33%	0.72%	0.82%	0.42%	0.69%	0.68%	0.62%	0.53%	0.51%	0.48%	0.23%	0.78%	1.20%	0.74%	0.79%	1.10%	0.86%	0.91%	1.14%	0.23%	0.47%	2.27%	0.15%	0.31%	1.00%	1.46%	1.28%					
28	"11. ""Истинные патриоты России"""	158	0	2	8	2	4	4	7	8	12	8	3	3	7	4	9	5	1	5	10	9	2	0	1	4	4	1	9	1	0	6	6	3	1	0	1	4	4	0					
		0.28%	0.0%	0.12%	0.45%	0.09%	0.23%	0.28%	0.34%	0.44%	0.71%	0.42%	0.18%	0.16%	0.36%	0.21%	0.54%	0.26%	0.05%	0.25%	0.66%	0.51%	0.19%	0.0%	0.07%	0.24%	0.29%	0.07%	0.62%	0.05%	0.0%	0.36%	0.46%	0.20%	0.45%	0.0%	0.15%	0.23%	0.34%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	511	11	4	17	17	14	11	17	15	22	16	17	11	10	18	18	10	18	19	17	10	14	9	6	18	14	16	15	26	7	22	20	17	4	5	3	13	3	7					
		0.90%	0.63%	0.25%	0.96%	0.82%	0.82%	0.78%	0.82%	0.82%	1.31%	0.85%	1.04%	0.61%	0.51%	0.98%	1.09%	0.53%	1.02%	0.98%	1.12%	0.57%	1.36%	0.69%	0.47%	1.08%	1.03%	1.26%	1.03%	1.49%	0.80%	1.32%	1.56%	1.14%	1.81%	0.75%	0.46%	0.76%	0.25%	1.79%					
30	"13. ""Демократическая партия России"""	115	4	0	6	2	1	3	7	4	9	3	1	1	3	3	5	6	2	3	2	2	0	3	3	5	2	2	1	2	4	7	6	4	0	1	3	3	2	0					
		0.20%	0.23%	0.0%	0.34%	0.09%	0.05%	0.21%	0.34%	0.22%	0.53%	0.16%	0.06%	0.05%	0.15%	0.16%	0.30%	0.31%	0.11%	0.15%	0.13%	0.11%	0.0%	0.23%	0.23%	0.30%	0.14%	0.15%	0.06%	0.11%	0.45%	0.42%	0.46%	0.27%	0.0%	0.15%	0.46%	0.17%	0.17%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	129	2	0	2	6	2	6	1	2	1	4	4	5	2	15	6	2	2	8	1	6	1	3	0	4	2	8	7	1	3	2	9	4	2	1	0	3	1	1					
		0.22%	0.11%	0.0%	0.11%	0.29%	0.11%	0.43%	0.04%	0.11%	0.05%	0.21%	0.24%	0.28%	0.10%	0.82%	0.36%	0.10%	0.11%	0.41%	0.06%	0.34%	0.09%	0.23%	0.0%	0.24%	0.14%	0.63%	0.48%	0.05%	0.34%	0.12%	0.70%	0.27%	0.90%	0.15%	0.0%	0.17%	0.08%	0.25%					
32	"15. ""Партия СЛОН"""	195	2	0	9	6	2	5	4	4	7	10	8	11	7	6	3	9	3	5	4	13	8	4	19	7	6	4	2	6	2	2	3	2	0	2	2	5	3	0					
		0.34%	0.11%	0.0%	0.51%	0.29%	0.11%	0.35%	0.19%	0.22%	0.41%	0.53%	0.49%	0.61%	0.36%	0.32%	0.18%	0.47%	0.17%	0.25%	0.26%	0.74%	0.77%	0.31%	1.49%	0.42%	0.44%	0.31%	0.13%	0.34%	0.22%	0.12%	0.23%	0.13%	0.0%	0.30%	0.31%	0.29%	0.25%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2489	51	66	104	102	90	42	30	47	83	23	60	67	85	73	66	104	160	86	72	83	70	71	104	67	55	62	72	80	24	80	62	45	9	14	25	107	42	6					
		4.41%	2.94%	4.26%	5.90%	4.95%	5.29%	3.01%	1.46%	2.58%	4.94%	1.22%	3.68%	3.75%	4.40%	4.00%	3.99%	5.52%	9.10%	4.46%	4.77%	4.73%	6.81%	5.51%	8.16%	4.02%	4.08%	4.91%	4.96%	4.58%	2.74%	4.81%	4.84%	3.03%	4.09%	2.11%	3.89%	6.32%	3.61%	1.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	175	4	2	2	10	6	7	3	5	5	3	3	8	4	5	6	5	0	5	6	5	1	4	4	8	4	1	7	4	0	4	26	6	3	1	1	3	3	1					
		0.31%	0.23%	0.12%	0.11%	0.48%	0.35%	0.50%	0.14%	0.27%	0.29%	0.16%	0.18%	0.44%	0.20%	0.27%	0.36%	0.26%	0.0%	0.25%	0.39%	0.28%	0.09%	0.31%	0.31%	0.48%	0.29%	0.07%	0.48%	0.22%	0.0%	0.24%	2.03%	0.40%	1.36%	0.15%	0.15%	0.17%	0.25%	0.25%					
35	"18. ""ЛДПР"""	3858	163	69	157	132	124	60	125	70	142	99	127	134	143	181	153	71	138	146	75	156	79	107	87	136	42	103	99	90	59	128	67	95	18	12	45	143	65	18					
		6.84%	9.41%	4.45%	8.92%	6.41%	7.29%	4.30%	6.10%	3.85%	8.46%	5.29%	7.80%	7.50%	7.40%	9.93%	9.26%	3.77%	7.84%	7.58%	4.97%	8.90%	7.69%	8.31%	6.83%	8.17%	3.11%	8.16%	6.83%	5.16%	6.75%	7.71%	5.23%	6.41%	8.18%	1.80%	7.00%	8.44%	5.59%	4.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1432	28	3	44	61	34	46	41	45	45	60	28	26	53	44	20	74	55	66	57	58	27	14	26	38	43	49	38	15	23	37	25	41	5	14	11	56	75	7					
		2.54%	1.61%	0.19%	2.5%	2.96%	2.00%	3.30%	2.00%	2.47%	2.68%	3.20%	1.72%	1.45%	2.74%	2.41%	1.21%	3.93%	3.12%	3.43%	3.78%	3.31%	2.62%	1.08%	2.04%	2.28%	3.18%	3.88%	2.62%	0.86%	2.63%	2.22%	1.95%	2.76%	2.27%	2.11%	1.71%	3.30%	6.45%	1.79%					
37	"20. ""Политическая партия ""Единая Россия"""	27777	937	1090	765	1187	749	818	1330	1120	688	1105	812	966	820	704	818	957	687	802	846	705	435	502	440	699	789	627	607	936	387	709	566	680	81	457	354	708	602	292					
		49.28%	54.13%	70.41%	43.46%	57.64%	44.08%	58.72%	64.90%	61.67%	41.02%	59.05%	49.90%	54.11%	42.46%	38.66%	49.54%	50.85%	39.07%	41.68%	56.13%	40.23%	42.35%	39.00%	34.56%	42.03%	58.53%	49.72%	41.89%	53.66%	44.32%	42.71%	44.21%	45.91%	36.81%	68.92%	55.14%	41.81%	51.80%	74.87%					
38	"21. ""Российская Конституционно-демократическая партия"""	209	4	1	2	8	5	4	6	7	1	3	8	6	0	61	7	4	11	3	2	4	1	5	0	3	4	3	6	1	2	7	8	0	1	2	3	3	11	2					
		0.37%	0.23%	0.06%	0.11%	0.38%	0.29%	0.28%	0.29%	0.38%	0.05%	0.16%	0.49%	0.33%	0.0%	3.34%	0.42%	0.21%	0.62%	0.15%	0.13%	0.22%	0.09%	0.38%	0.0%	0.18%	0.29%	0.23%	0.41%	0.05%	0.22%	0.42%	0.62%	0.0%	0.45%	0.30%	0.46%	0.17%	0.94%	0.51%					
39	"22. ""Развитие предпринимательства"""	1513	43	3	59	60	47	31	72	51	48	37	43	35	52	74	48	58	52	68	39	45	22	44	45	56	32	32	51	38	28	48	2	31	6	10	16	51	29	7					
		2.68%	2.48%	0.19%	3.35%	2.91%	2.76%	2.22%	3.51%	2.80%	2.86%	1.97%	2.64%	1.96%	2.69%	4.06%	2.90%	3.08%	2.95%	3.53%	2.58%	2.56%	2.14%	3.41%	3.53%	3.36%	2.37%	2.53%	3.51%	2.17%	3.20%	2.89%	0.15%	2.09%	2.72%	1.50%	2.49%	3.01%	2.49%	1.79%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5739	158	127	197	220	151	84	181	109	176	111	128	163	263	218	165	225	213	197	161	194	92	173	183	194	81	141	167	199	137	176	166	177	26	44	49	178	103	12					
		10.18%	9.12%	8.20%	11.19%	10.68%	8.88%	6.03%	8.83%	6.00%	10.49%	5.93%	7.86%	9.13%	13.61%	11.97%	9.99%	11.95%	12.11%	10.23%	10.68%	11.07%	8.95%	13.44%	14.37%	11.66%	6.00%	11.18%	11.52%	11.41%	15.69%	10.60%	12.96%	11.95%	11.81%	6.63%	7.63%	10.51%	8.86%	3.07%					
																																													
41	Против всех	3509	92	57	150	44	134	52	40	48	158	142	100	118	185	142	142	43	129	168	37	165	67	88	88	123	43	39	105	91	73	120	93	127	15	43	34	133	72	9					
		6.22%	5.31%	3.68%	8.52%	2.13%	7.88%	3.73%	1.95%	2.64%	9.42%	7.58%	6.14%	6.61%	9.58%	7.79%	8.60%	2.28%	7.33%	8.73%	2.45%	9.41%	6.52%	6.83%	6.91%	7.39%	3.18%	3.09%	7.24%	5.21%	8.36%	7.22%	7.26%	8.57%	6.81%	6.48%	5.29%	7.85%	6.19%	2.30%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
