Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Дубненская городская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432					
14	Число погашенных неиспользованных открепительных удостоверений	322	23	26	11	7	24	9	26	14	6	4	3	3	23	22	0	11	7	13	5	2	4	16	10	5	10	23	1	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	1	1	0	0	1	0	0	1	1	1	1	1	1	0	2	0	1	0	0	0	0	2	1	3	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	1462	53	81	54	62	43	43	62	54	48	54	46	40	34	55	52	53	57	13	63	39	73	63	56	45	85	47	57	30					
		4.11%	3.86%	5.11%	4.00%	4.34%	3.48%	3.27%	4.53%	3.96%	4.04%	4.26%	4.19%	3.34%	3.04%	4.47%	3.94%	4.19%	4.77%	1.84%	4.69%	2.96%	4.92%	5.16%	4.99%	3.43%	5.74%	4.14%	4.15%	2.47%					
19	2.Всероссийская политическая партия «Гражданская Сила»	946	19	49	32	30	28	32	31	38	33	23	32	31	31	26	36	41	43	32	46	48	32	33	25	39	29	26	29	52					
		2.66%	1.38%	3.09%	2.37%	2.10%	2.27%	2.44%	2.26%	2.79%	2.78%	1.82%	2.91%	2.59%	2.78%	2.11%	2.73%	3.24%	3.60%	4.54%	3.42%	3.64%	2.15%	2.70%	2.23%	2.97%	1.96%	2.29%	2.11%	4.28%					
20	3.Политическая партия «Демократическая партия России»	57	0	6	0	1	4	1	2	2	2	1	0	3	2	4	1	3	3	1	3	2	1	0	0	3	4	4	0	4					
		0.16%	0.00%	0.38%	0.00%	0.07%	0.32%	0.08%	0.15%	0.15%	0.17%	0.08%	0.00%	0.25%	0.18%	0.32%	0.08%	0.24%	0.25%	0.14%	0.22%	0.15%	0.07%	0.00%	0.00%	0.23%	0.27%	0.35%	0.00%	0.33%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6343	273	270	273	277	226	243	232	275	192	177	135	166	186	207	260	214	215	102	227	242	345	251	249	249	320	172	226	139					
		17.81%	19.90%	17.03%	20.24%	19.40%	18.30%	18.49%	16.95%	20.16%	16.15%	13.97%	12.28%	13.87%	16.65%	16.82%	19.68%	16.90%	17.99%	14.47%	16.89%	18.38%	23.23%	20.56%	22.21%	18.99%	21.61%	15.15%	16.46%	11.43%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	869	25	33	16	23	37	29	20	20	40	13	22	33	15	12	34	48	23	32	31	45	41	43	42	53	39	29	36	35					
		2.44%	1.82%	2.08%	1.19%	1.61%	2.99%	2.21%	1.46%	1.47%	3.36%	1.03%	2.00%	2.76%	1.34%	0.97%	2.57%	3.79%	1.92%	4.54%	2.31%	3.42%	2.76%	3.52%	3.75%	4.04%	2.63%	2.56%	2.62%	2.88%					
23	6.Политическая партия «Партия социальной справедливости»	126	4	4	3	9	6	3	4	4	5	5	3	4	3	2	4	4	5	4	3	7	3	2	2	3	10	3	6	11					
		0.35%	0.29%	0.25%	0.22%	0.63%	0.49%	0.23%	0.29%	0.29%	0.42%	0.39%	0.27%	0.33%	0.27%	0.16%	0.30%	0.32%	0.42%	0.57%	0.22%	0.53%	0.20%	0.16%	0.18%	0.23%	0.68%	0.26%	0.44%	0.90%					
24	7.Политическая партия «Либерально-демократическая партия России»	2906	116	123	134	91	96	110	105	113	96	135	145	118	83	97	114	95	109	44	97	113	94	74	72	126	84	88	123	111					
		8.16%	8.45%	7.76%	9.93%	6.37%	7.77%	8.37%	7.67%	8.28%	8.07%	10.66%	13.19%	9.86%	7.43%	7.88%	8.63%	7.50%	9.12%	6.24%	7.22%	8.58%	6.33%	6.06%	6.42%	9.61%	5.67%	7.75%	8.96%	9.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3120	106	120	147	122	118	101	145	109	95	95	88	110	100	123	130	84	113	65	98	124	125	102	90	104	177	93	117	119					
		8.76%	7.73%	7.57%	10.90%	8.54%	9.55%	7.69%	10.59%	7.99%	7.99%	7.50%	8.01%	9.19%	8.95%	9.99%	9.84%	6.64%	9.46%	9.22%	7.29%	9.42%	8.42%	8.35%	8.03%	7.93%	11.95%	8.19%	8.52%	9.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	502	13	21	16	18	15	17	23	23	22	13	12	11	12	17	22	15	18	11	17	26	24	15	16	29	18	18	21	19					
		1.41%	0.95%	1.32%	1.19%	1.26%	1.21%	1.29%	1.68%	1.69%	1.85%	1.03%	1.09%	0.92%	1.07%	1.38%	1.67%	1.18%	1.51%	1.56%	1.26%	1.97%	1.62%	1.23%	1.43%	2.21%	1.22%	1.59%	1.53%	1.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17298	701	822	606	738	624	667	686	669	610	695	572	602	582	639	599	622	542	344	650	583	663	570	469	546	602	595	687	613					
		48.58%	51.09%	51.86%	44.92%	51.68%	50.53%	50.76%	50.11%	49.05%	51.30%	54.85%	52.05%	50.29%	52.10%	51.91%	45.34%	49.13%	45.36%	48.79%	48.36%	44.27%	44.65%	46.68%	41.84%	41.65%	40.65%	52.42%	50.04%	50.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1363	37	20	46	40	23	47	32	39	37	36	27	49	46	34	44	64	50	50	80	70	66	50	73	86	88	42	47	40					
		3.83%	2.70%	1.26%	3.41%	2.80%	1.86%	3.58%	2.34%	2.86%	3.11%	2.84%	2.46%	4.09%	4.12%	2.76%	3.33%	5.06%	4.18%	7.09%	5.95%	5.32%	4.44%	4.10%	6.51%	6.56%	5.94%	3.70%	3.42%	3.29%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
