Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Дубненская городская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	1	0	1	2	0	1	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	11	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	1	0	0	0	2	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7206	240	314	289	316	268	259	262	282	250	267	277	240	259	219	248	251	226	216	265	293	323	263	242	253	303	214	259	108					
		22.60%	20.71%	23.79%	23.46%	24.98%	22.77%	22.66%	23.71%	22.51%	21.22%	20.76%	24.58%	21.33%	23.63%	20.64%	21.74%	21.43%	22.69%	22.59%	22.51%	21.62%	24.60%	21.61%	24.27%	21.92%	26.21%	21.15%	22.72%	18.85%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3825	147	144	150	134	138	131	142	145	148	199	140	198	133	132	146	119	109	113	140	153	123	130	64	147	98	137	163	102					
		11.99%	12.68%	10.91%	12.18%	10.59%	11.72%	11.46%	12.85%	11.57%	12.56%	15.47%	12.42%	17.60%	12.14%	12.44%	12.80%	10.16%	10.94%	11.82%	11.89%	11.29%	9.37%	10.68%	6.42%	12.74%	8.48%	13.54%	14.30%	17.80%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	515	17	12	30	19	23	16	29	21	24	24	18	17	21	11	25	17	17	13	12	18	13	14	17	14	24	17	24	8					
		1.62%	1.47%	0.91%	2.44%	1.50%	1.95%	1.40%	2.62%	1.68%	2.04%	1.87%	1.60%	1.51%	1.92%	1.04%	2.19%	1.45%	1.71%	1.36%	1.02%	1.33%	0.99%	1.15%	1.71%	1.21%	2.08%	1.68%	2.11%	1.40%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9220	370	394	394	382	333	339	313	386	346	315	249	276	291	337	348	358	333	268	323	382	411	399	298	332	335	246	295	167					
		28.92%	31.92%	29.85%	31.98%	30.20%	28.29%	29.66%	28.33%	30.81%	29.37%	24.49%	22.09%	24.53%	26.55%	31.76%	30.50%	30.57%	33.43%	28.03%	27.44%	28.19%	31.30%	32.79%	29.89%	28.77%	28.98%	24.31%	25.88%	29.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3026	82	81	115	81	73	95	74	102	100	115	125	86	100	66	100	133	90	122	154	185	150	120	127	151	134	117	97	51					
		9.49%	7.08%	6.14%	9.33%	6.40%	6.20%	8.31%	6.70%	8.14%	8.49%	8.94%	11.09%	7.64%	9.12%	6.22%	8.76%	11.36%	9.04%	12.76%	13.08%	13.65%	11.42%	9.86%	12.74%	13.08%	11.59%	11.56%	8.51%	8.90%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6786	257	327	208	292	288	250	248	279	257	320	279	268	236	251	229	236	175	178	238	258	246	243	200	206	217	233	248	119					
		21.28%	22.17%	24.77%	16.88%	23.08%	24.47%	21.87%	22.44%	22.27%	21.82%	24.88%	24.76%	23.82%	21.53%	23.66%	20.07%	20.15%	17.57%	18.62%	20.22%	19.04%	18.74%	19.97%	20.06%	17.85%	18.77%	23.02%	21.75%	20.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	468	20	8	17	16	18	16	9	14	17	20	13	14	12	20	18	24	15	19	18	30	23	20	16	12	17	20	16	6					
		1.47%	1.73%	0.61%	1.38%	1.26%	1.53%	1.40%	0.81%	1.12%	1.44%	1.56%	1.15%	1.24%	1.09%	1.89%	1.58%	2.05%	1.51%	1.99%	1.53%	2.21%	1.75%	1.64%	1.60%	1.04%	1.47%	1.98%	1.40%	1.05%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
