Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    район Новокосино 																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1238	44	51	36	8	62	51	57	59	46	63	39	35	37	39	22	51	53	43	35	50	45	46	61	49	56	54	46					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1290	79	39	19	60	54	71	50	22	39	81	84	44	24	38	27	51	35	18	54	63	60	73	33	24	21	70	57					
14	Число погашенных неиспользованных открепительных удостоверений	313	7	11	15	7	6	14	9	7	5	13	12	16	14	12	14	7	15	7	11	16	16	15	10	7	15	17	15					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	549	20	11	11	2	21	13	33	18	18	12	26	28	19	29	36	31	30	15	31	21	18	18	18	16	28	9	17					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3505	262	270	200	34	187	226	62	217	70	31	32	37	170	147	107	205	10	135	204	34	24	16	70	227	214	168	146					
		9.07%	14.46%	13.20%	12.12%	16.19%	16.19%	17.21%	4.26%	12.55%	4.08%	1.66%	1.70%	2.68%	16.44%	14.80%	7.48%	14.42%	0.61%	8.07%	17.22%	2.28%	1.88%	1.21%	4.58%	18.90%	18.76%	11.27%	9.10%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3978	235	253	178	31	155	241	126	100	181	43	56	127	153	199	144	207	59	165	185	155	86	78	140	182	202	146	151					
		10.29%	12.97%	12.37%	10.79%	14.76%	13.42%	18.35%	8.65%	5.78%	10.56%	2.30%	2.98%	9.20%	14.80%	20.04%	10.07%	14.56%	3.62%	9.87%	15.61%	10.40%	6.73%	5.90%	9.15%	15.15%	17.70%	9.79%	9.41%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	510	33	29	26	4	21	21	17	17	22	11	5	26	12	17	25	25	10	15	21	30	7	8	21	25	18	24	20					
		1.32%	1.82%	1.42%	1.58%	1.90%	1.82%	1.60%	1.17%	0.98%	1.28%	0.59%	0.27%	1.88%	1.16%	1.71%	1.75%	1.76%	0.61%	0.90%	1.77%	2.01%	0.55%	0.60%	1.37%	2.08%	1.58%	1.61%	1.25%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7703	318	377	299	46	296	352	292	340	388	210	336	309	280	252	259	254	368	315	333	260	211	233	338	286	289	228	234					
		19.93%	17.55%	18.43%	18.12%	21.90%	25.63%	26.81%	20.05%	19.66%	22.64%	11.24%	17.85%	22.39%	27.08%	25.38%	18.11%	17.86%	22.55%	18.84%	28.10%	17.44%	16.52%	17.61%	22.09%	23.81%	25.33%	15.29%	14.59%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2913	188	186	138	18	174	113	105	136	161	27	21	78	93	78	97	103	85	92	132	110	62	57	95	166	123	96	179					
		7.54%	10.38%	9.09%	8.36%	8.57%	15.06%	8.61%	7.21%	7.87%	9.39%	1.44%	1.12%	5.65%	8.99%	7.85%	6.78%	7.24%	5.21%	5.50%	11.14%	7.38%	4.86%	4.31%	6.21%	13.82%	10.78%	6.44%	11.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19004	741	882	766	68	287	318	819	892	865	1522	1406	709	290	267	733	591	1059	936	274	861	854	898	777	286	263	797	843					
		49.18%	40.89%	43.11%	46.42%	32.38%	24.85%	24.22%	56.25%	51.59%	50.47%	81.43%	74.71%	51.38%	28.05%	26.89%	51.26%	41.56%	64.89%	55.98%	23.12%	57.75%	66.88%	67.88%	50.78%	23.81%	23.05%	53.45%	52.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	255	11	18	14	4	12	20	16	11	12	4	3	9	6	5	7	7	5	11	11	10	3	3	2	7	15	15	14					
		0.66%	0.61%	0.88%	0.85%	1.90%	1.04%	1.52%	1.10%	0.64%	0.70%	0.21%	0.16%	0.65%	0.58%	0.50%	0.49%	0.49%	0.31%	0.66%	0.93%	0.67%	0.23%	0.23%	0.13%	0.58%	1.31%	1.01%	0.87%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
