Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    район Новокосино 																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2742	104	83	108	118	113	112	93	134	152	117	146	123	60	119	127	100	153	134	133	142	101	144	126					
		8.52%	6.95%	8.22%	8.04%	7.96%	7.77%	7.87%	7.80%	9.04%	11.37%	8.69%	9.83%	8.92%	8.60%	7.58%	8.67%	7.03%	9.91%	8.79%	8.58%	9.39%	6.98%	9.52%	8.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	463	25	8	22	13	25	25	21	22	17	20	17	12	16	30	17	22	17	33	26	23	17	7	28					
		1.44%	1.67%	0.79%	1.64%	0.88%	1.72%	1.76%	1.76%	1.48%	1.27%	1.48%	1.14%	0.87%	2.29%	1.91%	1.16%	1.55%	1.10%	2.17%	1.68%	1.52%	1.18%	0.46%	1.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17811	864	611	752	864	846	795	616	840	661	671	779	695	375	875	848	826	911	775	863	838	808	894	804					
		55.34%	57.72%	60.50%	55.95%	58.26%	58.14%	55.83%	51.68%	56.64%	49.44%	49.81%	52.42%	50.40%	53.72%	55.77%	57.88%	58.09%	59.00%	50.85%	55.68%	55.42%	55.88%	59.09%	53.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1387	76	35	46	68	62	72	57	55	63	81	70	75	36	83	37	51	49	68	61	52	66	46	78					
		4.31%	5.08%	3.47%	3.42%	4.59%	4.26%	5.06%	4.78%	3.71%	4.71%	6.01%	4.71%	5.44%	5.16%	5.29%	2.53%	3.59%	3.17%	4.46%	3.94%	3.44%	4.56%	3.04%	5.18%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
