Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Манская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	82	0	6	7	0	0	0	10	7	6	0	10	7	3	0	0	1	1	0	1	0	0	8	5	0	0	2	1	5	1	0	0	1					
		1.07%	0.00%	3.51%	0.90%	0.00%	0.00%	0.00%	1.28%	1.99%	2.62%	0.00%	1.08%	0.80%	1.05%	0.00%	0.00%	1.67%	0.79%	0.00%	0.42%	0.00%	0.00%	3.43%	1.38%	0.00%	0.00%	0.67%	0.72%	3.36%	1.33%	0.00%	0.00%	1.82%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	2	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.10%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.11%	0.00%	0.35%	0.00%	1.19%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.82%					
24	7.Политическая партия «Либерально-демократическая партия России»	852	4	22	109	10	9	38	181	32	19	5	97	75	28	11	8	5	8	11	6	5	11	21	25	4	18	26	24	18	7	0	10	5					
		11.07%	7.84%	12.87%	13.94%	11.63%	15.00%	29.46%	23.18%	9.09%	8.30%	10.42%	10.52%	8.58%	9.82%	9.09%	9.52%	8.33%	6.30%	4.66%	2.54%	7.04%	7.86%	9.01%	6.89%	6.15%	7.69%	8.67%	17.39%	12.08%	9.33%	0.00%	4.74%	9.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	542	1	4	63	1	3	4	53	17	19	2	93	67	16	10	2	4	7	12	21	4	8	13	23	3	8	31	16	9	6	0	19	3					
		7.04%	1.96%	2.34%	8.06%	1.16%	5.00%	3.10%	6.79%	4.83%	8.30%	4.17%	10.09%	7.67%	5.61%	8.26%	2.38%	6.67%	5.51%	5.08%	8.90%	5.63%	5.71%	5.58%	6.34%	4.62%	3.42%	10.33%	11.59%	6.04%	8.00%	0.00%	9.00%	5.45%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	33	0	1	2	0	1	0	0	0	0	1	6	4	2	0	1	0	0	3	1	0	1	0	0	1	1	3	2	2	0	0	1	0					
		0.43%	0.00%	0.58%	0.26%	0.00%	1.67%	0.00%	0.00%	0.00%	0.00%	2.08%	0.65%	0.46%	0.70%	0.00%	1.19%	0.00%	0.00%	1.27%	0.42%	0.00%	0.71%	0.00%	0.00%	1.54%	0.43%	1.00%	1.45%	1.34%	0.00%	0.00%	0.47%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4780	42	122	500	65	34	68	404	246	164	28	543	529	179	89	59	46	88	160	133	52	84	152	205	40	175	178	86	84	43	27	118	37					
		62.09%	82.35%	71.35%	63.94%	75.58%	56.67%	52.71%	51.73%	69.89%	71.62%	58.33%	58.89%	60.53%	62.81%	73.55%	70.24%	76.67%	69.29%	67.80%	56.36%	73.24%	60.00%	65.24%	56.47%	61.54%	74.79%	59.33%	62.32%	56.38%	57.33%	90.00%	55.92%	67.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	0	0	1	1	0	0	3	1	0	0	9	2	1	0	1	0	0	1	2	0	0	2	1	0	0	1	0	4	1	0	0	2					
		0.43%	0.00%	0.00%	0.13%	1.16%	0.00%	0.00%	0.38%	0.28%	0.00%	0.00%	0.98%	0.23%	0.35%	0.00%	1.19%	0.00%	0.00%	0.42%	0.85%	0.00%	0.00%	0.86%	0.28%	0.00%	0.00%	0.33%	0.00%	2.68%	1.33%	0.00%	0.00%	3.64%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
