Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
Наименование Избирательной комиссии:    Ломоносовская N 9																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	719	61	45	46	52	39	42	27	53	50	56	46	54	48	56	30	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	609	47	18	81	21	35	40	42	32	62	28	16	40	27	70	32	18					
14	Число погашенных неиспользованных открепительных удостоверений	18	0	3	0	0	11	0	0	1	0	0	0	0	0	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	263	19	12	12	17	8	12	21	16	21	33	17	30	18	14	12	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
18	1.Политическая партия «Аграрная партия России»	473	41	30	37	32	20	26	17	41	31	50	47	28	22	20	20	11					
		2.75%	2.97%	2.84%	3.78%	3.23%	1.99%	2.46%	1.93%	3.89%	2.59%	3.46%	3.54%	2.23%	1.76%	2.56%	1.74%	2.84%					
19	2.Всероссийская политическая партия «Гражданская Сила»	283	22	12	13	19	21	8	15	15	18	31	30	24	27	19	5	4					
		1.65%	1.60%	1.14%	1.33%	1.92%	2.09%	0.76%	1.71%	1.42%	1.50%	2.15%	2.26%	1.92%	2.16%	2.44%	0.43%	1.03%					
20	3.Политическая партия «Демократическая партия России»	17	1	2	0	1	1	2	0	0	0	4	1	2	2	0	1	0					
		0.10%	0.07%	0.19%	0.00%	0.10%	0.10%	0.19%	0.00%	0.00%	0.00%	0.28%	0.08%	0.16%	0.16%	0.00%	0.09%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2374	201	140	108	145	167	142	123	134	179	202	199	189	138	121	133	53					
		13.81%	14.58%	13.26%	11.02%	14.62%	16.58%	13.45%	13.99%	12.70%	14.93%	13.99%	14.98%	15.08%	11.05%	15.51%	11.56%	13.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	246	21	13	7	22	23	13	9	10	25	18	30	16	15	4	17	3					
		1.43%	1.52%	1.23%	0.71%	2.22%	2.28%	1.23%	1.02%	0.95%	2.09%	1.25%	2.26%	1.28%	1.20%	0.51%	1.48%	0.78%					
23	6.Политическая партия «Партия социальной справедливости»	39	4	2	6	1	3	5	3	2	2	3	1	3	1	1	1	1					
		0.23%	0.29%	0.19%	0.61%	0.10%	0.30%	0.47%	0.34%	0.19%	0.17%	0.21%	0.08%	0.24%	0.08%	0.13%	0.09%	0.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	1592	150	92	99	97	81	96	85	102	91	157	114	112	141	74	65	36					
		9.26%	10.88%	8.71%	10.10%	9.78%	8.04%	9.09%	9.67%	9.67%	7.59%	10.87%	8.58%	8.94%	11.29%	9.49%	5.65%	9.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2206	162	148	109	116	136	135	150	162	169	195	193	132	156	123	71	49					
		12.83%	11.75%	14.02%	11.12%	11.69%	13.51%	12.78%	17.06%	15.36%	14.10%	13.50%	14.53%	10.53%	12.49%	15.77%	6.17%	12.66%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	130	9	17	10	9	10	8	3	7	9	6	4	8	11	7	8	4					
		0.76%	0.65%	1.61%	1.02%	0.91%	0.99%	0.76%	0.34%	0.66%	0.75%	0.42%	0.30%	0.64%	0.88%	0.90%	0.70%	1.03%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9232	716	557	553	510	516	594	445	537	624	729	655	692	707	387	798	212					
		53.69%	51.92%	52.75%	56.43%	51.41%	51.24%	56.25%	50.63%	50.90%	52.04%	50.48%	49.32%	55.23%	56.61%	49.62%	69.33%	54.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	464	41	33	25	30	25	16	26	36	41	41	40	36	22	18	21	13					
		2.70%	2.97%	3.13%	2.55%	3.02%	2.48%	1.52%	2.96%	3.41%	3.42%	2.84%	3.01%	2.87%	1.76%	2.31%	1.82%	3.36%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
