Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Мурашинская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772					
22	"5. ""За Русь Святую"""	50	8	7	4	9	10	5	0	1	1	0	1	0	2	0	0	0	0	1	1					
		0.65%	0.58%	1.08%	0.55%	1.03%	1.09%	0.36%	0.0%	0.69%	0.35%	0.0%	0.52%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.64%	0.90%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	1	0	3	0	1	4	0	1	2	0	0	0	1	0	0	0	0	1	0					
		0.18%	0.07%	0.0%	0.41%	0.0%	0.10%	0.29%	0.0%	0.69%	0.71%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	48	12	3	9	2	5	6	0	3	1	0	2	0	0	0	1	1	0	3	0					
		0.62%	0.87%	0.46%	1.23%	0.23%	0.54%	0.43%	0.0%	2.08%	0.35%	0.0%	1.04%	0.0%	0.0%	0.0%	2.08%	1.36%	0.0%	1.94%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	1	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	1	0					
		0.10%	0.07%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	30	8	6	4	1	1	1	0	0	0	0	0	0	1	0	5	1	1	1	0					
		0.39%	0.58%	0.92%	0.55%	0.11%	0.10%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	10.41%	1.36%	2.17%	0.64%	0.0%					
27	"10. ""Аграрная партия России"""	428	59	22	25	76	39	47	0	1	3	22	19	9	53	19	0	6	9	15	4					
		5.56%	4.32%	3.40%	3.44%	8.74%	4.26%	3.42%	0.0%	0.69%	1.07%	18.18%	9.89%	11.84%	17.49%	10.27%	0.0%	8.21%	19.56%	9.74%	3.63%					
28	"11. ""Истинные патриоты России"""	8	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0					
		0.10%	0.07%	0.15%	0.13%	0.0%	0.10%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	4.34%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	88	21	5	14	12	9	10	2	1	2	3	1	0	5	1	0	0	1	0	1					
		1.14%	1.53%	0.77%	1.92%	1.38%	0.98%	0.72%	3.12%	0.69%	0.71%	2.47%	0.52%	0.0%	1.65%	0.54%	0.0%	0.0%	2.17%	0.0%	0.90%					
30	"13. ""Демократическая партия России"""	30	7	1	3	3	1	4	2	0	2	0	2	0	2	2	0	0	1	0	0					
		0.39%	0.51%	0.15%	0.41%	0.34%	0.10%	0.29%	3.12%	0.0%	0.71%	0.0%	1.04%	0.0%	0.66%	1.08%	0.0%	0.0%	2.17%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	2	3	1	3	0	2	1	2	0	2	0	0	1	0	0	0	0	1					
		0.23%	0.0%	0.30%	0.41%	0.11%	0.32%	0.0%	3.12%	0.69%	0.71%	0.0%	1.04%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.90%					
32	"15. ""Партия СЛОН"""	15	1	2	4	2	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.19%	0.07%	0.30%	0.55%	0.23%	0.43%	0.07%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	476	113	42	40	42	66	104	3	1	16	2	6	6	6	4	1	5	1	8	10					
		6.19%	8.27%	6.49%	5.50%	4.83%	7.21%	7.58%	4.68%	0.69%	5.73%	1.65%	3.12%	7.89%	1.98%	2.16%	2.08%	6.84%	2.17%	5.19%	9.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	8	6	3	0	0	4	0	0	0	1	2	0	4	0	1	0	0	2	0					
		0.40%	0.58%	0.92%	0.41%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.82%	1.04%	0.0%	1.32%	0.0%	2.08%	0.0%	0.0%	1.29%	0.0%					
35	"18. ""ЛДПР"""	1118	188	99	98	131	129	198	10	29	53	6	30	11	31	34	4	13	7	30	17					
		14.54%	13.77%	15.30%	13.49%	15.07%	14.09%	14.44%	15.62%	20.13%	18.99%	4.95%	15.62%	14.47%	10.23%	18.37%	8.33%	17.80%	15.21%	19.48%	15.45%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	248	48	28	27	34	28	37	1	2	6	1	5	1	6	8	1	4	2	8	1					
		3.22%	3.51%	4.32%	3.71%	3.91%	3.06%	2.69%	1.56%	1.38%	2.15%	0.82%	2.60%	1.31%	1.98%	4.32%	2.08%	5.47%	4.34%	5.19%	0.90%					
37	"20. ""Политическая партия ""Единая Россия"""	3180	521	252	269	350	394	642	32	71	114	49	82	16	135	76	25	25	8	71	48					
		41.36%	38.16%	38.94%	37.05%	40.27%	43.06%	46.82%	50.0%	49.30%	40.86%	40.49%	42.70%	21.05%	44.55%	41.08%	52.08%	34.24%	17.39%	46.10%	43.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	2	1	1	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0					
		0.11%	0.14%	0.15%	0.13%	0.0%	0.0%	0.14%	0.0%	0.0%	0.35%	0.0%	0.52%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	22	0	2	0	1	10	4	1	0	1	0	1	0	1	0	0	0	0	0	1					
		0.28%	0.0%	0.30%	0.0%	0.11%	1.09%	0.29%	1.56%	0.0%	0.35%	0.0%	0.52%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	744	179	82	103	95	76	76	3	1	26	17	14	24	16	13	4	10	1	0	4					
		9.67%	13.11%	12.67%	14.18%	10.93%	8.30%	5.54%	4.68%	0.69%	9.31%	14.04%	7.29%	31.57%	5.28%	7.02%	8.33%	13.69%	2.17%	0.0%	3.63%					
																										
41	Против всех	227	39	12	19	21	22	64	2	5	8	3	4	0	5	13	1	4	0	1	4					
		2.95%	2.85%	1.85%	2.61%	2.41%	2.40%	4.66%	3.12%	3.47%	2.86%	2.47%	2.08%	0.0%	1.65%	7.02%	2.08%	5.47%	0.0%	0.64%	3.63%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
