Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Партизанская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1797	УИК №1798	УИК №1799					
19	2.Всероссийская политическая партия «Гражданская Сила»	23	1	1	1	0	1	0	0	0	2	0	0	0	0	0	2	0	1	0	5	9	0					
		0.40%	0.46%	1.12%	0.23%	0.00%	0.89%	0.00%	0.00%	0.00%	1.22%	0.00%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%	0.27%	0.00%	0.43%	1.90%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	2	1	1	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.59%	0.27%	1.53%	0.09%	0.21%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	638	11	7	58	26	9	49	4	18	10	18	8	24	47	14	25	62	32	22	129	43	22					
		11.12%	5.02%	7.87%	13.24%	8.72%	8.04%	8.89%	7.02%	32.14%	6.10%	10.65%	6.25%	46.15%	18.36%	9.09%	13.81%	18.24%	8.74%	16.79%	11.13%	9.07%	6.43%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	112	7	1	11	6	1	15	0	0	0	12	0	0	2	0	1	3	13	0	30	7	3					
		1.95%	3.20%	1.12%	2.51%	2.01%	0.89%	2.72%	0.00%	0.00%	0.00%	7.10%	0.00%	0.00%	0.78%	0.00%	0.55%	0.88%	3.55%	0.00%	2.59%	1.48%	0.88%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	1	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	1	0					
		0.12%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	3.85%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	585	31	4	39	20	19	56	18	12	23	14	11	6	24	19	15	24	28	8	124	66	24					
		10.20%	14.16%	4.49%	8.90%	6.71%	16.96%	10.16%	31.58%	21.43%	14.02%	8.28%	8.59%	11.54%	9.38%	12.34%	8.29%	7.06%	7.65%	6.11%	10.70%	13.92%	7.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	351	11	4	31	14	9	35	8	2	0	9	6	1	6	9	13	27	25	17	83	29	12					
		6.12%	5.02%	4.49%	7.08%	4.70%	8.04%	6.35%	14.04%	3.57%	0.00%	5.33%	4.69%	1.92%	2.34%	5.84%	7.18%	7.94%	6.83%	12.98%	7.16%	6.12%	3.51%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	36	1	2	3	3	0	5	1	1	3	0	0	0	1	0	0	2	3	4	2	1	4					
		0.63%	0.46%	2.25%	0.68%	1.01%	0.00%	0.91%	1.75%	1.79%	1.83%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.59%	0.82%	3.05%	0.17%	0.21%	1.17%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3752	144	65	279	221	70	357	25	21	118	106	94	19	167	109	120	207	249	74	736	306	265					
		65.41%	65.75%	73.03%	63.70%	74.16%	62.50%	64.79%	43.86%	37.50%	71.95%	62.72%	73.44%	36.54%	65.23%	70.78%	66.30%	60.88%	68.03%	56.49%	63.50%	64.56%	77.49%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	18	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	2	6	0	3	1	2					
		0.31%	0.00%	0.00%	0.46%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.59%	1.64%	0.00%	0.26%	0.21%	0.58%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
