Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Новодвинская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602					
28	"11. ""Истинные патриоты России"""	12	0	0	1	1	0	0	2	2	1	2	2	0	0	1	0	0	0					
		0.05%	0.0%	0.0%	0.06%	0.06%	0.0%	0.0%	0.16%	0.22%	0.12%	0.16%	0.17%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	676	27	44	45	55	36	33	40	41	23	42	27	46	42	40	33	48	54					
		3.02%	2.34%	2.84%	3.08%	3.53%	2.75%	2.65%	3.23%	4.70%	2.82%	3.49%	2.41%	3.23%	2.54%	3.63%	2.59%	3.05%	2.94%					
30	"13. ""Демократическая партия России"""	50	3	4	2	1	5	2	3	0	0	3	2	3	0	5	7	4	6					
		0.22%	0.26%	0.25%	0.13%	0.06%	0.38%	0.16%	0.24%	0.0%	0.0%	0.24%	0.17%	0.21%	0.0%	0.45%	0.55%	0.25%	0.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	0	4	4	1	3	1	2	0	0	3	2	4	5	1	3	6	2					
		0.18%	0.0%	0.25%	0.27%	0.06%	0.22%	0.08%	0.16%	0.0%	0.0%	0.24%	0.17%	0.28%	0.30%	0.09%	0.23%	0.38%	0.10%					
32	"15. ""Партия СЛОН"""	29	1	2	3	1	5	2	3	1	3	0	1	1	2	0	2	2	0					
		0.12%	0.08%	0.12%	0.20%	0.06%	0.38%	0.16%	0.24%	0.11%	0.36%	0.0%	0.08%	0.07%	0.12%	0.0%	0.15%	0.12%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1480	62	114	115	99	90	76	80	46	46	89	65	94	113	65	77	114	135					
		6.62%	5.39%	7.38%	7.89%	6.36%	6.89%	6.11%	6.46%	5.27%	5.64%	7.41%	5.80%	6.61%	6.84%	5.90%	6.06%	7.26%	7.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	2	10	1	1	5	6	0	2	1	3	3	1	0	4	4	3	7					
		0.23%	0.17%	0.64%	0.06%	0.06%	0.38%	0.48%	0.0%	0.22%	0.12%	0.24%	0.26%	0.07%	0.0%	0.36%	0.31%	0.19%	0.38%					
35	"18. ""ЛДПР"""	3090	186	240	196	209	197	167	182	137	115	165	150	191	212	155	156	181	251					
		13.83%	16.18%	15.54%	13.45%	13.43%	15.09%	13.44%	14.71%	15.71%	14.11%	13.73%	13.39%	13.45%	12.84%	14.09%	12.28%	11.53%	13.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	385	24	24	27	23	24	22	17	13	13	16	14	21	31	35	29	22	30					
		1.72%	2.08%	1.55%	1.85%	1.47%	1.83%	1.77%	1.37%	1.49%	1.59%	1.33%	1.24%	1.47%	1.87%	3.18%	2.28%	1.40%	1.63%					
37	"20. ""Политическая партия ""Единая Россия"""	9120	453	597	582	681	503	503	508	347	350	438	447	589	689	501	500	691	741					
		40.82%	39.42%	38.66%	39.94%	43.76%	38.54%	40.49%	41.06%	39.79%	42.94%	36.46%	39.91%	41.47%	41.75%	45.54%	39.37%	44.04%	40.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	1	0	3	3	2	2	0	4	3	4	0	1	2	1	2	3	3					
		0.15%	0.08%	0.0%	0.20%	0.19%	0.15%	0.16%	0.0%	0.45%	0.36%	0.33%	0.0%	0.07%	0.12%	0.09%	0.15%	0.19%	0.16%					
39	"22. ""Развитие предпринимательства"""	69	7	3	8	10	1	6	4	4	0	2	1	1	5	1	7	3	6					
		0.30%	0.60%	0.19%	0.54%	0.64%	0.07%	0.48%	0.32%	0.45%	0.0%	0.16%	0.08%	0.07%	0.30%	0.09%	0.55%	0.19%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1055	60	74	60	57	56	69	55	24	37	96	62	65	77	40	62	85	76					
		4.72%	5.22%	4.79%	4.11%	3.66%	4.29%	5.55%	4.44%	2.75%	4.53%	7.99%	5.53%	4.57%	4.66%	3.63%	4.88%	5.41%	4.14%					
																								
41	Против всех	1491	72	98	113	100	71	73	92	62	52	78	77	96	105	62	112	102	126					
		6.67%	6.26%	6.34%	7.75%	6.42%	5.44%	5.87%	7.43%	7.11%	6.38%	6.49%	6.87%	6.76%	6.36%	5.63%	8.81%	6.50%	6.87%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
