14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																	
18	Богданов Андрей Владимирович	289	1	5	0	0	1	18	4	7	8	1	8	15	20	24	0	1	9	3	9	13	16	7	1	5	0	8	8	6	5	0	1	3	2	6	8	2	1	0	5	8	0	4	2	1	1	0	2	1	0	2	2	6	3	1	7	12	5	1					
		0.80%	0.22%	0.46%	0.00%	0.00%	0.19%	1.70%	0.59%	1.13%	1.10%	0.16%	0.71%	0.81%	1.18%	1.60%	0.00%	0.14%	0.63%	0.69%	1.02%	1.15%	1.38%	0.54%	0.09%	0.67%	0.00%	6.11%	1.99%	1.90%	1.83%	0.00%	0.79%	0.74%	0.52%	0.55%	1.07%	0.20%	0.60%	0.00%	0.62%	1.55%	0.00%	0.63%	0.91%	0.32%	0.64%	0.00%	0.23%	0.78%	0.00%	1.33%	0.59%	1.17%	0.61%	0.17%	1.58%	2.73%	0.85%	0.15%					
19	Жириновский Владимир Вольфович	1556	13	26	0	13	7	103	68	42	24	7	46	68	56	122	3	18	53	26	62	33	47	47	4	59	10	5	13	30	15	10	9	20	45	47	19	40	15	3	37	32	3	28	18	8	5	0	18	2	1	6	12	22	17	14	38	23	31	13					
		4.31%	2.83%	2.41%	0.00%	3.29%	1.32%	9.71%	10.06%	6.77%	3.30%	1.13%	4.10%	3.69%	3.29%	8.14%	1.21%	2.59%	3.70%	5.96%	7.01%	2.91%	4.07%	3.60%	0.35%	7.90%	1.17%	3.82%	3.23%	9.52%	5.49%	12.66%	7.14%	4.94%	11.81%	4.31%	2.53%	4.08%	8.98%	1.96%	4.60%	6.20%	3.61%	4.40%	8.18%	2.53%	3.18%	0.00%	2.08%	1.55%	1.03%	4.00%	3.56%	4.29%	3.48%	2.42%	8.58%	5.23%	5.28%	1.96%					
20	Зюганов Геннадий Андреевич	6331	101	144	121	86	115	282	73	115	146	143	222	369	253	181	59	148	255	122	176	263	266	256	299	207	193	26	78	75	46	17	21	78	76	100	158	127	22	35	131	71	13	52	20	18	9	0	77	17	9	12	42	75	40	38	67	63	14	109					
		17.54%	21.96%	13.37%	32.61%	21.77%	21.62%	26.58%	10.80%	18.55%	20.08%	23.18%	19.80%	20.00%	14.88%	12.08%	23.79%	21.26%	17.81%	27.98%	19.91%	23.17%	23.01%	19.59%	25.87%	27.71%	22.49%	19.85%	19.40%	23.81%	16.85%	21.52%	16.67%	19.26%	19.95%	9.17%	21.07%	12.96%	13.17%	22.88%	16.27%	13.76%	15.66%	8.18%	9.09%	5.70%	5.73%	0.00%	8.89%	13.18%	9.28%	8.00%	12.46%	14.62%	8.18%	6.57%	15.12%	14.32%	2.39%	16.44%					
21	Медведев Дмитрий Анатольевич	27453	345	902	250	296	409	642	507	451	545	463	830	1377	1357	1145	186	510	1100	285	629	826	802	943	852	447	645	82	281	188	176	52	95	304	240	929	558	795	129	115	624	402	67	541	172	287	140	59	767	109	87	130	278	410	426	525	328	342	531	540					
		76.06%	75.00%	83.75%	67.39%	74.94%	76.88%	60.51%	75.00%	72.74%	74.97%	75.04%	74.04%	74.63%	79.82%	76.44%	75.00%	73.28%	76.82%	65.37%	71.15%	72.78%	69.38%	72.15%	73.70%	59.84%	75.17%	62.60%	69.90%	59.68%	64.47%	65.82%	75.40%	75.06%	62.99%	85.15%	74.40%	81.12%	77.25%	75.16%	77.52%	77.91%	80.72%	85.06%	78.18%	90.82%	89.17%	100.00%	88.57%	84.50%	89.69%	86.67%	82.49%	79.92%	87.12%	90.83%	74.04%	77.73%	90.46%	81.45%					
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
