Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Район Фили-Давыдково																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №2658	УИК №2659	УИК №2660	УИК №2661	УИК №2662	УИК №2663	УИК №2664	УИК №2665	УИК №2666	УИК №2667	УИК №2668	УИК №2669	УИК №2670	УИК №2671	УИК №2672	УИК №2673	УИК №2674	УИК №2675	УИК №2676	УИК №2677	УИК №2678	УИК №2679	УИК №2680	УИК №2681	УИК №2682	УИК №2683	УИК №2684	УИК №2685					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	780	22	0	23	20	13	25	37	35	35	30	36	37	21	18	24	35	34	43	26	31	25	29	28	33	37	34	26	23					
		2.05%	1.22%	0.0%	2.01%	1.53%	1.06%	2.01%	2.40%	2.25%	2.42%	2.00%	2.82%	2.62%	1.61%	1.22%	2.25%	2.27%	2.42%	2.99%	2.06%	2.19%	1.95%	1.99%	1.93%	2.32%	2.62%	2.44%	1.79%	1.57%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3990	190	2	127	117	132	139	193	168	161	208	151	176	133	130	101	153	196	146	172	178	117	152	116	144	138	132	114	104					
		10.49%	10.57%	0.47%	11.12%	9.0%	10.86%	11.22%	12.52%	10.81%	11.14%	13.87%	11.84%	12.50%	10.25%	8.86%	9.48%	9.93%	13.99%	10.18%	13.65%	12.62%	9.13%	10.46%	8.01%	10.14%	9.78%	9.50%	7.85%	7.10%					
22	"5. ""За Русь Святую"""	174	3	0	6	3	6	5	6	8	9	6	3	4	4	9	6	8	11	2	7	5	6	12	9	5	10	8	7	6					
		0.45%	0.16%	0.0%	0.52%	0.23%	0.49%	0.40%	0.38%	0.51%	0.62%	0.40%	0.23%	0.28%	0.30%	0.61%	0.56%	0.51%	0.78%	0.13%	0.55%	0.35%	0.46%	0.82%	0.62%	0.35%	0.70%	0.57%	0.48%	0.41%					
23	"6. ""Объединенная Российская партия ""Русь"""	86	4	0	5	2	2	3	5	4	5	2	3	1	7	2	3	4	2	2	3	2	4	5	3	1	0	3	1	8					
		0.22%	0.22%	0.0%	0.43%	0.15%	0.16%	0.24%	0.32%	0.25%	0.34%	0.13%	0.23%	0.07%	0.53%	0.13%	0.28%	0.25%	0.14%	0.13%	0.23%	0.14%	0.31%	0.34%	0.20%	0.07%	0.0%	0.21%	0.06%	0.54%					
24	"7. ""Новый курс - Автомобильная Россия"""	596	21	0	20	23	16	30	20	24	20	25	10	26	20	24	13	22	29	12	20	31	21	40	29	22	22	16	24	16					
		1.56%	1.16%	0.0%	1.75%	1.76%	1.31%	2.42%	1.29%	1.54%	1.38%	1.66%	0.78%	1.84%	1.54%	1.63%	1.22%	1.42%	2.06%	0.83%	1.58%	2.19%	1.63%	2.75%	2.00%	1.55%	1.56%	1.15%	1.65%	1.09%					
25	"8. ""Народно-республиканская партия России"""	18	2	0	0	2	0	0	1	0	1	0	2	1	2	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1					
		0.04%	0.11%	0.0%	0.0%	0.15%	0.0%	0.0%	0.06%	0.0%	0.06%	0.0%	0.15%	0.07%	0.15%	0.0%	0.09%	0.0%	0.07%	0.06%	0.07%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.07%	0.0%	0.06%					
26	"9. ""Российская экологическая партия ""Зеленые"""	245	9	0	9	11	8	6	7	4	10	12	12	10	9	7	6	9	6	6	7	10	10	10	16	14	6	9	13	9					
		0.64%	0.50%	0.0%	0.78%	0.84%	0.65%	0.48%	0.45%	0.25%	0.69%	0.80%	0.94%	0.71%	0.69%	0.47%	0.56%	0.58%	0.42%	0.41%	0.55%	0.70%	0.78%	0.68%	1.10%	0.98%	0.42%	0.64%	0.89%	0.61%					
27	"10. ""Аграрная партия России"""	623	26	0	26	18	15	20	27	24	24	34	13	24	14	31	19	31	20	19	24	25	19	24	23	21	21	26	28	27					
		1.63%	1.44%	0.0%	2.27%	1.38%	1.23%	1.61%	1.75%	1.54%	1.66%	2.26%	1.01%	1.70%	1.07%	2.11%	1.78%	2.01%	1.42%	1.32%	1.90%	1.77%	1.48%	1.65%	1.58%	1.47%	1.48%	1.87%	1.92%	1.84%					
28	"11. ""Истинные патриоты России"""	30	1	0	1	0	2	2	7	1	2	0	1	2	0	0	2	2	0	0	0	0	1	1	2	0	0	0	3	0					
		0.07%	0.05%	0.0%	0.08%	0.0%	0.16%	0.16%	0.45%	0.06%	0.13%	0.0%	0.07%	0.14%	0.0%	0.0%	0.18%	0.12%	0.0%	0.0%	0.0%	0.0%	0.07%	0.06%	0.13%	0.0%	0.0%	0.0%	0.20%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	392	4	0	11	21	8	18	20	14	7	18	8	20	13	17	22	16	16	14	13	11	15	16	13	12	22	11	18	14					
		1.03%	0.22%	0.0%	0.96%	1.61%	0.65%	1.45%	1.29%	0.90%	0.48%	1.20%	0.62%	1.42%	1.00%	1.15%	2.06%	1.03%	1.14%	0.97%	1.03%	0.78%	1.17%	1.10%	0.89%	0.84%	1.56%	0.79%	1.23%	0.95%					
30	"13. ""Демократическая партия России"""	54	2	0	0	1	2	1	0	3	2	6	0	2	1	2	1	2	0	1	1	5	3	1	3	8	0	3	3	1					
		0.14%	0.11%	0.0%	0.0%	0.07%	0.16%	0.08%	0.0%	0.19%	0.13%	0.40%	0.0%	0.14%	0.07%	0.13%	0.09%	0.12%	0.0%	0.06%	0.07%	0.35%	0.23%	0.06%	0.20%	0.56%	0.0%	0.21%	0.20%	0.06%					
31	"14. ""Великая Россия - Евразийский Союз"""	56	3	0	2	1	1	2	1	3	0	5	3	3	1	1	4	2	3	1	5	3	2	3	0	1	1	3	2	0					
		0.14%	0.16%	0.0%	0.17%	0.07%	0.08%	0.16%	0.06%	0.19%	0.0%	0.33%	0.23%	0.21%	0.07%	0.06%	0.37%	0.12%	0.21%	0.06%	0.39%	0.21%	0.15%	0.20%	0.0%	0.07%	0.07%	0.21%	0.13%	0.0%					
32	"15. ""Партия СЛОН"""	62	4	0	5	1	1	5	2	2	0	4	2	3	3	1	1	3	0	3	3	0	3	5	3	2	2	1	1	2					
		0.16%	0.22%	0.0%	0.43%	0.07%	0.08%	0.40%	0.12%	0.12%	0.0%	0.26%	0.15%	0.21%	0.23%	0.06%	0.09%	0.19%	0.0%	0.20%	0.23%	0.0%	0.23%	0.34%	0.20%	0.14%	0.14%	0.07%	0.06%	0.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6217	384	0	166	228	224	189	209	225	206	286	189	213	198	262	130	253	234	313	237	279	206	234	213	220	227	226	241	225					
		16.35%	21.36%	0.0%	14.53%	17.53%	18.43%	15.26%	13.56%	14.48%	14.25%	19.07%	14.82%	15.13%	15.26%	17.85%	12.20%	16.42%	16.70%	21.82%	18.80%	19.78%	16.08%	16.10%	14.72%	15.50%	16.09%	16.27%	16.59%	15.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	2	0	0	1	1	2	1	1	2	1	1	1	0	1	0	1	1	2	3	0	1	0	2	7	1	3	1	1					
		0.09%	0.11%	0.0%	0.0%	0.07%	0.08%	0.16%	0.06%	0.06%	0.13%	0.06%	0.07%	0.07%	0.0%	0.06%	0.0%	0.06%	0.07%	0.13%	0.23%	0.0%	0.07%	0.0%	0.13%	0.49%	0.07%	0.21%	0.06%	0.06%					
35	"18. ""ЛДПР"""	2170	39	0	70	67	63	56	72	105	91	58	83	94	92	66	71	78	53	60	53	70	107	78	103	117	109	99	102	114					
		5.70%	2.17%	0.0%	6.12%	5.15%	5.18%	4.52%	4.67%	6.76%	6.29%	3.86%	6.50%	6.68%	7.09%	4.49%	6.66%	5.06%	3.78%	4.18%	4.20%	4.96%	8.35%	5.36%	7.11%	8.24%	7.73%	7.12%	7.02%	7.79%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	309	16	0	8	13	9	14	14	17	14	8	7	3	7	11	11	19	9	7	12	9	14	13	15	17	11	9	14	8					
		0.81%	0.89%	0.0%	0.70%	1.0%	0.74%	1.13%	0.90%	1.09%	0.96%	0.53%	0.54%	0.21%	0.53%	0.74%	1.03%	1.23%	0.64%	0.48%	0.95%	0.63%	1.09%	0.89%	1.03%	1.19%	0.78%	0.64%	0.96%	0.54%					
37	"20. ""Политическая партия ""Единая Россия"""	12856	270	420	399	432	417	447	513	518	556	435	429	472	453	463	413	593	425	447	323	411	475	449	560	503	492	460	518	563					
		33.81%	15.02%	99.52%	34.93%	33.23%	34.32%	36.10%	33.29%	33.35%	38.47%	29.01%	33.64%	33.54%	34.92%	31.56%	38.77%	38.50%	30.33%	31.17%	25.63%	29.14%	37.08%	30.90%	38.70%	35.44%	34.89%	33.11%	35.67%	38.48%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	0	0	3	1	0	0	1	0	1	2	0	1	0	0	1	2	0	3	0	3	4	2	2	1	0	0	2	5					
		0.08%	0.0%	0.0%	0.26%	0.07%	0.0%	0.0%	0.06%	0.0%	0.06%	0.13%	0.0%	0.07%	0.0%	0.0%	0.09%	0.12%	0.0%	0.20%	0.0%	0.21%	0.31%	0.13%	0.13%	0.07%	0.0%	0.0%	0.13%	0.34%					
39	"22. ""Развитие предпринимательства"""	87	0	0	0	1	2	5	3	5	3	5	7	10	8	3	0	6	2	2	1	0	3	2	2	2	5	4	2	4					
		0.22%	0.0%	0.0%	0.0%	0.07%	0.16%	0.40%	0.19%	0.32%	0.20%	0.33%	0.54%	0.71%	0.61%	0.20%	0.0%	0.38%	0.14%	0.13%	0.07%	0.0%	0.23%	0.13%	0.13%	0.14%	0.35%	0.28%	0.13%	0.27%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3443	505	0	112	163	133	70	144	134	110	110	106	83	74	135	73	125	131	104	159	106	75	124	101	132	98	113	115	108					
		9.05%	28.10%	0.0%	9.80%	12.53%	10.94%	5.65%	9.34%	8.62%	7.61%	7.33%	8.31%	5.89%	5.70%	9.20%	6.85%	8.11%	9.35%	7.25%	12.61%	7.51%	5.85%	8.53%	6.97%	9.30%	6.95%	8.13%	7.92%	7.38%					
																																			
41	Против всех	2113	73	0	57	78	75	70	102	109	64	93	64	89	73	77	68	58	74	74	61	84	67	86	75	65	91	77	102	107					
		5.55%	4.06%	0.0%	4.99%	6.0%	6.17%	5.65%	6.61%	7.01%	4.42%	6.20%	5.01%	6.32%	5.62%	5.24%	6.38%	3.76%	5.28%	5.16%	4.84%	5.95%	5.23%	5.91%	5.18%	4.58%	6.45%	5.54%	7.02%	7.31%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
