Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Змеиногорская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1658	80	75	84	89	105	86	75	99	8	281	53	81	19	33	30	59	5	15	30	4	88	12	7	66	16	84	55	19					
		18.09%	15.94%	13.89%	18.26%	15.08%	16.94%	17.44%	15.12%	18.03%	6.20%	27.50%	29.78%	14.67%	22.35%	47.14%	31.25%	18.21%	8.06%	19.48%	15.87%	5.00%	20.75%	14.81%	10.77%	12.38%	30.19%	20.00%	18.71%	10.61%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1667	97	120	107	98	86	108	82	82	26	186	22	124	18	11	19	57	10	8	24	7	64	23	15	111	7	59	38	58					
		18.19%	19.32%	22.22%	23.26%	16.61%	13.87%	21.91%	16.53%	14.94%	20.16%	18.20%	12.36%	22.46%	21.18%	15.71%	19.79%	17.59%	16.13%	10.39%	12.70%	8.75%	15.09%	28.40%	23.08%	20.83%	13.21%	14.05%	12.93%	32.40%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	76	5	5	3	5	5	7	2	3	0	10	0	6	1	0	1	3	0	0	3	1	2	0	0	7	1	3	3	0					
		0.83%	0.99%	0.93%	0.65%	0.85%	0.81%	1.42%	0.40%	0.55%	0.00%	0.98%	0.00%	1.09%	1.18%	0.00%	1.04%	0.93%	0.00%	0.00%	1.59%	1.25%	0.47%	0.00%	0.00%	1.31%	1.89%	0.71%	1.02%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1863	92	96	97	130	147	78	115	116	28	148	25	104	13	6	10	103	15	22	63	22	105	8	19	147	3	71	58	22					
		20.33%	18.33%	17.78%	21.09%	22.03%	23.71%	15.82%	23.19%	21.13%	21.71%	14.48%	14.04%	18.84%	15.29%	8.57%	10.42%	31.79%	24.19%	28.57%	33.33%	27.50%	24.76%	9.88%	29.23%	27.58%	5.66%	16.90%	19.73%	12.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	85	3	3	4	7	12	3	6	15	3	9	5	4	0	0	0	0	0	0	6	0	1	1	0	1	0	0	2	0					
		0.93%	0.60%	0.56%	0.87%	1.19%	1.94%	0.61%	1.21%	2.73%	2.33%	0.88%	2.81%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.17%	0.00%	0.24%	1.23%	0.00%	0.19%	0.00%	0.00%	0.68%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3629	215	233	157	253	250	199	210	225	61	360	67	219	32	20	36	96	32	29	59	43	155	37	21	191	26	194	131	78					
		39.60%	42.83%	43.15%	34.13%	42.88%	40.32%	40.37%	42.34%	40.98%	47.29%	35.23%	37.64%	39.67%	37.65%	28.57%	37.50%	29.63%	51.61%	37.66%	31.22%	53.75%	36.56%	45.68%	32.31%	35.83%	49.06%	46.19%	44.56%	43.58%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	5	1	1	1	3	0	0	1	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	1					
		0.24%	0.99%	0.19%	0.22%	0.17%	0.48%	0.00%	0.00%	0.18%	0.00%	0.10%	0.00%	0.36%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.68%	0.56%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
