Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Юринская  																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527					
		2.90%	2.37%	2.70%	2.01%	4.37%	2.18%	4.65%	0.0%	0.95%	1.28%	6.06%	3.07%	3.29%	3.93%	2.83%	2.19%	2.5%	10.38%	11.30%	2.27%	0.0%	0.0%	2.71%	5.40%					
37	"20. ""Политическая партия ""Единая Россия"""	2102	207	330	273	42	152	118	69	56	59	15	28	76	95	40	86	33	21	26	178	13	10	152	23					
		39.42%	44.61%	44.65%	45.88%	26.25%	36.98%	34.30%	42.59%	53.33%	37.82%	22.72%	43.07%	31.27%	53.37%	37.73%	31.50%	41.25%	27.27%	22.60%	33.71%	37.14%	16.66%	51.52%	31.08%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	3	1	2	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0					
		0.20%	0.64%	0.13%	0.33%	0.0%	0.0%	0.29%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	9	0	2	1	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0					
		0.16%	0.0%	0.27%	0.16%	0.0%	0.24%	0.29%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1108	43	112	72	23	67	86	23	11	41	17	24	81	31	26	108	25	23	53	115	12	32	61	22					
		20.78%	9.26%	15.15%	12.10%	14.37%	16.30%	25.0%	14.19%	10.47%	26.28%	25.75%	36.92%	33.33%	17.41%	24.52%	39.56%	31.25%	29.87%	46.08%	21.78%	34.28%	53.33%	20.67%	29.72%					
																														
41	Против всех	190	18	32	21	12	16	17	7	4	6	1	0	7	4	8	7	4	1	2	14	1	1	4	3					
		3.56%	3.87%	4.33%	3.52%	7.5%	3.89%	4.94%	4.32%	3.80%	3.84%	1.51%	0.0%	2.88%	2.24%	7.54%	2.56%	5.0%	1.29%	1.73%	2.65%	2.85%	1.66%	1.35%	4.05%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
