Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Ичалковская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	192	9	0	0	4	1	0	1	2	24	4	19	13	1	0	11	2	0	1	2	1	0	1	0	0	1	3	0	5	24	21	0	0	0	7	6	0	14	9	0	0	0	3	0	1	0	2					
		1.34%	2.83%	0.00%	0.00%	0.79%	0.34%	0.00%	0.16%	0.24%	4.66%	1.52%	6.13%	2.78%	0.14%	0.00%	3.28%	0.33%	0.00%	1.41%	0.54%	0.79%	0.00%	1.04%	0.00%	0.00%	0.26%	0.44%	0.00%	5.26%	5.17%	6.67%	0.00%	0.00%	0.00%	4.35%	2.40%	0.00%	7.78%	4.04%	0.00%	0.00%	0.00%	1.00%	0.00%	0.44%	0.00%	1.46%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	300	15	2	0	2	10	1	3	0	34	8	24	18	1	0	7	1	0	0	1	9	1	1	9	1	1	13	0	4	38	25	1	0	4	15	8	0	11	10	0	1	0	1	0	13	0	7					
		2.09%	4.72%	1.43%	0.00%	0.40%	3.39%	0.33%	0.49%	0.00%	6.60%	3.04%	7.74%	3.85%	0.14%	0.00%	2.09%	0.16%	0.00%	0.00%	0.27%	7.09%	0.42%	1.04%	1.29%	0.33%	0.26%	1.92%	0.00%	4.21%	8.19%	7.94%	0.30%	0.00%	4.26%	9.32%	3.20%	0.00%	6.11%	4.48%	0.00%	0.56%	0.00%	0.33%	0.00%	5.73%	0.00%	5.11%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	23	3	0	0	0	0	0	0	0	4	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0					
		0.16%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	1.61%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.32%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.56%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	878	17	10	2	22	59	5	8	19	67	17	47	49	5	7	28	12	4	3	13	6	12	8	60	3	4	28	2	7	56	35	5	2	9	6	16	18	15	29	5	3	2	11	67	48	6	21					
		6.11%	5.35%	7.14%	0.67%	4.36%	20.00%	1.64%	1.31%	2.29%	13.01%	6.46%	15.16%	10.49%	0.69%	1.82%	8.36%	1.96%	3.64%	4.23%	3.54%	4.72%	5.04%	8.33%	8.57%	0.98%	1.03%	4.13%	1.79%	7.37%	12.07%	11.11%	1.48%	0.60%	9.57%	3.73%	6.40%	5.88%	8.33%	13.00%	5.15%	1.69%	1.02%	3.68%	29.00%	21.15%	4.51%	15.33%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	21	0	0	0	0	0	0	0	0	4	1	1	0	0	0	1	0	0	0	0	2	0	0	2	0	1	0	0	0	2	2	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.38%	0.32%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	1.57%	0.00%	0.00%	0.29%	0.00%	0.26%	0.00%	0.00%	0.00%	0.43%	0.63%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	1.67%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12848	257	128	297	476	225	298	600	807	374	233	207	383	705	378	288	598	105	67	351	108	225	86	626	302	383	634	110	78	323	225	331	331	81	130	215	288	128	169	92	174	195	283	162	158	127	107					
		89.45%	80.82%	91.43%	99.00%	94.26%	76.27%	98.03%	98.04%	97.46%	72.62%	88.59%	66.77%	82.01%	97.65%	98.18%	85.97%	97.55%	95.45%	94.37%	95.64%	85.04%	94.54%	89.58%	89.43%	98.69%	98.21%	93.51%	98.21%	82.11%	69.61%	71.43%	98.22%	99.40%	86.17%	80.75%	86.00%	94.12%	71.11%	75.78%	94.85%	97.75%	98.98%	94.65%	70.13%	69.60%	95.49%	78.10%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	9	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
