Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Обливская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	71	11	6	10	7	2	3	4	0	2	6	3	0	1	1	1	1	2	1	4	0	1	2	3					
		0.90%	0.88%	0.85%	0.80%	1.07%	0.80%	1.07%	1.08%	0.00%	0.61%	2.21%	0.96%	0.00%	1.56%	0.31%	0.50%	0.72%	0.98%	0.69%	1.31%	0.00%	0.39%	0.98%	2.50%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1818	333	187	330	182	50	47	81	12	37	34	44	12	29	51	54	20	63	31	73	27	51	52	18					
		23.01%	26.51%	26.34%	26.55%	27.83%	19.92%	16.79%	21.77%	15.19%	11.21%	12.50%	14.10%	16.90%	45.31%	15.60%	27.00%	14.49%	30.73%	21.53%	23.93%	25.71%	19.77%	25.49%	15.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	84	19	7	15	7	4	4	3	0	2	0	2	0	2	2	2	4	1	2	2	1	2	2	1					
		1.06%	1.51%	0.99%	1.21%	1.07%	1.59%	1.43%	0.81%	0.00%	0.61%	0.00%	0.64%	0.00%	3.13%	0.61%	1.00%	2.90%	0.49%	1.39%	0.66%	0.95%	0.78%	0.98%	0.83%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3476	509	294	498	239	136	112	175	62	186	147	145	42	20	175	72	73	68	58	142	34	139	90	60					
		44.00%	40.53%	41.41%	40.06%	36.54%	54.18%	40.00%	47.04%	78.48%	56.36%	54.04%	46.47%	59.15%	31.25%	53.52%	36.00%	52.90%	33.17%	40.28%	46.56%	32.38%	53.88%	44.12%	50.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	35	5	3	6	3	1	1	2	0	2	0	2	0	0	4	1	0	1	0	1	0	0	1	2					
		0.44%	0.40%	0.42%	0.48%	0.46%	0.40%	0.36%	0.54%	0.00%	0.61%	0.00%	0.64%	0.00%	0.00%	1.22%	0.50%	0.00%	0.49%	0.00%	0.33%	0.00%	0.00%	0.49%	1.67%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
