Выборы Президента Российской Федерации																																					
																																					
"Наименование Избирательной комиссии:    Брянск, Фокинская"																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199					
19	. Малышкин Олег Александрович	709	14	14	24	27	29	33	19	7	19	27	28	26	21	25	20	23	29	6	27	39	20	37	13	19	24	23	28	34	29	25					
		1.89%	1.43%	0.95%	1.86%	2.05%	1.99%	1.89%	1.22%	1.65%	1.25%	2.24%	2.23%	2.55%	1.68%	1.89%	1.87%	1.95%	2.59%	0.74%	1.67%	3.06%	1.93%	2.24%	1.07%	1.41%	1.87%	1.75%	2.03%	2.72%	2.76%	2.16%					
20	. Миронов Сергей Михайлович	388	7	10	14	26	14	14	15	0	16	12	14	8	4	12	9	11	10	9	20	23	19	24	12	18	12	12	12	12	10	9					
		1.03%	0.71%	0.68%	1.09%	1.98%	0.96%	0.80%	0.97%	0.00%	1.05%	1.00%	1.12%	0.78%	0.32%	0.91%	0.84%	0.93%	0.89%	1.12%	1.23%	1.81%	1.83%	1.45%	0.99%	1.34%	0.94%	0.92%	0.87%	0.96%	0.95%	0.78%					
21	. Путин Владимир Владимирович	24490	629	999	876	843	975	1160	1012	263	1054	792	824	608	808	932	739	815	736	523	1086	841	697	1010	733	853	788	862	816	778	689	749					
		65.20%	64.05%	67.45%	68.01%	64.11%	66.87%	66.51%	65.16%	62.17%	69.11%	65.84%	65.76%	59.61%	64.74%	70.61%	69.13%	69.01%	65.77%	64.81%	67.04%	66.01%	67.15%	61.21%	60.58%	63.37%	61.42%	65.75%	59.04%	62.14%	65.56%	64.74%					
22	. Хакамада Ирина Муцуовна	1196	32	45	49	33	28	47	52	19	59	45	24	36	37	35	27	19	58	22	55	45	35	62	37	43	62	61	45	36	24	24					
		3.18%	3.26%	3.04%	3.80%	2.51%	1.92%	2.69%	3.35%	4.49%	3.87%	3.74%	1.92%	3.53%	2.96%	2.65%	2.53%	1.61%	5.18%	2.73%	3.40%	3.53%	3.37%	3.76%	3.06%	3.19%	4.83%	4.65%	3.26%	2.88%	2.28%	2.07%					
23	. Харитонов Николай Михайлович	7264	211	251	194	265	296	314	296	96	242	223	269	235	234	206	187	212	201	163	271	191	152	336	304	290	269	209	371	282	239	255					
		19.34%	21.49%	16.95%	15.06%	20.15%	20.30%	18.00%	19.06%	22.70%	15.87%	18.54%	21.47%	23.04%	18.75%	15.61%	17.49%	17.95%	17.96%	20.20%	16.73%	14.99%	14.64%	20.36%	25.12%	21.55%	20.97%	15.94%	26.85%	22.52%	22.74%	22.04%					
																																					
24	Против всех	1451	35	62	67	46	53	79	68	20	54	37	24	35	54	50	32	36	37	39	66	55	49	76	43	57	48	68	50	48	25	38					
		3.86%	3.56%	4.19%	5.20%	3.50%	3.64%	4.53%	4.38%	4.73%	3.54%	3.08%	1.92%	3.43%	4.33%	3.79%	2.99%	3.05%	3.31%	4.83%	4.07%	4.32%	4.72%	4.61%	3.55%	4.23%	3.74%	5.19%	3.62%	3.83%	2.38%	3.28%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
