Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Абдулинская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43					
		1.23%	1.01%	1.80%	1.15%	1.17%	1.01%	0.92%	0.37%	0.31%	1.02%	0.42%	1.08%	2.19%	1.68%	1.66%	0.0%	0.60%	1.15%	4.05%	0.0%	0.0%	0.0%	0.0%	1.74%	0.0%	1.79%	4.44%	1.29%	0.0%	1.24%	0.0%	1.17%	0.33%	1.76%	0.0%	4.68%	0.0%	1.71%	2.28%	2.08%	0.95%	1.90%	0.95%	1.81%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	190	9	7	9	13	16	9	10	15	23	11	1	3	0	5	0	2	2	1	4	0	0	0	2	1	3	2	0	0	3	3	3	1	4	1	10	0	2	0	0	1	8	2	4					
		1.30%	1.01%	1.05%	1.48%	1.90%	2.02%	1.19%	1.23%	2.37%	2.61%	1.56%	0.54%	1.31%	0.0%	1.66%	0.0%	1.21%	0.77%	0.67%	2.06%	0.0%	0.0%	0.0%	1.16%	0.96%	1.79%	4.44%	0.0%	0.0%	0.74%	1.38%	1.17%	0.33%	1.76%	0.65%	1.56%	0.0%	0.57%	0.0%	0.0%	0.23%	2.17%	1.90%	1.21%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	328	10	30	17	15	17	13	15	23	14	29	4	3	2	6	1	18	8	5	5	1	2	0	0	0	6	0	11	2	5	4	4	2	6	2	12	3	12	3	2	3	7	4	2					
		2.25%	1.12%	4.52%	2.80%	2.20%	2.14%	1.71%	1.85%	3.63%	1.58%	4.11%	2.17%	1.31%	1.68%	2.0%	1.12%	10.90%	3.08%	3.37%	2.57%	1.49%	1.23%	0.0%	0.0%	0.0%	3.59%	0.0%	3.57%	3.07%	1.24%	1.84%	1.56%	0.66%	2.64%	1.31%	1.87%	4.54%	3.42%	0.98%	2.08%	0.71%	1.90%	3.80%	0.60%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	221	14	6	10	19	23	20	15	15	21	12	5	0	7	2	1	0	5	6	2	2	0	1	0	1	2	0	3	0	6	3	2	1	1	1	6	0	3	1	1	0	0	3	1					
		1.51%	1.58%	0.90%	1.65%	2.79%	2.90%	2.64%	1.85%	2.37%	2.38%	1.70%	2.71%	0.0%	5.88%	0.66%	1.12%	0.0%	1.93%	4.05%	1.03%	2.98%	0.0%	0.68%	0.0%	0.96%	1.19%	0.0%	0.97%	0.0%	1.48%	1.38%	0.78%	0.33%	0.44%	0.65%	0.93%	0.0%	0.85%	0.32%	1.04%	0.0%	0.0%	2.85%	0.30%					
22	"5. ""За Русь Святую"""	94	5	4	7	7	5	5	12	3	8	5	1	1	0	2	1	0	3	0	1	2	4	2	0	0	2	0	1	0	0	0	1	1	4	0	1	1	1	1	0	0	0	2	1					
		0.64%	0.56%	0.60%	1.15%	1.02%	0.63%	0.66%	1.48%	0.47%	0.90%	0.71%	0.54%	0.43%	0.0%	0.66%	1.12%	0.0%	1.15%	0.0%	0.51%	2.98%	2.46%	1.37%	0.0%	0.0%	1.19%	0.0%	0.32%	0.0%	0.0%	0.0%	0.39%	0.33%	1.76%	0.0%	0.15%	1.51%	0.28%	0.32%	0.0%	0.0%	0.0%	1.90%	0.30%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	1	4	2	0	2	2	3	1	2	5	0	2	0	0	0	2	2	0	1	0	0	0	1	0	1	0	0	2	1	2	1	0	2	0	0	0	0	1	0	2	0	0	1					
		0.29%	0.11%	0.60%	0.33%	0.0%	0.25%	0.26%	0.37%	0.15%	0.22%	0.71%	0.0%	0.87%	0.0%	0.0%	0.0%	1.21%	0.77%	0.0%	0.51%	0.0%	0.0%	0.0%	0.58%	0.0%	0.59%	0.0%	0.0%	3.07%	0.24%	0.92%	0.39%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.47%	0.0%	0.0%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	64	1	3	4	2	3	5	7	4	1	4	1	0	0	0	0	2	3	0	4	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	1	1	0	6	0	0	3	2	2					
		0.43%	0.11%	0.45%	0.66%	0.29%	0.37%	0.66%	0.86%	0.63%	0.11%	0.56%	0.54%	0.0%	0.0%	0.0%	0.0%	1.21%	1.15%	0.0%	2.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.78%	0.33%	0.0%	0.0%	0.15%	1.51%	0.0%	1.96%	0.0%	0.0%	0.81%	1.90%	0.60%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	0	1	1	1	1	0	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.14%	0.12%	0.13%	0.12%	0.0%	0.0%	0.71%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.46%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	1	1	2	2	1	1	1	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	2	1	0	0	0	0	2					
		0.15%	0.11%	0.15%	0.33%	0.29%	0.12%	0.13%	0.12%	0.0%	0.11%	0.0%	0.54%	0.87%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	1.51%	0.57%	0.32%	0.0%	0.0%	0.0%	0.0%	0.60%					
27	"10. ""Аграрная партия России"""	1772	53	20	28	29	38	50	49	26	37	37	47	90	7	68	26	52	38	19	38	16	97	59	64	68	38	7	87	11	72	26	49	31	46	34	54	5	74	53	12	40	57	3	17					
		12.17%	5.98%	3.01%	4.62%	4.25%	4.80%	6.61%	6.07%	4.11%	4.19%	5.25%	25.54%	39.47%	5.88%	22.66%	29.21%	31.51%	14.67%	12.83%	19.58%	23.88%	59.87%	40.68%	37.20%	65.38%	22.75%	15.55%	28.24%	16.92%	17.86%	11.98%	19.21%	10.29%	20.26%	22.36%	8.42%	7.57%	21.14%	17.32%	12.5%	9.59%	15.53%	2.85%	5.15%					
28	"11. ""Истинные патриоты России"""	27	5	0	3	0	0	0	3	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	3	0	0	0	1	0	0					
		0.18%	0.56%	0.0%	0.49%	0.0%	0.0%	0.0%	0.37%	0.0%	0.56%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	1.31%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	99	5	5	9	5	7	4	4	7	6	4	3	1	2	2	0	0	2	0	1	0	0	1	1	0	0	0	2	0	6	2	4	1	0	1	2	0	0	3	1	3	5	0	0					
		0.67%	0.56%	0.75%	1.48%	0.73%	0.88%	0.52%	0.49%	1.10%	0.68%	0.56%	1.63%	0.43%	1.68%	0.66%	0.0%	0.0%	0.77%	0.0%	0.51%	0.0%	0.0%	0.68%	0.58%	0.0%	0.0%	0.0%	0.64%	0.0%	1.48%	0.92%	1.56%	0.33%	0.0%	0.65%	0.31%	0.0%	0.0%	0.98%	1.04%	0.71%	1.36%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	29	0	0	1	3	0	6	5	3	1	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0					
		0.19%	0.0%	0.0%	0.16%	0.44%	0.0%	0.79%	0.61%	0.47%	0.11%	0.14%	0.54%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.33%	0.0%	0.0%	0.15%	3.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	50	3	0	0	2	4	1	1	4	6	2	0	1	0	2	0	1	0	1	0	0	0	0	0	0	6	0	0	0	1	0	0	2	2	0	6	1	0	1	0	1	2	0	0					
		0.34%	0.33%	0.0%	0.0%	0.29%	0.50%	0.13%	0.12%	0.63%	0.68%	0.28%	0.0%	0.43%	0.0%	0.66%	0.0%	0.60%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.59%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.66%	0.88%	0.0%	0.93%	1.51%	0.0%	0.32%	0.0%	0.23%	0.54%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	1	0	2	0	0	0	1	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1					
		0.08%	0.11%	0.0%	0.33%	0.0%	0.0%	0.0%	0.12%	0.15%	0.0%	0.14%	0.0%	0.0%	0.0%	0.66%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%					
33	"16. ""Родина"" (народно-патриотический союз)"""	789	79	54	34	40	32	51	81	32	95	49	1	5	5	19	3	8	7	3	7	4	1	0	7	1	7	3	5	12	17	12	15	13	9	3	21	0	22	9	4	2	6	3	8					
		5.41%	8.92%	8.14%	5.61%	5.87%	4.04%	6.74%	10.03%	5.06%	10.78%	6.96%	0.54%	2.19%	4.20%	6.33%	3.37%	4.84%	2.70%	2.02%	3.60%	5.97%	0.61%	0.0%	4.06%	0.96%	4.19%	6.66%	1.62%	18.46%	4.21%	5.52%	5.88%	4.31%	3.96%	1.97%	3.27%	0.0%	6.28%	2.94%	4.16%	0.47%	1.63%	2.85%	2.42%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	3	0	1	3	0	0	5	0	4	1	0	1	0	3	1	1	1	0	0	0	0	0	1	0	0	0	1	1	2	2	1	0	1	1	1	1	0	0	0	2	0	0	1					
		0.26%	0.33%	0.0%	0.16%	0.44%	0.0%	0.0%	0.61%	0.0%	0.45%	0.14%	0.0%	0.43%	0.0%	1.0%	1.12%	0.60%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.32%	1.53%	0.49%	0.92%	0.39%	0.0%	0.44%	0.65%	0.15%	1.51%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.30%					
35	"18. ""ЛДПР"""	2176	163	126	90	133	132	140	151	133	169	150	30	23	21	45	12	17	31	6	33	3	4	3	30	12	20	0	57	4	28	20	18	31	34	13	69	13	31	41	7	11	25	29	68					
		14.94%	18.41%	19.00%	14.85%	19.53%	16.68%	18.51%	18.71%	21.04%	19.18%	21.30%	16.30%	10.08%	17.64%	15.0%	13.48%	10.30%	11.96%	4.05%	17.01%	4.47%	2.46%	2.06%	17.44%	11.53%	11.97%	0.0%	18.50%	6.15%	6.94%	9.21%	7.05%	10.29%	14.97%	8.55%	10.76%	19.69%	8.85%	13.39%	7.29%	2.63%	6.81%	27.61%	20.60%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	323	23	14	19	14	18	24	13	17	19	8	3	2	0	7	0	6	5	0	2	0	5	2	4	3	1	2	10	0	28	9	3	7	9	3	7	0	7	4	0	8	8	2	7					
		2.21%	2.59%	2.11%	3.13%	2.05%	2.27%	3.17%	1.61%	2.68%	2.15%	1.13%	1.63%	0.87%	0.0%	2.33%	0.0%	3.63%	1.93%	0.0%	1.03%	0.0%	3.08%	1.37%	2.32%	2.88%	0.59%	4.44%	3.24%	0.0%	6.94%	4.14%	1.17%	2.32%	3.96%	1.97%	1.09%	0.0%	2.0%	1.30%	0.0%	1.91%	2.17%	1.90%	2.12%					
37	"20. ""Политическая партия ""Единая Россия"""	4021	257	182	149	187	219	196	219	152	201	158	51	47	33	61	19	36	33	38	64	24	22	40	32	6	34	9	67	12	91	78	71	64	37	59	264	31	125	78	42	243	107	26	157					
		27.61%	29.03%	27.45%	24.58%	27.45%	27.68%	25.92%	27.13%	24.05%	22.81%	22.44%	27.71%	20.61%	27.73%	20.33%	21.34%	21.81%	12.74%	25.67%	32.98%	35.82%	13.58%	27.58%	18.60%	5.76%	20.35%	20.0%	21.75%	18.46%	22.58%	35.94%	27.84%	21.26%	16.29%	38.81%	41.18%	46.96%	35.71%	25.49%	43.75%	58.27%	29.15%	24.76%	47.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	2	0	0	1	3	2	4	2	0	2	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	0	1	2	0	1	0	5	0	2	2	0	2	2	0	0					
		0.27%	0.22%	0.0%	0.0%	0.14%	0.37%	0.26%	0.49%	0.31%	0.0%	0.28%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.38%	0.67%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	1.53%	0.0%	0.46%	0.78%	0.0%	0.44%	0.0%	0.78%	0.0%	0.57%	0.65%	0.0%	0.47%	0.54%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	38	3	2	3	3	1	2	6	1	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	2	0	0	0	3	1	0	0	0	0	2					
		0.26%	0.33%	0.30%	0.49%	0.44%	0.12%	0.26%	0.74%	0.15%	0.0%	0.14%	0.0%	0.43%	1.68%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	2.22%	0.32%	0.0%	0.24%	0.0%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.85%	0.32%	0.0%	0.0%	0.0%	0.0%	0.60%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3265	204	176	178	146	220	185	157	172	215	181	16	23	33	55	22	12	85	58	24	13	26	33	15	7	35	15	52	20	116	42	48	117	51	30	96	3	41	73	6	89	113	20	42					
		22.42%	23.05%	26.54%	29.37%	21.43%	27.81%	24.47%	19.45%	27.21%	24.40%	25.71%	8.69%	10.08%	27.73%	18.33%	24.71%	7.27%	32.81%	39.18%	12.37%	19.40%	16.04%	22.75%	8.72%	6.73%	20.95%	33.33%	16.88%	30.76%	28.78%	19.35%	18.82%	38.87%	22.46%	19.73%	14.97%	4.54%	11.71%	23.85%	6.25%	21.34%	30.79%	19.04%	12.72%					
																																																		
41	Против всех	351	21	10	17	14	28	27	29	10	29	23	3	4	2	3	2	3	9	0	2	2	1	3	2	2	1	0	1	0	7	6	7	9	3	2	29	2	2	4	10	5	6	5	6					
		2.41%	2.37%	1.50%	2.80%	2.05%	3.53%	3.57%	3.59%	1.58%	3.29%	3.26%	1.63%	1.75%	1.68%	1.0%	2.24%	1.81%	3.47%	0.0%	1.03%	2.98%	0.61%	2.06%	1.16%	1.92%	0.59%	0.0%	0.32%	0.0%	1.73%	2.76%	2.74%	2.99%	1.32%	1.31%	4.52%	3.03%	0.57%	1.30%	10.41%	1.19%	1.63%	4.76%	1.81%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
