Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Ливенская городская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №799	УИК №811					
		0.20%	0.22%	0.0%	0.12%	0.27%	0.24%	0.10%	0.10%	0.50%	0.11%	0.10%	0.17%	0.0%	0.63%	0.27%	0.45%	0.21%	0.21%	0.0%	0.10%	0.0%	0.28%	0.52%	0.31%	0.10%	0.24%	0.26%	0.0%	0.11%	0.0%					
27	"10. ""Аграрная партия России"""	368	1	9	16	18	13	20	11	10	10	15	11	27	17	18	10	10	5	10	15	24	21	15	6	14	19	14	0	6	3					
		1.24%	0.11%	1.11%	1.97%	2.46%	1.56%	1.07%	1.14%	1.01%	1.10%	1.60%	0.93%	1.65%	1.78%	1.66%	1.14%	1.09%	0.53%	0.98%	1.60%	2.21%	1.17%	1.58%	0.37%	1.52%	1.54%	0.92%	0.0%	0.69%	1.26%					
28	"11. ""Истинные патриоты России"""	13	1	0	0	2	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	2	0					
		0.04%	0.11%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.06%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.05%	0.10%	0.06%	0.0%	0.0%	0.06%	0.0%	0.23%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	238	1	5	6	3	8	8	8	7	6	7	0	11	6	20	8	5	6	2	8	9	25	9	12	6	16	16	5	13	2					
		0.80%	0.11%	0.62%	0.73%	0.41%	0.96%	0.42%	0.82%	0.71%	0.66%	0.75%	0.0%	0.67%	0.63%	1.85%	0.91%	0.54%	0.64%	0.19%	0.85%	0.83%	1.40%	0.94%	0.74%	0.65%	1.30%	1.05%	2.67%	1.51%	0.84%					
30	"13. ""Демократическая партия России"""	50	1	1	1	1	0	8	3	0	0	1	3	2	0	1	2	0	1	3	1	1	4	2	3	0	3	7	0	1	0					
		0.16%	0.11%	0.12%	0.12%	0.13%	0.0%	0.42%	0.31%	0.0%	0.0%	0.10%	0.25%	0.12%	0.0%	0.09%	0.22%	0.0%	0.10%	0.29%	0.10%	0.09%	0.22%	0.21%	0.18%	0.0%	0.24%	0.46%	0.0%	0.11%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	1	0	3	3	2	4	1	1	2	1	2	1	0	1	0	0	1	0	1	2	3	0	2	0	0	4	0	1	0					
		0.12%	0.11%	0.0%	0.36%	0.41%	0.24%	0.21%	0.10%	0.10%	0.22%	0.10%	0.17%	0.06%	0.0%	0.09%	0.0%	0.0%	0.10%	0.0%	0.10%	0.18%	0.16%	0.0%	0.12%	0.0%	0.0%	0.26%	0.0%	0.11%	0.0%					
32	"15. ""Партия СЛОН"""	64	1	2	0	3	4	5	2	1	5	9	1	3	1	3	0	1	4	1	1	6	1	1	1	2	2	3	0	1	0					
		0.21%	0.11%	0.24%	0.0%	0.41%	0.48%	0.26%	0.20%	0.10%	0.55%	0.96%	0.08%	0.18%	0.10%	0.27%	0.0%	0.10%	0.42%	0.09%	0.10%	0.55%	0.05%	0.10%	0.06%	0.21%	0.16%	0.19%	0.0%	0.11%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3200	116	85	35	76	99	224	112	131	77	87	108	153	110	141	97	89	106	116	112	150	201	96	186	98	154	137	17	74	13					
		10.82%	13.21%	10.54%	4.31%	10.42%	11.89%	12.02%	11.61%	13.32%	8.53%	9.33%	9.18%	9.39%	11.56%	13.07%	11.13%	9.74%	11.31%	11.46%	12.00%	13.83%	11.26%	10.12%	11.55%	10.69%	12.55%	9.03%	9.09%	8.60%	5.46%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	0	2	1	5	1	3	1	4	2	1	1	3	0	2	1	1	3	0	3	2	7	0	3	0	0	3	2	2	0					
		0.17%	0.0%	0.24%	0.12%	0.68%	0.12%	0.16%	0.10%	0.40%	0.22%	0.10%	0.08%	0.18%	0.0%	0.18%	0.11%	0.10%	0.32%	0.0%	0.32%	0.18%	0.39%	0.0%	0.18%	0.0%	0.0%	0.19%	1.06%	0.23%	0.0%					
35	"18. ""ЛДПР"""	3684	119	97	112	101	92	221	146	127	116	66	174	169	118	163	103	106	131	133	124	101	238	136	189	133	141	194	18	93	23					
		12.45%	13.55%	12.03%	13.81%	13.85%	11.05%	11.86%	15.14%	12.91%	12.86%	7.08%	14.79%	10.37%	12.40%	15.12%	11.82%	11.61%	13.98%	13.14%	13.29%	9.31%	13.33%	14.34%	11.73%	14.51%	11.49%	12.79%	9.62%	10.81%	9.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	354	10	10	5	15	11	16	12	5	10	15	19	22	16	17	13	9	18	2	14	7	21	6	16	8	23	15	1	18	0					
		1.19%	1.13%	1.24%	0.61%	2.05%	1.32%	0.85%	1.24%	0.50%	1.10%	1.60%	1.61%	1.35%	1.68%	1.57%	1.49%	0.98%	1.92%	0.19%	1.50%	0.64%	1.17%	0.63%	0.99%	0.87%	1.87%	0.98%	0.53%	2.09%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	11900	402	320	414	256	364	760	386	395	374	479	499	614	365	387	329	357	329	411	361	405	660	361	637	350	495	629	60	380	121					
		40.24%	45.78%	39.70%	51.04%	35.11%	43.75%	40.79%	40.04%	40.18%	41.46%	51.39%	42.43%	37.69%	38.38%	35.89%	37.77%	39.10%	35.11%	40.61%	38.69%	37.36%	36.97%	38.08%	39.56%	38.20%	40.34%	41.49%	32.08%	44.18%	50.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	0	3	0	1	0	1	4	1	4	0	2	0	0	2	2	1	2	0	1	1	3	3	0	2	4	3	1	0	0					
		0.13%	0.0%	0.37%	0.0%	0.13%	0.0%	0.05%	0.41%	0.10%	0.44%	0.0%	0.17%	0.0%	0.0%	0.18%	0.22%	0.10%	0.21%	0.0%	0.10%	0.09%	0.16%	0.31%	0.0%	0.21%	0.32%	0.19%	0.53%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	72	2	1	4	2	1	9	2	0	2	1	1	4	0	1	1	1	4	7	4	5	3	4	3	4	1	1	0	4	0					
		0.24%	0.22%	0.12%	0.49%	0.27%	0.12%	0.48%	0.20%	0.0%	0.22%	0.10%	0.08%	0.24%	0.0%	0.09%	0.11%	0.10%	0.42%	0.69%	0.42%	0.46%	0.16%	0.42%	0.18%	0.43%	0.08%	0.06%	0.0%	0.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5248	141	174	140	133	137	325	143	164	142	168	225	341	178	186	171	189	204	182	148	180	281	146	298	155	182	257	46	144	68					
		17.74%	16.05%	21.58%	17.26%	18.24%	16.46%	17.44%	14.83%	16.68%	15.74%	18.02%	19.13%	20.93%	18.71%	17.25%	19.63%	20.70%	21.77%	17.98%	15.86%	16.60%	15.74%	15.40%	18.50%	16.92%	14.83%	16.95%	24.59%	16.74%	28.57%					
																																				
41	Против всех	1740	53	33	23	38	50	125	57	57	48	2	42	101	51	50	45	59	60	69	78	79	150	68	94	58	85	115	10	37	3					
		5.88%	6.03%	4.09%	2.83%	5.21%	6.00%	6.70%	5.91%	5.79%	5.32%	0.21%	3.57%	6.20%	5.36%	4.63%	5.16%	6.46%	6.40%	6.81%	8.36%	7.28%	8.40%	7.17%	5.83%	6.33%	6.92%	7.58%	5.34%	4.30%	1.26%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
