Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
"Наименование Избирательной комиссии:    Новороссийск, Южная"																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №5801	УИК №5802	УИК №5803	УИК №5804	УИК №5805	УИК №5806	УИК №5807	УИК №5808	УИК №5809	УИК №5810	УИК №5811	УИК №5812	УИК №5813	УИК №5814	УИК №5815	УИК №5816	УИК №5817	УИК №5818	УИК №5819	УИК №5820	УИК №5821	УИК №5822	УИК №5823					
		8.49%	9.39%	13.99%	8.17%	9.94%	5.22%	7.41%	5.31%	8.60%	8.96%	4.57%	5.75%	7.32%	8.36%	11.40%	8.39%	8.01%	8.10%	14.11%	9.63%	7.48%	1.52%	6.89%	19.79%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	106	2	14	2	1	1	2	1	2	2	4	16	0	2	1	2	2	1	2	3	1	23	2	20					
		0.34%	0.18%	1.62%	0.14%	0.10%	0.09%	0.15%	0.10%	0.14%	0.14%	0.34%	1.12%	0.00%	0.14%	0.07%	0.12%	0.13%	0.08%	0.11%	0.19%	0.06%	1.74%	0.12%	2.31%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3904	159	137	152	99	161	102	195	145	300	163	138	190	170	217	234	185	164	175	108	165	275	100	170					
		12.55%	14.22%	15.84%	10.80%	9.65%	15.00%	7.88%	19.92%	9.98%	20.52%	13.79%	9.68%	13.11%	11.94%	14.99%	14.02%	11.58%	13.84%	9.68%	6.71%	9.27%	20.83%	5.99%	19.68%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	186	5	39	4	1	2	1	6	3	10	6	21	4	4	2	0	4	1	5	4	2	8	4	50					
		0.60%	0.45%	4.51%	0.28%	0.10%	0.19%	0.08%	0.61%	0.21%	0.68%	0.51%	1.47%	0.28%	0.28%	0.14%	0.00%	0.25%	0.08%	0.28%	0.25%	0.11%	0.61%	0.24%	5.79%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18921	648	364	889	638	674	842	545	945	769	736	887	971	893	899	1009	992	733	1120	1030	1083	827	1144	283					
		60.82%	57.96%	42.08%	63.14%	62.18%	62.81%	65.02%	55.67%	65.04%	52.60%	62.27%	62.25%	67.01%	62.71%	62.09%	60.46%	62.08%	61.86%	61.98%	63.98%	60.88%	62.65%	68.50%	32.75%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	56	0	8	2	0	0	0	2	0	1	0	8	0	1	0	0	3	0	0	1	0	20	2	8					
		0.18%	0.00%	0.92%	0.14%	0.00%	0.00%	0.00%	0.20%	0.00%	0.07%	0.00%	0.56%	0.00%	0.07%	0.00%	0.00%	0.19%	0.00%	0.00%	0.06%	0.00%	1.52%	0.12%	0.93%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
