Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Андроповская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	118	16	0	7	8	1	2	6	4	2	6	4	7	6	3	5	4	2	4	9	9	7	6	0					
14	Число погашенных неиспользованных открепительных удостоверений	172	5	3	14	19	2	0	4	5	5	11	5	6	5	10	12	5	5	12	5	6	13	15	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1181	136	23	109	145	39	91	19	31	40	59	9	40	5	30	61	11	8	39	51	56	67	57	55					
		9.92%	11.91%	6.08%	9.32%	12.48%	11.54%	10.85%	11.73%	12.86%	9.59%	12.72%	8.33%	6.61%	3.27%	9.71%	12.87%	4.74%	6.02%	6.35%	9.59%	7.59%	12.41%	10.05%	9.42%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2307	243	80	236	207	72	138	20	45	67	161	17	88	9	42	123	46	22	93	84	187	113	119	95					
		19.38%	21.28%	21.16%	20.19%	17.81%	21.30%	16.45%	12.35%	18.67%	16.07%	34.70%	15.74%	14.55%	5.88%	13.59%	25.95%	19.83%	16.54%	15.15%	15.79%	25.34%	20.93%	20.99%	16.27%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	129	14	6	14	14	5	6	3	3	5	1	0	2	2	2	6	4	4	4	11	8	4	5	6					
		1.08%	1.23%	1.59%	1.20%	1.20%	1.48%	0.72%	1.85%	1.24%	1.20%	0.22%	0.00%	0.33%	1.31%	0.65%	1.27%	1.72%	3.01%	0.65%	2.07%	1.08%	0.74%	0.88%	1.03%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2630	244	82	273	282	87	146	29	28	112	66	15	183	47	59	118	50	30	82	108	173	128	117	171					
		22.10%	21.37%	21.69%	23.35%	24.27%	25.74%	17.40%	17.90%	11.62%	26.86%	14.22%	13.89%	30.25%	30.72%	19.09%	24.89%	21.55%	22.56%	13.36%	20.30%	23.44%	23.70%	20.63%	29.28%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	150	35	7	25	12	2	8	0	2	11	3	0	3	3	4	3	1	0	3	8	4	1	2	13					
		1.26%	3.06%	1.85%	2.14%	1.03%	0.59%	0.95%	0.00%	0.83%	2.64%	0.65%	0.00%	0.50%	1.96%	1.29%	0.63%	0.43%	0.00%	0.49%	1.50%	0.54%	0.19%	0.35%	2.23%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5151	437	162	477	470	126	427	86	120	172	157	64	276	83	164	144	115	64	379	257	284	212	255	220					
		43.28%	38.27%	42.86%	40.80%	40.45%	37.28%	50.89%	53.09%	49.79%	41.25%	33.84%	59.26%	45.62%	54.25%	53.07%	30.38%	49.57%	48.12%	61.73%	48.31%	38.48%	39.26%	44.97%	37.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	45	5	3	3	6	1	4	0	1	0	5	0	1	0	0	2	1	1	2	2	3	3	1	1					
		0.38%	0.44%	0.79%	0.26%	0.52%	0.30%	0.48%	0.00%	0.41%	0.00%	1.08%	0.00%	0.17%	0.00%	0.00%	0.42%	0.43%	0.75%	0.33%	0.38%	0.41%	0.56%	0.18%	0.17%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
