Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
"Наименование Избирательной комиссии:    Прокопьевск, Центральная"																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917					
		0.95%	0.10%	1.01%	0.0%	0.0%	1.17%	0.41%	0.17%	1.38%	1.36%	1.31%	0.0%	1.62%	0.99%	0.34%	0.24%	0.0%	0.76%	1.02%	0.0%	0.56%	1.02%	1.69%	1.61%	1.34%	0.97%	1.18%	0.0%	1.54%	0.27%	1.00%	1.41%	1.43%	1.04%	1.00%	1.21%	0.80%	1.05%	0.83%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	394	27	13	0	0	19	17	29	20	10	2	0	7	9	5	12	0	4	6	0	0	7	18	6	19	8	6	0	8	10	14	1	13	1	16	15	26	30	16					
		1.44%	2.89%	1.19%	0.0%	0.0%	1.39%	1.78%	2.52%	1.73%	3.40%	1.31%	0.0%	0.94%	0.81%	1.70%	0.98%	0.0%	0.76%	0.68%	0.0%	0.0%	1.44%	3.04%	0.80%	1.97%	0.86%	0.64%	0.0%	0.77%	0.92%	1.16%	0.23%	1.54%	0.52%	1.23%	2.28%	2.61%	2.64%	1.47%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	387	2	18	0	0	33	23	3	22	0	1	0	11	26	5	9	0	5	8	0	8	7	9	11	12	17	11	0	13	3	16	9	10	3	26	7	21	15	23					
		1.41%	0.21%	1.65%	0.0%	0.0%	2.42%	2.41%	0.26%	1.90%	0.0%	0.65%	0.0%	1.48%	2.34%	1.70%	0.74%	0.0%	0.95%	0.91%	0.0%	1.49%	1.44%	1.52%	1.48%	1.24%	1.84%	1.18%	0.0%	1.25%	0.27%	1.33%	2.12%	1.19%	1.56%	2.00%	1.06%	2.11%	1.32%	2.12%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	628	7	26	0	0	59	34	24	37	5	2	0	26	16	8	10	0	11	12	0	19	9	16	7	14	18	13	0	24	8	18	8	15	2	37	25	47	37	34					
		2.30%	0.75%	2.39%	0.0%	0.0%	4.34%	3.56%	2.09%	3.20%	1.70%	1.31%	0.0%	3.51%	1.44%	2.72%	0.82%	0.0%	2.10%	1.36%	0.0%	3.55%	1.85%	2.70%	0.94%	1.45%	1.95%	1.39%	0.0%	2.32%	0.74%	1.50%	1.88%	1.78%	1.04%	2.85%	3.80%	4.72%	3.25%	3.14%					
22	"5. ""За Русь Святую"""	77	1	2	0	0	5	2	1	4	1	0	0	4	1	3	4	0	3	4	0	2	1	1	3	0	5	2	1	3	2	1	3	2	0	2	0	3	4	7					
		0.28%	0.10%	0.18%	0.0%	0.0%	0.36%	0.20%	0.08%	0.34%	0.34%	0.0%	0.0%	0.54%	0.09%	1.02%	0.32%	0.0%	0.57%	0.45%	0.0%	0.37%	0.20%	0.16%	0.40%	0.0%	0.54%	0.21%	2.5%	0.29%	0.18%	0.08%	0.70%	0.23%	0.0%	0.15%	0.0%	0.30%	0.35%	0.64%					
23	"6. ""Объединенная Российская партия ""Русь"""	85	1	3	0	0	3	1	1	0	1	0	0	2	3	0	4	0	0	4	0	3	1	0	3	1	0	13	0	4	2	12	2	6	3	0	1	3	6	2					
		0.31%	0.10%	0.27%	0.0%	0.0%	0.22%	0.10%	0.08%	0.0%	0.34%	0.0%	0.0%	0.27%	0.27%	0.0%	0.32%	0.0%	0.0%	0.45%	0.0%	0.56%	0.20%	0.0%	0.40%	0.10%	0.0%	1.39%	0.0%	0.38%	0.18%	1.00%	0.47%	0.71%	1.56%	0.0%	0.15%	0.30%	0.52%	0.18%					
24	"7. ""Новый курс - Автомобильная Россия"""	140	1	5	0	0	9	10	1	5	2	0	0	5	5	0	3	0	5	3	0	2	4	4	8	3	8	4	0	3	3	5	3	6	1	10	4	4	4	10					
		0.51%	0.10%	0.46%	0.0%	0.0%	0.66%	1.04%	0.08%	0.43%	0.68%	0.0%	0.0%	0.67%	0.45%	0.0%	0.24%	0.0%	0.95%	0.34%	0.0%	0.37%	0.82%	0.67%	1.07%	0.31%	0.86%	0.42%	0.0%	0.29%	0.27%	0.41%	0.70%	0.71%	0.52%	0.77%	0.60%	0.40%	0.35%	0.92%					
25	"8. ""Народно-республиканская партия России"""	27	0	2	0	0	0	1	2	0	0	2	0	2	2	0	0	0	1	0	0	0	0	1	0	1	2	0	0	2	1	3	0	3	0	0	0	0	0	2					
		0.09%	0.0%	0.18%	0.0%	0.0%	0.0%	0.10%	0.17%	0.0%	0.0%	1.31%	0.0%	0.27%	0.18%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.10%	0.21%	0.0%	0.0%	0.19%	0.09%	0.25%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%					
26	"9. ""Российская экологическая партия ""Зеленые"""	48	1	2	0	0	1	3	1	1	4	0	0	2	3	0	2	0	1	0	0	2	0	1	1	1	1	1	0	0	2	0	1	1	0	4	0	3	6	3					
		0.17%	0.10%	0.18%	0.0%	0.0%	0.07%	0.31%	0.08%	0.08%	1.36%	0.0%	0.0%	0.27%	0.27%	0.0%	0.16%	0.0%	0.19%	0.0%	0.0%	0.37%	0.0%	0.16%	0.13%	0.10%	0.10%	0.10%	0.0%	0.0%	0.18%	0.0%	0.23%	0.11%	0.0%	0.30%	0.0%	0.30%	0.52%	0.27%					
27	"10. ""Аграрная партия России"""	290	1	21	0	0	21	6	2	11	7	5	0	7	14	1	12	0	4	16	0	13	8	3	2	4	15	9	0	18	4	10	4	6	1	14	8	11	13	19					
		1.06%	0.10%	1.93%	0.0%	0.0%	1.54%	0.62%	0.17%	0.95%	2.38%	3.28%	0.0%	0.94%	1.26%	0.34%	0.98%	0.0%	0.76%	1.82%	0.0%	2.42%	1.64%	0.50%	0.26%	0.41%	1.63%	0.96%	0.0%	1.74%	0.37%	0.83%	0.94%	0.71%	0.52%	1.08%	1.21%	1.10%	1.14%	1.75%					
28	"11. ""Истинные патриоты России"""	24	1	1	0	0	1	0	2	0	1	0	0	0	2	1	0	0	3	2	0	0	2	0	1	0	0	1	0	0	0	1	0	3	0	0	0	0	0	2					
		0.08%	0.10%	0.09%	0.0%	0.0%	0.07%	0.0%	0.17%	0.0%	0.34%	0.0%	0.0%	0.0%	0.18%	0.34%	0.0%	0.0%	0.57%	0.22%	0.0%	0.0%	0.41%	0.0%	0.13%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.08%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	137	2	11	0	0	10	5	1	1	0	0	0	4	8	3	6	0	5	7	0	2	5	3	3	7	4	8	0	1	5	7	2	1	1	6	4	5	5	5					
		0.50%	0.21%	1.01%	0.0%	0.0%	0.73%	0.52%	0.08%	0.08%	0.0%	0.0%	0.0%	0.54%	0.72%	1.02%	0.49%	0.0%	0.95%	0.79%	0.0%	0.37%	1.02%	0.50%	0.40%	0.72%	0.43%	0.85%	0.0%	0.09%	0.46%	0.58%	0.47%	0.11%	0.52%	0.46%	0.60%	0.50%	0.44%	0.46%					
30	"13. ""Демократическая партия России"""	24	1	0	0	0	1	1	2	1	0	0	0	1	2	0	1	0	2	0	0	2	0	0	0	1	1	0	0	2	1	0	0	0	0	2	2	0	1	0					
		0.08%	0.10%	0.0%	0.0%	0.0%	0.07%	0.10%	0.17%	0.08%	0.0%	0.0%	0.0%	0.13%	0.18%	0.0%	0.08%	0.0%	0.38%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.10%	0.10%	0.0%	0.0%	0.19%	0.09%	0.0%	0.0%	0.0%	0.0%	0.15%	0.30%	0.0%	0.08%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	0	0	0	2	1	2	2	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	0	2	3	0	0	3	0	0	1	1	0	0					
		0.09%	0.10%	0.0%	0.0%	0.0%	0.14%	0.10%	0.17%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.08%	1.51%	0.19%	0.0%	0.0%	0.18%	0.0%	0.16%	0.0%	0.0%	0.10%	0.10%	0.0%	0.19%	0.27%	0.0%	0.0%	0.35%	0.0%	0.0%	0.15%	0.10%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	1	2					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.19%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.16%	0.0%	0.0%	0.0%	0.07%	0.0%	0.10%	0.08%	0.18%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1515	14	59	0	1	105	76	100	77	13	4	1	23	64	11	43	1	24	31	0	21	36	22	32	25	43	39	2	47	28	78	12	45	10	75	57	113	106	77					
		5.55%	1.50%	5.43%	0.0%	1.20%	7.72%	7.97%	8.71%	6.66%	4.42%	2.63%	2.08%	3.11%	5.77%	3.74%	3.54%	1.51%	4.59%	3.53%	0.0%	3.92%	7.40%	3.72%	4.30%	2.59%	4.67%	4.18%	5.0%	4.54%	2.59%	6.51%	2.83%	5.36%	5.20%	5.78%	8.67%	11.35%	9.33%	7.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	3	2	0	0	0	2	2	3	0	0	0	0	1	1	2	0	1	1	0	0	1	0	2	2	1	1	0	1	1	0	0	1	1	3	0	0	0	1					
		0.12%	0.32%	0.18%	0.0%	0.0%	0.0%	0.20%	0.17%	0.25%	0.0%	0.0%	0.0%	0.0%	0.09%	0.34%	0.16%	0.0%	0.19%	0.11%	0.0%	0.0%	0.20%	0.0%	0.26%	0.20%	0.10%	0.10%	0.0%	0.09%	0.09%	0.0%	0.0%	0.11%	0.52%	0.23%	0.0%	0.0%	0.0%	0.09%					
35	"18. ""ЛДПР"""	4009	140	148	1	1	200	151	175	158	45	19	3	84	146	50	166	5	79	149	0	101	65	83	124	118	142	148	2	145	149	175	96	154	31	220	91	139	132	174					
		14.69%	15.00%	13.64%	2.27%	1.20%	14.71%	15.84%	15.25%	13.66%	15.30%	12.5%	6.25%	11.36%	13.17%	17.00%	13.68%	7.57%	15.13%	16.97%	0.0%	18.87%	13.37%	14.04%	16.68%	12.25%	15.43%	15.87%	5.0%	14.02%	13.82%	14.60%	22.64%	18.35%	16.14%	16.97%	13.85%	13.96%	11.62%	16.08%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	221	1	11	0	1	12	6	1	13	5	0	0	0	8	4	6	0	4	10	0	4	5	2	12	10	10	6	0	3	11	7	6	5	6	13	9	12	7	11					
		0.81%	0.10%	1.01%	0.0%	1.20%	0.88%	0.62%	0.08%	1.12%	1.70%	0.0%	0.0%	0.0%	0.72%	1.36%	0.49%	0.0%	0.76%	1.13%	0.0%	0.74%	1.02%	0.33%	1.61%	1.03%	1.08%	0.64%	0.0%	0.29%	1.02%	0.58%	1.41%	0.59%	3.12%	1.00%	1.36%	1.20%	0.61%	1.01%					
37	"20. ""Политическая партия ""Единая Россия"""	15584	633	593	42	75	706	477	696	626	157	95	40	452	626	169	810	56	299	532	62	290	282	342	432	618	506	557	28	611	702	713	198	448	112	706	331	457	563	542					
		57.13%	67.84%	54.65%	95.45%	90.36%	51.94%	50.05%	60.68%	54.15%	53.40%	62.5%	83.33%	61.16%	56.49%	57.48%	66.77%	84.84%	57.27%	60.59%	96.87%	54.20%	58.02%	57.86%	58.14%	64.17%	54.99%	59.76%	70.0%	59.09%	65.12%	59.51%	46.69%	53.39%	58.33%	54.47%	50.38%	45.92%	49.60%	50.09%					
38	"21. ""Российская Конституционно-демократическая партия"""	48	2	1	0	1	0	4	1	4	1	0	0	0	2	0	3	0	0	0	0	0	2	0	2	0	2	1	0	5	4	2	0	2	0	2	2	2	2	1					
		0.17%	0.21%	0.09%	0.0%	1.20%	0.0%	0.41%	0.08%	0.34%	0.34%	0.0%	0.0%	0.0%	0.18%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.26%	0.0%	0.21%	0.10%	0.0%	0.48%	0.37%	0.16%	0.0%	0.23%	0.0%	0.15%	0.30%	0.20%	0.17%	0.09%					
39	"22. ""Развитие предпринимательства"""	43	2	3	0	0	1	0	5	1	2	1	0	1	0	1	1	0	4	3	0	0	2	2	0	0	0	1	0	0	3	1	1	0	0	1	2	0	3	2					
		0.15%	0.21%	0.27%	0.0%	0.0%	0.07%	0.0%	0.43%	0.08%	0.68%	0.65%	0.0%	0.13%	0.0%	0.34%	0.08%	0.0%	0.76%	0.34%	0.0%	0.0%	0.41%	0.33%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.27%	0.08%	0.23%	0.0%	0.0%	0.07%	0.30%	0.0%	0.26%	0.18%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2076	82	99	0	4	84	84	88	92	20	13	1	63	94	19	84	2	39	45	0	38	24	37	38	68	74	68	6	63	99	88	47	55	7	91	67	83	132	78					
		7.61%	8.78%	9.12%	0.0%	4.81%	6.18%	8.81%	7.67%	7.95%	6.80%	8.55%	2.08%	8.52%	8.48%	6.46%	6.92%	3.03%	7.47%	5.12%	0.0%	7.10%	4.93%	6.26%	5.11%	7.06%	8.04%	7.29%	15.0%	6.09%	9.18%	7.34%	11.08%	6.55%	3.64%	7.02%	10.19%	8.34%	11.62%	7.20%					
																																													
41	Против всех	766	9	36	1	0	48	38	5	42	10	2	0	24	35	8	11	1	16	25	1	14	10	15	20	27	21	28	1	31	13	25	10	48	11	41	17	37	42	43					
		2.80%	0.96%	3.31%	2.27%	0.0%	3.53%	3.98%	0.43%	3.63%	3.40%	1.31%	0.0%	3.24%	3.15%	2.72%	0.90%	1.51%	3.06%	2.84%	1.56%	2.61%	2.05%	2.53%	2.69%	2.80%	2.28%	3.00%	2.5%	2.99%	1.20%	2.08%	2.35%	5.72%	5.72%	3.16%	2.58%	3.71%	3.70%	3.97%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
