Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Михайловская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	195	3	9	6	17	10	16	12	0	1	1	4	0	3	1	2	0	7	0	0	17	1	0	9	0	2	12	10	4	18	12	6	0	12					
		1.87%	0.70%	1.09%	1.28%	1.66%	1.68%	1.62%	2.29%	0.00%	1.85%	0.57%	1.48%	0.00%	1.42%	1.85%	2.99%	0.00%	2.77%	0.00%	0.00%	5.07%	2.50%	0.00%	1.78%	0.00%	2.11%	5.36%	2.12%	2.60%	3.13%	2.24%	3.92%	0.00%	2.05%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	2	1	0	1	4	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	2					
		0.18%	0.47%	0.12%	0.00%	0.10%	0.67%	0.10%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.37%	0.65%	0.00%	0.34%					
20	3.Политическая партия «Демократическая партия России»	7	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.00%	0.12%	0.00%	0.19%	0.00%	0.10%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1196	36	122	67	156	95	146	42	10	1	16	18	4	23	8	3	1	19	10	8	54	10	13	56	8	8	13	52	6	46	36	13	12	84					
		11.47%	8.41%	14.72%	14.26%	15.19%	15.94%	14.76%	8.00%	4.85%	1.85%	9.14%	6.64%	4.76%	10.85%	14.81%	4.48%	1.25%	7.51%	9.62%	17.02%	16.12%	25.00%	14.13%	11.07%	6.84%	8.42%	5.80%	11.02%	3.90%	8.00%	6.72%	8.50%	15.79%	14.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	59	3	3	4	9	11	9	3	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	3	0	0	1	3	1	3	0	0	0	1					
		0.57%	0.70%	0.36%	0.85%	0.88%	1.85%	0.91%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	1.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.59%	0.00%	0.00%	0.45%	0.64%	0.65%	0.52%	0.00%	0.00%	0.00%	0.17%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	2	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1					
		0.08%	0.00%	0.24%	0.00%	0.00%	0.17%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.17%					
24	7.Политическая партия «Либерально-демократическая партия России»	874	18	63	41	88	45	86	48	14	12	19	20	12	34	3	3	17	26	18	3	26	0	4	33	13	1	17	27	9	29	55	18	15	57					
		8.38%	4.21%	7.60%	8.72%	8.57%	7.55%	8.70%	9.14%	6.80%	22.22%	10.86%	7.38%	14.29%	16.04%	5.56%	4.48%	21.25%	10.28%	17.31%	6.38%	7.76%	0.00%	4.35%	6.52%	11.11%	1.05%	7.59%	5.72%	5.84%	5.04%	10.26%	11.76%	19.74%	9.76%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	418	10	47	32	70	27	35	37	5	1	1	0	1	5	1	0	0	3	1	0	9	1	1	33	1	2	8	7	4	32	12	4	1	27					
		4.01%	2.34%	5.67%	6.81%	6.82%	4.53%	3.54%	7.05%	2.43%	1.85%	0.57%	0.00%	1.19%	2.36%	1.85%	0.00%	0.00%	1.19%	0.96%	0.00%	2.69%	2.50%	1.09%	6.52%	0.85%	2.11%	3.57%	1.48%	2.60%	5.57%	2.24%	2.61%	1.32%	4.62%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	56	2	6	4	8	3	4	0	1	0	1	3	1	0	0	0	0	3	0	0	0	1	0	1	0	1	2	1	0	4	2	2	2	4					
		0.54%	0.47%	0.72%	0.85%	0.78%	0.50%	0.40%	0.00%	0.49%	0.00%	0.57%	1.11%	1.19%	0.00%	0.00%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	2.50%	0.00%	0.20%	0.00%	1.05%	0.89%	0.21%	0.00%	0.70%	0.37%	1.31%	2.63%	0.68%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7479	349	562	316	668	384	669	377	174	37	135	220	64	141	41	59	62	193	75	36	219	27	72	368	95	81	170	369	129	434	411	102	46	394					
		71.71%	81.54%	67.79%	67.23%	65.04%	64.43%	67.64%	71.81%	84.47%	68.52%	77.14%	81.18%	76.19%	66.51%	75.93%	88.06%	77.50%	76.28%	72.12%	76.60%	65.37%	67.50%	78.26%	72.73%	81.20%	85.26%	75.89%	78.18%	83.77%	75.48%	76.68%	66.67%	60.53%	67.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	2	8	0	1	8	9	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	3	1	1	0	0					
		0.36%	0.47%	0.97%	0.00%	0.10%	1.34%	0.91%	0.19%	0.00%	0.00%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.19%	0.65%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
