Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Михайловская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450					
		1.84%	2.49%	1.61%	2.52%	3.47%	4.28%	1.90%	1.45%	0.00%	0.00%	1.95%	2.94%	5.08%	0.00%	2.04%	3.85%	0.00%	2.50%	2.17%	1.05%	0.00%	0.00%	0.87%	2.74%	1.79%	0.74%	0.65%	0.00%	0.86%	0.26%	0.87%	0.00%	2.40%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1751	73	166	91	238	117	208	61	16	17	34	10	36	7	7	4	30	31	13	77	12	17	103	12	21	42	53	21	56	56	16	16	90					
		24.04%	25.98%	29.70%	28.71%	30.59%	29.47%	32.96%	14.70%	9.52%	13.49%	16.59%	14.71%	20.34%	13.46%	14.29%	7.69%	15.79%	38.75%	28.26%	26.83%	50.00%	26.98%	29.86%	16.44%	37.50%	31.11%	17.10%	25.93%	16.14%	14.81%	13.91%	26.23%	21.58%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	73	5	6	7	10	5	9	5	1	0	2	1	0	0	0	0	2	2	0	2	0	0	5	0	0	1	0	1	3	5	0	0	1					
		1.00%	1.78%	1.07%	2.21%	1.29%	1.26%	1.43%	1.20%	0.60%	0.00%	0.98%	1.47%	0.00%	0.00%	0.00%	0.00%	1.05%	2.50%	0.00%	0.70%	0.00%	0.00%	1.45%	0.00%	0.00%	0.74%	0.00%	1.23%	0.86%	1.32%	0.00%	0.00%	0.24%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3260	111	204	108	254	129	197	224	118	72	108	35	79	34	31	32	117	24	20	128	6	28	140	28	21	48	187	40	186	231	67	33	220					
		44.76%	39.50%	36.49%	34.07%	32.65%	32.49%	31.22%	53.98%	70.24%	57.14%	52.68%	51.47%	44.63%	65.38%	63.27%	61.54%	61.58%	30.00%	43.48%	44.60%	25.00%	44.44%	40.58%	38.36%	37.50%	35.56%	60.32%	49.38%	53.60%	61.11%	58.26%	54.10%	52.76%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	2	1	2	3	2	2	5	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2					
		0.38%	0.71%	0.18%	0.63%	0.39%	0.50%	0.32%	1.20%	0.00%	0.79%	0.49%	1.47%	0.00%	1.92%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.26%	0.87%	1.64%	0.48%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
