Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Сорочинская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	12	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	42	1	4	1	1	0	2	0	1	1	0	0	0	0	1	1	0	2	2	1	0	1	1	0	0	1	4	0	1	1	13	1	1					
14	Число погашенных открепительных удостоверений	188	6	6	6	6	6	3	6	6	1	6	6	6	6	9	6	5	9	4	4	8	8	9	4	4	2	4	6	6	6	8	8	8					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	102	2	0	2	2	1	6	3	2	4	8	0	0	1	4	6	2	3	1	0	5	2	3	6	4	6	2	6	3	2	9	4	3					
		1.18%	0.72%	0.0%	1.41%	0.42%	1.58%	1.35%	1.86%	1.69%	1.02%	1.65%	0.0%	0.0%	0.47%	1.70%	2.36%	0.90%	0.96%	0.40%	0.0%	1.79%	1.08%	0.83%	1.33%	8.16%	0.91%	1.73%	3.87%	1.01%	1.94%	1.39%	1.32%	0.82%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	101	2	2	5	9	0	5	1	5	1	9	0	1	2	2	4	3	3	5	0	1	6	1	2	0	6	5	0	4	1	4	6	6					
		1.17%	0.72%	1.36%	3.54%	1.91%	0.0%	1.13%	0.62%	4.23%	0.25%	1.86%	0.0%	0.37%	0.94%	0.85%	1.57%	1.36%	0.96%	2.04%	0.0%	0.35%	3.26%	0.27%	0.44%	0.0%	0.91%	4.34%	0.0%	1.35%	0.97%	0.62%	1.99%	1.65%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	168	6	1	6	9	2	9	0	3	10	13	1	2	1	9	3	1	6	2	0	5	1	5	13	0	10	1	6	10	0	7	7	19					
		1.94%	2.17%	0.68%	4.25%	1.91%	3.17%	2.03%	0.0%	2.54%	2.56%	2.69%	0.65%	0.74%	0.47%	3.82%	1.18%	0.45%	1.92%	0.81%	0.0%	1.79%	0.54%	1.39%	2.90%	0.0%	1.52%	0.86%	3.87%	3.38%	0.0%	1.08%	2.32%	5.23%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	126	4	8	0	5	0	2	2	2	5	8	0	2	2	2	4	1	3	0	0	2	0	1	18	0	10	0	1	3	2	24	3	12					
		1.46%	1.44%	5.44%	0.0%	1.06%	0.0%	0.45%	1.24%	1.69%	1.28%	1.65%	0.0%	0.74%	0.94%	0.85%	1.57%	0.45%	0.96%	0.0%	0.0%	0.71%	0.0%	0.27%	4.01%	0.0%	1.52%	0.0%	0.64%	1.01%	1.94%	3.72%	0.99%	3.30%					
22	"5. ""За Русь Святую"""	62	2	2	0	4	2	1	5	1	0	3	3	0	0	1	1	0	2	1	4	0	0	1	7	1	13	0	0	2	0	6	0	0					
		0.71%	0.72%	1.36%	0.0%	0.84%	3.17%	0.22%	3.10%	0.84%	0.0%	0.62%	1.97%	0.0%	0.0%	0.42%	0.39%	0.0%	0.64%	0.40%	5.0%	0.0%	0.0%	0.27%	1.56%	2.04%	1.97%	0.0%	0.0%	0.67%	0.0%	0.93%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	2	1	0	3	2	1	0	0	0	1	0	0	0	0	2	0	2	0	2	1	0	0	0	0	2	1	0	0	0	4	0	2					
		0.30%	0.72%	0.68%	0.0%	0.63%	3.17%	0.22%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.64%	0.0%	2.5%	0.35%	0.0%	0.0%	0.0%	0.0%	0.30%	0.86%	0.0%	0.0%	0.0%	0.62%	0.0%	0.55%					
24	"7. ""Новый курс - Автомобильная Россия"""	32	1	0	0	0	0	2	0	2	1	1	2	0	1	0	0	0	1	0	0	2	0	0	2	0	4	2	0	1	0	3	2	5					
		0.37%	0.36%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	1.69%	0.25%	0.20%	1.31%	0.0%	0.47%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.71%	0.0%	0.0%	0.44%	0.0%	0.60%	1.73%	0.0%	0.33%	0.0%	0.46%	0.66%	1.37%					
25	"8. ""Народно-республиканская партия России"""	26	0	0	0	1	0	2	0	0	1	1	3	0	0	2	0	0	1	0	0	3	0	1	1	1	2	0	0	1	0	3	0	3					
		0.30%	0.0%	0.0%	0.0%	0.21%	0.0%	0.45%	0.0%	0.0%	0.25%	0.20%	1.97%	0.0%	0.0%	0.85%	0.0%	0.0%	0.32%	0.0%	0.0%	1.07%	0.0%	0.27%	0.22%	2.04%	0.30%	0.0%	0.0%	0.33%	0.0%	0.46%	0.0%	0.82%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	2	0	0	0	9	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2					
		0.22%	0.72%	0.0%	0.0%	0.0%	14.28%	0.0%	0.0%	0.0%	0.51%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.55%					
27	"10. ""Аграрная партия России"""	1297	40	7	23	110	10	113	18	18	19	68	19	41	30	28	29	19	42	33	4	78	33	71	97	6	109	8	12	36	14	70	27	65					
		15.04%	14.49%	4.76%	16.31%	23.35%	15.87%	25.56%	11.18%	15.25%	4.87%	14.10%	12.5%	15.24%	14.21%	11.91%	11.41%	8.63%	13.46%	13.52%	5.0%	28.05%	17.93%	19.77%	21.65%	12.24%	16.59%	6.95%	7.74%	12.20%	13.59%	10.85%	8.97%	17.90%					
28	"11. ""Истинные патриоты России"""	23	1	1	0	0	0	0	0	1	0	2	1	0	0	1	1	0	0	0	0	1	5	0	0	0	2	2	3	1	1	0	0	0					
		0.26%	0.36%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.41%	0.65%	0.0%	0.0%	0.42%	0.39%	0.0%	0.0%	0.0%	0.0%	0.35%	2.71%	0.0%	0.0%	0.0%	0.30%	1.73%	1.93%	0.33%	0.97%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	58	1	3	0	3	0	2	0	2	2	9	0	0	0	3	0	3	5	0	0	1	0	2	3	0	1	1	5	2	0	3	1	6					
		0.67%	0.36%	2.04%	0.0%	0.63%	0.0%	0.45%	0.0%	1.69%	0.51%	1.86%	0.0%	0.0%	0.0%	1.27%	0.0%	1.36%	1.60%	0.0%	0.0%	0.35%	0.0%	0.55%	0.66%	0.0%	0.15%	0.86%	3.22%	0.67%	0.0%	0.46%	0.33%	1.65%					
30	"13. ""Демократическая партия России"""	30	1	2	0	0	2	4	0	0	5	2	3	0	0	0	3	0	3	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0					
		0.34%	0.36%	1.36%	0.0%	0.0%	3.17%	0.90%	0.0%	0.0%	1.28%	0.41%	1.97%	0.0%	0.0%	0.0%	1.18%	0.0%	0.96%	0.0%	0.0%	0.0%	0.54%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.31%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	0	4	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1	1	0	2	2	1	0	1					
		0.20%	0.0%	0.0%	2.83%	0.0%	0.0%	0.0%	0.0%	0.84%	0.25%	0.0%	0.65%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.15%	0.86%	0.0%	0.67%	1.94%	0.15%	0.0%	0.27%					
32	"15. ""Партия СЛОН"""	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	350	22	5	0	12	4	9	6	2	12	17	0	18	6	9	17	25	8	2	2	13	6	15	21	4	27	2	0	14	4	36	20	12					
		4.06%	7.97%	3.40%	0.0%	2.54%	6.34%	2.03%	3.72%	1.69%	3.07%	3.52%	0.0%	6.69%	2.84%	3.82%	6.69%	11.36%	2.56%	0.81%	2.5%	4.67%	3.26%	4.17%	4.68%	8.16%	4.10%	1.73%	0.0%	4.74%	3.88%	5.58%	6.64%	3.30%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	3	3	0	1	0	2	0	0	2	0	1					
		0.19%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.25%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.83%	0.66%	0.0%	0.15%	0.0%	1.29%	0.0%	0.0%	0.31%	0.0%	0.27%					
35	"18. ""ЛДПР"""	1265	57	17	29	84	6	50	37	14	59	58	22	28	35	48	26	34	69	30	18	23	16	26	59	8	116	8	29	30	34	86	73	36					
		14.67%	20.65%	11.56%	20.56%	17.83%	9.52%	11.31%	22.98%	11.86%	15.12%	12.03%	14.47%	10.40%	16.58%	20.42%	10.23%	15.45%	22.11%	12.29%	22.5%	8.27%	8.69%	7.24%	13.16%	16.32%	17.65%	6.95%	18.70%	10.16%	33.00%	13.33%	24.25%	9.91%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	186	3	4	0	9	0	15	3	1	11	10	2	5	3	15	6	0	9	1	8	3	3	2	10	0	12	0	0	8	6	26	6	5					
		2.15%	1.08%	2.72%	0.0%	1.91%	0.0%	3.39%	1.86%	0.84%	2.82%	2.07%	1.31%	1.85%	1.42%	6.38%	2.36%	0.0%	2.88%	0.40%	10.0%	1.07%	1.63%	0.55%	2.23%	0.0%	1.82%	0.0%	0.0%	2.71%	5.82%	4.03%	1.99%	1.37%					
37	"20. ""Политическая партия ""Единая Россия"""	2065	54	38	32	99	14	115	40	39	162	150	21	50	42	65	88	58	78	28	6	35	53	51	106	13	176	41	27	112	19	96	80	77					
		23.95%	19.56%	25.85%	22.69%	21.01%	22.22%	26.01%	24.84%	33.05%	41.53%	31.12%	13.81%	18.58%	19.90%	27.65%	34.64%	26.36%	25.0%	11.47%	7.5%	12.58%	28.80%	14.20%	23.66%	26.53%	26.78%	35.65%	17.41%	37.96%	18.44%	14.88%	26.57%	21.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	0	0	0	0	0	0	1	2	1	0	0	2	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.51%	0.20%	0.0%	0.0%	0.94%	0.42%	0.0%	0.90%	0.32%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.33%	0.55%					
39	"22. ""Развитие предпринимательства"""	20	0	1	0	0	0	0	0	0	3	2	0	0	0	1	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	1	0	6					
		0.23%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.41%	0.0%	0.0%	0.0%	0.42%	0.0%	0.45%	0.64%	0.40%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	1.65%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2152	62	44	28	92	5	86	44	12	72	83	51	112	78	36	42	53	44	129	34	94	48	164	69	12	125	36	55	49	14	225	63	91					
		24.96%	22.46%	29.93%	19.85%	19.53%	7.93%	19.45%	27.32%	10.16%	18.46%	17.21%	33.55%	41.63%	36.96%	15.31%	16.53%	24.09%	14.10%	52.86%	42.5%	33.81%	26.08%	45.68%	15.40%	24.48%	19.02%	31.30%	35.48%	16.61%	13.59%	34.88%	20.93%	25.06%					
																																							
41	Против всех	230	7	3	3	12	1	9	1	7	9	13	10	8	4	5	6	9	15	4	0	1	5	3	9	0	22	2	4	11	3	33	7	4					
		2.66%	2.53%	2.04%	2.12%	2.54%	1.58%	2.03%	0.62%	5.93%	2.30%	2.69%	6.57%	2.97%	1.89%	2.12%	2.36%	4.09%	4.80%	1.63%	0.0%	0.35%	2.71%	0.83%	2.00%	0.0%	3.34%	1.73%	2.58%	3.72%	2.91%	5.11%	2.32%	1.10%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
