Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Угранская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	27	0	0	0	0	4	0	0	1	2	0	0	1	0	0	0	3	0	3	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	22	0	2	1	2	1	3	1	3	2	0	1	0	1	2	0	1	0	1	1					
14	Число погашенных открепительных удостоверений	195	11	11	11	11	7	11	11	10	9	11	11	10	11	11	11	8	11	15	4					
15	Число открепительных удостоверений выданных ТИК	5	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	"1. ""ЕДИНЕНИЕ"""	50	2	1	6	5	0	0	0	1	2	0	0	4	1	1	1	2	0	11	13					
		0.97%	1.51%	0.67%	2.64%	1.05%	0.0%	0.0%	0.0%	0.32%	1.08%	0.0%	0.0%	2.75%	0.49%	1.23%	0.40%	1.10%	0.0%	1.06%	1.54%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	46	1	8	2	6	0	0	0	6	3	0	1	0	3	3	0	4	0	9	0					
		0.89%	0.75%	5.40%	0.88%	1.26%	0.0%	0.0%	0.0%	1.94%	1.62%	0.0%	0.46%	0.0%	1.49%	3.70%	0.0%	2.20%	0.0%	0.86%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	382	4	17	28	35	8	20	5	9	16	19	11	13	20	7	7	11	10	78	64					
		7.41%	3.03%	11.48%	12.33%	7.39%	5.12%	10.58%	7.14%	2.91%	8.64%	12.02%	5.09%	8.96%	9.95%	8.64%	2.83%	6.07%	6.45%	7.52%	7.60%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	60	1	1	1	3	2	2	0	5	2	0	0	0	0	1	6	0	0	20	16					
		1.16%	0.75%	0.67%	0.44%	0.63%	1.28%	1.05%	0.0%	1.61%	1.08%	0.0%	0.0%	0.0%	0.0%	1.23%	2.42%	0.0%	0.0%	1.92%	1.90%					
22	"5. ""За Русь Святую"""	18	0	1	0	1	0	0	0	1	1	0	1	3	0	0	1	0	1	2	6					
		0.34%	0.0%	0.67%	0.0%	0.21%	0.0%	0.0%	0.0%	0.32%	0.54%	0.0%	0.46%	2.06%	0.0%	0.0%	0.40%	0.0%	0.64%	0.19%	0.71%					
23	"6. ""Объединенная Российская партия ""Русь"""	11	0	0	0	0	0	2	0	2	0	0	2	0	0	1	0	0	0	3	1					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.64%	0.0%	0.0%	0.92%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.28%	0.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	36	0	2	0	7	1	0	0	2	1	1	1	1	4	0	1	3	1	5	6					
		0.69%	0.0%	1.35%	0.0%	1.47%	0.64%	0.0%	0.0%	0.64%	0.54%	0.63%	0.46%	0.68%	1.99%	0.0%	0.40%	1.65%	0.64%	0.48%	0.71%					
25	"8. ""Народно-республиканская партия России"""	5	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0					
		0.09%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.19%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	7	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1					
		0.13%	0.0%	0.67%	0.44%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.64%	0.09%	0.11%					
27	"10. ""Аграрная партия России"""	145	9	0	6	10	3	6	0	13	1	2	26	4	3	8	6	5	0	25	18					
		2.81%	6.81%	0.0%	2.64%	2.11%	1.92%	3.17%	0.0%	4.20%	0.54%	1.26%	12.03%	2.75%	1.49%	9.87%	2.42%	2.76%	0.0%	2.41%	2.14%					
28	"11. ""Истинные патриоты России"""	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.11%	0.0%	0.0%	1.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	48	3	1	0	3	1	2	0	4	1	0	6	0	1	0	2	0	4	13	7					
		0.93%	2.27%	0.67%	0.0%	0.63%	0.64%	1.05%	0.0%	1.29%	0.54%	0.0%	2.77%	0.0%	0.49%	0.0%	0.80%	0.0%	2.58%	1.25%	0.83%					
30	"13. ""Демократическая партия России"""	11	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	3	1	1	2					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.32%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.65%	0.64%	0.09%	0.23%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	6	3					
		0.29%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	1.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.35%					
32	"15. ""Партия СЛОН"""	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.09%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	260	2	13	10	26	21	1	0	17	5	10	7	8	9	1	7	11	6	50	56					
		5.04%	1.51%	8.78%	4.40%	5.49%	13.46%	0.52%	0.0%	5.50%	2.70%	6.32%	3.24%	5.51%	4.47%	1.23%	2.83%	6.07%	3.87%	4.82%	6.65%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	11	0	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1					
		0.21%	0.0%	0.67%	0.88%	0.21%	1.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.11%					
35	"18. ""ЛДПР"""	490	11	13	16	38	16	13	1	20	13	12	20	5	22	4	28	30	6	136	86					
		9.51%	8.33%	8.78%	7.04%	8.03%	10.25%	6.87%	1.42%	6.47%	7.02%	7.59%	9.25%	3.44%	10.94%	4.93%	11.33%	16.57%	3.87%	13.11%	10.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	59	2	2	0	2	0	4	2	5	0	0	2	0	1	0	5	0	3	15	16					
		1.14%	1.51%	1.35%	0.0%	0.42%	0.0%	2.11%	2.85%	1.61%	0.0%	0.0%	0.92%	0.0%	0.49%	0.0%	2.02%	0.0%	1.93%	1.44%	1.90%					
37	"20. ""Политическая партия ""Единая Россия"""	2562	78	75	107	238	91	93	48	156	93	65	107	40	117	36	139	84	107	503	385					
		49.73%	59.09%	50.67%	47.13%	50.31%	58.33%	49.20%	68.57%	50.48%	50.27%	41.13%	49.53%	27.58%	58.20%	44.44%	56.27%	46.40%	69.03%	48.50%	45.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	0	0	2	1	0	0	0	1	0	1	0	1	2	0	1	0	0	2	0					
		0.21%	0.0%	0.0%	0.88%	0.21%	0.0%	0.0%	0.0%	0.32%	0.0%	0.63%	0.0%	0.68%	0.99%	0.0%	0.40%	0.0%	0.0%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	13	0	0	0	0	0	1	0	0	0	2	0	2	1	0	2	1	0	0	4					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	1.26%	0.0%	1.37%	0.49%	0.0%	0.80%	0.55%	0.0%	0.0%	0.47%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	733	14	6	32	78	3	34	13	47	37	43	26	60	14	17	29	21	9	116	134					
		14.23%	10.60%	4.05%	14.09%	16.49%	1.92%	17.98%	18.57%	15.21%	20.0%	27.21%	12.03%	41.37%	6.96%	20.98%	11.74%	11.60%	5.80%	11.18%	15.93%					
																										
41	Против всех	101	4	6	9	3	6	5	1	7	2	1	3	1	3	1	8	4	3	24	10					
		1.96%	3.03%	4.05%	3.96%	0.63%	3.84%	2.64%	1.42%	2.26%	1.08%	0.63%	1.38%	0.68%	1.49%	1.23%	3.23%	2.20%	1.93%	2.31%	1.18%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
