Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Панкрушихинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207					
		0.80%	0.48%	1.13%	0.23%	0.64%	1.81%	0.57%	0.00%	0.53%	1.46%	1.72%	0.00%	0.41%	1.39%	1.64%	0.46%	1.47%	1.41%	0.69%	0.33%	0.92%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4762	997	585	252	382	83	237	86	281	99	194	70	314	45	235	151	255	32	169	169	126					
		60.67%	60.39%	60.06%	57.40%	61.41%	50.00%	67.71%	68.80%	74.14%	48.06%	55.59%	85.37%	64.21%	62.50%	64.38%	69.27%	53.57%	45.07%	58.28%	55.05%	57.80%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	29	12	3	0	0	0	0	0	0	0	1	0	3	0	1	0	2	1	1	3	2					
		0.37%	0.73%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.61%	0.00%	0.27%	0.00%	0.42%	1.41%	0.34%	0.98%	0.92%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
