Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Актанышская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662					
		1.62%	1.18%	1.60%	2.75%	0.0%	3.40%	3.03%	1.65%	1.54%	0.46%	1.47%	3.47%	2.80%	1.78%	3.37%	4.16%	0.0%	1.62%	4.45%	1.05%	1.20%	1.55%	0.38%	6.04%	1.08%	0.98%	0.45%	1.35%	0.0%	0.60%	0.0%	0.97%	2.58%	0.87%	0.0%	0.15%	5.33%	2.29%	5.34%	4.70%	2.38%	0.40%	0.0%	4.60%	0.0%	0.54%	0.43%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	93	5	21	14	0	13	5	0	3	1	0	5	0	0	0	2	0	3	1	0	0	1	1	1	4	1	0	1	1	0	0	2	0	3	0	0	0	1	1	0	1	0	0	0	0	2	0					
		0.42%	0.49%	1.68%	0.89%	0.0%	1.92%	0.79%	0.0%	0.92%	0.23%	0.0%	1.44%	0.0%	0.0%	0.0%	0.83%	0.0%	0.44%	0.31%	0.0%	0.0%	0.77%	0.12%	0.33%	0.36%	0.49%	0.0%	0.67%	0.14%	0.0%	0.0%	0.24%	0.0%	0.43%	0.0%	0.0%	0.0%	0.45%	0.17%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	102	4	7	4	0	2	8	0	0	1	2	1	0	0	0	1	0	4	4	0	0	4	0	3	21	0	0	0	3	2	0	1	2	5	0	1	6	3	6	2	1	0	0	0	0	2	2					
		0.46%	0.39%	0.56%	0.25%	0.0%	0.29%	1.27%	0.0%	0.0%	0.23%	0.59%	0.28%	0.0%	0.0%	0.0%	0.41%	0.0%	0.59%	1.27%	0.0%	0.0%	3.10%	0.0%	1.00%	1.90%	0.0%	0.0%	0.0%	0.43%	0.24%	0.0%	0.12%	1.72%	0.72%	0.0%	0.15%	1.39%	1.37%	1.06%	0.85%	0.26%	0.0%	0.0%	0.0%	0.0%	0.54%	0.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	127	4	23	9	0	7	6	0	2	1	3	5	3	0	0	5	0	5	5	0	4	0	1	1	9	0	0	0	4	0	0	3	0	5	0	1	6	1	3	4	0	0	1	6	0	0	0					
		0.58%	0.39%	1.84%	0.57%	0.0%	1.03%	0.95%	0.0%	0.61%	0.23%	0.88%	1.44%	2.80%	0.0%	0.0%	2.08%	0.0%	0.74%	1.59%	0.0%	1.20%	0.0%	0.12%	0.33%	0.81%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.36%	0.0%	0.72%	0.0%	0.15%	1.39%	0.45%	0.53%	1.70%	0.0%	0.0%	0.23%	3.94%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	15	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.14%	0.31%	0.52%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.42%	0.0%	0.0%	0.0%	0.65%	0.0%	0.27%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	0	1	2	0	1	2	0	0	1	0	0	1	1	0	1	0	3	3	2	0	0	0	0	3	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0					
		0.12%	0.0%	0.08%	0.12%	0.0%	0.14%	0.31%	0.0%	0.0%	0.23%	0.0%	0.0%	0.93%	0.89%	0.0%	0.41%	0.0%	0.44%	0.95%	1.05%	0.0%	0.0%	0.0%	0.0%	0.27%	0.49%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	56	4	10	12	0	3	0	0	0	0	1	2	0	0	0	1	0	1	3	0	0	0	2	0	5	1	1	0	0	0	0	0	0	3	0	1	2	0	2	0	0	0	1	1	0	0	0					
		0.25%	0.39%	0.80%	0.77%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.29%	0.57%	0.0%	0.0%	0.0%	0.41%	0.0%	0.14%	0.95%	0.0%	0.0%	0.0%	0.25%	0.0%	0.45%	0.49%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.15%	0.46%	0.0%	0.35%	0.0%	0.0%	0.0%	0.23%	0.65%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	28	0	0	2	0	0	3	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	3	0	0	4	0	3	1	1	0	0	0	0	1	0					
		0.12%	0.0%	0.0%	0.12%	0.0%	0.0%	0.47%	0.0%	0.0%	0.23%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.22%	0.67%	0.0%	0.12%	0.0%	0.12%	0.0%	0.43%	0.0%	0.0%	0.92%	0.0%	0.53%	0.42%	0.26%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	0	3	0	1	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0					
		0.09%	0.0%	0.0%	0.19%	0.0%	0.14%	0.0%	0.0%	0.61%	0.0%	0.29%	0.28%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.22%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.42%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	211	6	20	16	0	8	9	4	4	1	12	2	1	1	9	2	0	9	6	3	2	1	0	14	7	0	1	2	0	1	0	11	2	5	0	2	9	4	7	10	7	0	4	2	5	2	0					
		0.96%	0.59%	1.60%	1.02%	0.0%	1.18%	1.43%	1.65%	1.23%	0.23%	3.55%	0.57%	0.93%	0.89%	2.76%	0.83%	0.0%	1.33%	1.91%	1.57%	0.60%	0.77%	0.0%	4.69%	0.63%	0.0%	0.22%	1.35%	0.0%	0.12%	0.0%	1.34%	1.72%	0.72%	0.0%	0.30%	2.08%	1.83%	1.24%	4.27%	1.85%	0.0%	0.95%	1.31%	1.59%	0.54%	0.0%					
28	"11. ""Истинные патриоты России"""	38	0	4	5	0	0	1	0	1	1	0	0	0	1	0	0	0	1	9	0	0	0	0	2	1	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	2	0	3	0	0	1	0					
		0.17%	0.0%	0.32%	0.32%	0.0%	0.0%	0.15%	0.0%	0.30%	0.23%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.14%	2.86%	0.0%	0.0%	0.0%	0.0%	0.67%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.71%	0.0%	0.0%	0.27%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	77	0	16	11	0	4	2	0	4	1	3	1	3	1	0	2	0	3	2	0	0	0	0	1	1	0	1	0	0	2	0	1	1	5	0	2	7	0	2	0	0	0	1	0	0	0	0					
		0.35%	0.0%	1.28%	0.70%	0.0%	0.59%	0.31%	0.0%	1.23%	0.23%	0.88%	0.28%	2.80%	0.89%	0.0%	0.83%	0.0%	0.44%	0.63%	0.0%	0.0%	0.0%	0.0%	0.33%	0.09%	0.0%	0.22%	0.0%	0.0%	0.24%	0.0%	0.12%	0.86%	0.72%	0.0%	0.30%	1.62%	0.0%	0.35%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	36	0	3	2	0	0	2	0	0	1	2	0	2	0	0	1	0	0	6	1	0	2	0	0	4	0	1	0	0	2	0	0	0	0	0	0	2	0	2	1	0	0	1	1	0	0	0					
		0.16%	0.0%	0.24%	0.12%	0.0%	0.0%	0.31%	0.0%	0.0%	0.23%	0.59%	0.0%	1.86%	0.0%	0.0%	0.41%	0.0%	0.0%	1.91%	0.52%	0.0%	1.55%	0.0%	0.0%	0.36%	0.0%	0.22%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.35%	0.42%	0.0%	0.0%	0.23%	0.65%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	1	2	2	0	1	2	0	2	2	1	4	1	1	0	1	0	1	4	0	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0					
		0.15%	0.09%	0.16%	0.12%	0.0%	0.14%	0.31%	0.0%	0.61%	0.46%	0.29%	1.15%	0.93%	0.89%	0.0%	0.41%	0.0%	0.14%	1.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.22%	0.0%	0.0%	0.12%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	18	2	3	2	0	0	2	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0					
		0.08%	0.19%	0.24%	0.12%	0.0%	0.0%	0.31%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.31%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	288	21	46	55	1	33	14	2	3	2	1	15	6	1	0	2	0	8	6	4	0	0	0	1	15	1	0	2	0	4	0	5	1	3	0	4	5	5	4	3	3	0	2	3	4	3	0					
		1.31%	2.07%	3.69%	3.53%	0.13%	4.88%	2.23%	0.82%	0.92%	0.46%	0.29%	4.34%	5.60%	0.89%	0.0%	0.83%	0.0%	1.18%	1.91%	2.10%	0.0%	0.0%	0.0%	0.33%	1.36%	0.49%	0.0%	1.35%	0.0%	0.48%	0.0%	0.61%	0.86%	0.43%	0.0%	0.61%	1.16%	2.29%	0.71%	1.28%	0.79%	0.0%	0.47%	1.97%	1.27%	0.82%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	71	4	2	6	0	2	1	0	0	1	2	2	1	0	0	3	0	4	2	1	0	1	0	6	7	0	1	1	0	1	0	1	2	0	0	0	5	0	6	1	3	0	0	5	0	0	0					
		0.32%	0.39%	0.16%	0.38%	0.0%	0.29%	0.15%	0.0%	0.0%	0.23%	0.59%	0.57%	0.93%	0.0%	0.0%	1.25%	0.0%	0.59%	0.63%	0.52%	0.0%	0.77%	0.0%	2.01%	0.63%	0.0%	0.22%	0.67%	0.0%	0.12%	0.0%	0.12%	1.72%	0.0%	0.0%	0.0%	1.16%	0.0%	1.06%	0.42%	0.79%	0.0%	0.0%	3.28%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	396	15	45	50	0	24	28	2	12	3	5	7	2	7	8	8	0	30	22	4	5	0	0	9	24	2	3	8	2	2	0	8	3	0	0	14	8	8	5	1	8	0	8	1	2	1	2					
		1.81%	1.47%	3.61%	3.20%	0.0%	3.55%	4.46%	0.82%	3.71%	0.70%	1.47%	2.02%	1.86%	6.24%	2.45%	3.33%	0.0%	4.44%	7.00%	2.10%	1.51%	0.0%	0.0%	3.02%	2.17%	0.98%	0.68%	5.40%	0.29%	0.24%	0.0%	0.97%	2.58%	0.0%	0.0%	2.16%	1.85%	3.66%	0.89%	0.42%	2.12%	0.0%	1.90%	0.65%	0.63%	0.27%	0.86%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	390	21	37	26	0	19	20	3	0	3	3	2	0	6	7	12	5	24	20	0	3	1	0	5	39	2	2	5	0	4	32	8	1	31	0	4	4	10	0	9	10	4	3	5	0	0	0					
		1.78%	2.07%	2.96%	1.66%	0.0%	2.81%	3.18%	1.24%	0.0%	0.70%	0.88%	0.57%	0.0%	5.35%	2.14%	5.0%	2.79%	3.55%	6.36%	0.0%	0.90%	0.77%	0.0%	1.67%	3.53%	0.98%	0.45%	3.37%	0.0%	0.48%	4.61%	0.97%	0.86%	4.51%	0.0%	0.61%	0.92%	4.58%	0.0%	3.84%	2.65%	1.62%	0.71%	3.28%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	16273	763	649	776	714	402	330	191	234	379	206	173	40	75	220	97	172	440	117	137	295	106	746	168	759	183	410	98	646	752	624	688	81	610	692	586	248	154	400	141	302	237	345	113	278	313	183					
		74.41%	75.24%	52.08%	49.80%	93.21%	59.46%	52.63%	79.25%	72.44%	88.75%	60.94%	50.14%	37.38%	66.96%	67.48%	40.41%	96.08%	65.18%	37.26%	72.10%	89.12%	82.17%	96.01%	56.37%	68.87%	90.14%	93.60%	66.21%	94.03%	91.59%	89.91%	84.00%	69.82%	88.79%	96.11%	90.57%	57.54%	70.64%	71.30%	60.25%	80.10%	96.34%	82.14%	74.34%	88.81%	85.98%	79.22%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	0	3	5	3	3	4	1	4	1	2	0	0	1	0	1	0	0	2	0	0	0	0	3	1	1	3	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0					
		0.21%	0.0%	0.24%	0.32%	0.39%	0.44%	0.63%	0.41%	1.23%	0.23%	0.59%	0.0%	0.0%	0.89%	0.0%	0.41%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	1.00%	0.09%	0.49%	0.68%	0.67%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.23%	0.45%	0.0%	0.42%	0.26%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	36	0	6	2	0	2	3	0	2	1	2	0	0	0	0	0	0	2	1	0	1	0	0	1	3	1	0	0	0	1	0	1	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0					
		0.16%	0.0%	0.48%	0.12%	0.0%	0.29%	0.47%	0.0%	0.61%	0.23%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.31%	0.0%	0.30%	0.0%	0.0%	0.33%	0.27%	0.49%	0.0%	0.0%	0.0%	0.12%	0.0%	0.12%	1.72%	0.0%	0.27%	0.15%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2164	117	302	336	48	92	112	2	43	14	76	90	32	11	41	34	2	89	27	26	14	7	22	44	125	4	5	18	19	30	25	51	16	2	23	14	66	11	67	24	11	4	26	4	2	11	25					
		9.89%	11.53%	24.23%	21.56%	6.26%	13.60%	17.86%	0.82%	13.31%	3.27%	22.48%	26.08%	29.90%	9.82%	12.57%	14.16%	1.11%	13.18%	8.59%	13.68%	4.22%	5.42%	2.83%	14.76%	11.34%	1.97%	1.14%	12.16%	2.76%	3.65%	3.60%	6.22%	13.79%	0.29%	3.19%	2.16%	15.31%	5.04%	11.94%	10.25%	2.91%	1.62%	6.19%	2.63%	0.63%	3.02%	10.82%					
																																																					
41	Против всех	610	29	18	149	0	7	50	2	0	1	3	18	5	0	12	23	0	30	24	8	3	3	0	13	43	2	0	6	5	0	11	25	2	0	3	8	26	7	13	5	17	0	20	0	1	4	14					
		2.78%	2.85%	1.44%	9.56%	0.0%	1.03%	7.97%	0.82%	0.0%	0.23%	0.88%	5.21%	4.67%	0.0%	3.68%	9.58%	0.0%	4.44%	7.64%	4.21%	0.90%	2.32%	0.0%	4.36%	3.90%	0.98%	0.0%	4.05%	0.72%	0.0%	1.58%	3.05%	1.72%	0.0%	0.41%	1.23%	6.03%	3.21%	2.31%	2.13%	4.50%	0.0%	4.76%	0.0%	0.31%	1.09%	6.06%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
