Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Куркинская 																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	117	0	3	5	3	6	8	5	15	15	10	7	4	3	1	3	4	3	9	8	5					
		2.04%	0.0%	2.97%	2.73%	2.63%	2.12%	3.65%	1.99%	2.26%	1.50%	1.43%	3.39%	1.44%	1.26%	0.43%	2.12%	1.87%	1.53%	3.51%	6.95%	2.00%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	63	1	0	4	2	1	0	3	8	16	3	0	4	5	1	1	2	7	3	0	2					
		1.09%	0.90%	0.0%	2.18%	1.75%	0.35%	0.0%	1.19%	1.21%	1.60%	0.42%	0.0%	1.44%	2.10%	0.43%	0.70%	0.93%	3.58%	1.17%	0.0%	0.80%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	143	8	0	6	3	13	2	4	16	28	13	0	5	7	7	10	12	3	2	2	2					
		2.49%	7.27%	0.0%	3.27%	2.63%	4.59%	0.91%	1.59%	2.42%	2.81%	1.86%	0.0%	1.80%	2.95%	3.05%	7.09%	5.63%	1.53%	0.78%	1.73%	0.80%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	68	3	0	2	0	3	0	0	11	10	6	4	8	5	4	2	0	1	2	2	5					
		1.18%	2.72%	0.0%	1.09%	0.0%	1.06%	0.0%	0.0%	1.66%	1.00%	0.85%	1.94%	2.88%	2.10%	1.74%	1.41%	0.0%	0.51%	0.78%	1.73%	2.00%					
22	"5. ""За Русь Святую"""	56	1	1	2	1	1	6	3	8	6	7	4	1	4	3	2	2	2	1	0	1					
		0.97%	0.90%	0.99%	1.09%	0.87%	0.35%	2.73%	1.19%	1.21%	0.60%	1.00%	1.94%	0.36%	1.68%	1.31%	1.41%	0.93%	1.02%	0.39%	0.0%	0.40%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	0	1	2	1	0	0	1	4	4	1	0	1	2	0	0	0	1	0	2					
		0.34%	0.0%	0.0%	0.54%	1.75%	0.35%	0.0%	0.0%	0.15%	0.40%	0.57%	0.48%	0.0%	0.42%	0.87%	0.0%	0.0%	0.0%	0.39%	0.0%	0.80%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	0	1	0	2	0	3	1	3	7	2	1	0	0	0	0	0	0	3	3	1					
		0.47%	0.0%	0.99%	0.0%	1.75%	0.0%	1.36%	0.39%	0.45%	0.70%	0.28%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	2.60%	0.40%					
25	"8. ""Народно-республиканская партия России"""	20	0	2	1	0	0	0	0	0	2	1	0	0	0	0	0	7	0	1	0	6					
		0.34%	0.0%	1.98%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	3.28%	0.0%	0.39%	0.0%	2.40%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	0	1	1	0	0	0	3	4	1	0	0	2	1	0	2	0	1	0	5					
		0.36%	0.0%	0.0%	0.54%	0.87%	0.0%	0.0%	0.0%	0.45%	0.40%	0.14%	0.0%	0.0%	0.84%	0.43%	0.0%	0.93%	0.0%	0.39%	0.0%	2.00%					
27	"10. ""Аграрная партия России"""	639	7	14	22	16	47	31	15	58	64	72	5	45	20	48	19	41	30	38	6	41					
		11.14%	6.36%	13.86%	12.02%	14.03%	16.60%	14.15%	5.97%	8.77%	6.43%	10.31%	2.42%	16.24%	8.43%	20.96%	13.47%	19.24%	15.38%	14.84%	5.21%	16.46%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	88	1	5	7	2	2	3	1	14	11	10	3	2	4	3	2	4	3	5	0	6					
		1.53%	0.90%	4.95%	3.82%	1.75%	0.70%	1.36%	0.39%	2.11%	1.10%	1.43%	1.45%	0.72%	1.68%	1.31%	1.41%	1.87%	1.53%	1.95%	0.0%	2.40%					
30	"13. ""Демократическая партия России"""	8	0	0	2	0	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0					
		0.13%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.15%	0.30%	0.14%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	0	0	0	2	2	0	2	3	1	0	0	2	1	1	0	1	0	0	0					
		0.26%	0.0%	0.0%	0.0%	0.0%	0.70%	0.91%	0.0%	0.30%	0.30%	0.14%	0.0%	0.0%	0.84%	0.43%	0.70%	0.0%	0.51%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.15%	0.10%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	319	6	7	9	8	16	4	10	45	68	40	4	7	9	16	11	6	22	20	3	8					
		5.56%	5.45%	6.93%	4.91%	7.01%	5.65%	1.82%	3.98%	6.80%	6.84%	5.73%	1.94%	2.52%	3.79%	6.98%	7.80%	2.81%	11.28%	7.81%	2.60%	3.21%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	0	1	0	0	1	2	0	1	4	4	1	0	2	1	0	2	1	0	0	1					
		0.36%	0.0%	0.99%	0.0%	0.0%	0.35%	0.91%	0.0%	0.15%	0.40%	0.57%	0.48%	0.0%	0.84%	0.43%	0.0%	0.93%	0.51%	0.0%	0.0%	0.40%					
35	"18. ""ЛДПР"""	703	15	12	18	14	38	36	49	75	105	96	27	39	38	31	11	20	24	21	2	32					
		12.26%	13.63%	11.88%	9.83%	12.28%	13.42%	16.43%	19.52%	11.34%	10.56%	13.75%	13.10%	14.07%	16.03%	13.53%	7.80%	9.38%	12.30%	8.20%	1.73%	12.85%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	92	2	1	3	0	6	2	5	13	20	8	3	5	6	3	0	4	3	2	0	6					
		1.60%	1.81%	0.99%	1.63%	0.0%	2.12%	0.91%	1.99%	1.96%	2.01%	1.14%	1.45%	1.80%	2.53%	1.31%	0.0%	1.87%	1.53%	0.78%	0.0%	2.40%					
37	"20. ""Политическая партия ""Единая Россия"""	1969	51	46	59	35	92	66	60	192	320	246	122	102	83	77	52	58	61	103	72	72					
		34.35%	46.36%	45.54%	32.24%	30.70%	32.50%	30.13%	23.90%	29.04%	32.19%	35.24%	59.22%	36.82%	35.02%	33.62%	36.87%	27.23%	31.28%	40.23%	62.60%	28.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	0	0	1	0	1	0	2	2	3	1	3	2	1	1	1	2	0	0	0	3					
		0.40%	0.0%	0.0%	0.54%	0.0%	0.35%	0.0%	0.79%	0.30%	0.30%	0.14%	1.45%	0.72%	0.42%	0.43%	0.70%	0.93%	0.0%	0.0%	0.0%	1.20%					
39	"22. ""Развитие предпринимательства"""	11	0	0	1	0	1	1	2	0	4	1	0	0	0	0	0	0	0	1	0	0					
		0.19%	0.0%	0.0%	0.54%	0.0%	0.35%	0.45%	0.79%	0.0%	0.40%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	939	4	6	30	15	39	35	70	148	214	122	12	30	32	15	24	39	18	35	14	37					
		16.38%	3.63%	5.94%	16.39%	13.15%	13.78%	15.98%	27.88%	22.39%	21.52%	17.47%	5.82%	10.83%	13.50%	6.55%	17.02%	18.30%	9.23%	13.67%	12.17%	14.85%					
																											
41	Против всех	280	5	2	8	8	7	13	18	36	64	33	8	20	10	13	2	8	12	3	2	8					
		4.88%	4.54%	1.98%	4.37%	7.01%	2.47%	5.93%	7.17%	5.44%	6.43%	4.72%	3.88%	7.22%	4.21%	5.67%	1.41%	3.75%	6.15%	1.17%	1.73%	3.21%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
