Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Аркадакская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587					
14	Число погашенных открепительных удостоверений	366	14	11	26	34	30	22	36	22	5	9	3	2	3	5	8	9	5	2	3	4	7	5	5	7	5	10	7	5	7	8	5	8	9	7	4	5	4	5					
15	Число открепительных удостоверений выданных ТИК	6	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	136	2	7	1	4	5	8	8	9	0	5	3	2	5	0	6	2	3	9	6	2	8	1	0	3	2	1	4	0	4	0	0	7	3	12	0	1	2	1					
		0.87%	0.17%	0.83%	0.23%	0.61%	0.67%	1.11%	1.15%	0.47%	0.0%	1.14%	0.77%	0.65%	2.59%	0.0%	1.20%	0.62%	1.54%	1.91%	2.56%	0.30%	1.93%	0.79%	0.0%	0.82%	1.09%	0.76%	1.14%	0.0%	1.01%	0.0%	0.0%	1.92%	1.72%	2.35%	0.0%	0.17%	1.42%	0.84%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	136	6	12	3	5	9	8	6	27	0	3	4	1	2	0	5	1	0	9	2	9	5	1	0	4	2	0	4	0	4	0	0	0	0	3	0	0	0	1					
		0.87%	0.51%	1.43%	0.69%	0.76%	1.20%	1.11%	0.86%	1.43%	0.0%	0.68%	1.03%	0.32%	1.03%	0.0%	1.00%	0.31%	0.0%	1.91%	0.85%	1.38%	1.20%	0.79%	0.0%	1.09%	1.09%	0.0%	1.14%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.84%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	213	9	12	4	3	20	20	15	24	0	19	0	1	4	1	5	6	0	3	5	3	8	0	1	10	6	0	5	1	1	0	0	0	8	6	0	6	5	2					
		1.36%	0.77%	1.43%	0.93%	0.46%	2.68%	2.77%	2.17%	1.27%	0.0%	4.36%	0.0%	0.32%	2.07%	1.12%	1.00%	1.88%	0.0%	0.63%	2.13%	0.46%	1.93%	0.0%	0.92%	2.73%	3.29%	0.0%	1.42%	1.36%	0.25%	0.0%	0.0%	0.0%	4.59%	1.17%	0.0%	1.07%	3.57%	1.69%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	106	9	7	2	1	3	12	7	12	0	3	3	1	0	0	6	2	1	0	2	3	3	0	0	3	3	0	4	0	2	0	0	2	3	5	0	1	4	2					
		0.68%	0.77%	0.83%	0.46%	0.15%	0.40%	1.66%	1.01%	0.63%	0.0%	0.68%	0.77%	0.32%	0.0%	0.0%	1.20%	0.62%	0.51%	0.0%	0.85%	0.46%	0.72%	0.0%	0.0%	0.82%	1.64%	0.0%	1.14%	0.0%	0.50%	0.0%	0.0%	0.55%	1.72%	0.98%	0.0%	0.17%	2.85%	1.69%					
22	"5. ""За Русь Святую"""	93	7	3	2	28	5	6	2	4	0	3	3	2	0	0	3	1	0	1	0	2	4	0	0	1	4	1	2	1	0	0	0	0	4	0	0	1	0	3					
		0.59%	0.60%	0.35%	0.46%	4.30%	0.67%	0.83%	0.28%	0.21%	0.0%	0.68%	0.77%	0.65%	0.0%	0.0%	0.60%	0.31%	0.0%	0.21%	0.0%	0.30%	0.96%	0.0%	0.0%	0.27%	2.19%	0.76%	0.57%	1.36%	0.0%	0.0%	0.0%	0.0%	2.29%	0.0%	0.0%	0.17%	0.0%	2.54%					
23	"6. ""Объединенная Российская партия ""Русь"""	56	3	8	3	2	1	0	2	4	0	4	2	2	1	0	3	4	0	1	0	1	1	1	0	0	1	0	4	0	3	1	0	2	0	0	0	1	1	0					
		0.36%	0.25%	0.95%	0.69%	0.30%	0.13%	0.0%	0.28%	0.21%	0.0%	0.91%	0.51%	0.65%	0.51%	0.0%	0.60%	1.25%	0.0%	0.21%	0.0%	0.15%	0.24%	0.79%	0.0%	0.0%	0.54%	0.0%	1.14%	0.0%	0.75%	0.32%	0.0%	0.55%	0.0%	0.0%	0.0%	0.17%	0.71%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	32	1	0	0	1	3	3	0	4	0	1	3	2	0	0	1	1	0	3	0	1	0	0	0	1	0	0	2	1	0	0	0	1	1	0	0	1	0	1					
		0.20%	0.08%	0.0%	0.0%	0.15%	0.40%	0.41%	0.0%	0.21%	0.0%	0.22%	0.77%	0.65%	0.0%	0.0%	0.20%	0.31%	0.0%	0.63%	0.0%	0.15%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.57%	1.36%	0.0%	0.0%	0.0%	0.27%	0.57%	0.0%	0.0%	0.17%	0.0%	0.84%					
25	"8. ""Народно-республиканская партия России"""	22	2	0	0	0	2	3	0	3	0	2	0	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0					
		0.14%	0.17%	0.0%	0.0%	0.0%	0.26%	0.41%	0.0%	0.15%	0.0%	0.45%	0.0%	0.32%	0.0%	0.0%	0.20%	0.31%	0.0%	0.21%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.19%	0.0%	0.35%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	2	4	4	1	0	2	2	3	0	4	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.16%	0.17%	0.47%	0.93%	0.15%	0.0%	0.27%	0.28%	0.15%	0.0%	0.91%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	477	20	6	7	4	23	15	13	28	5	16	6	18	7	4	63	16	9	19	15	22	11	3	5	9	12	4	19	2	9	22	4	6	11	14	0	23	5	2					
		3.06%	1.73%	0.71%	1.63%	0.61%	3.08%	2.08%	1.88%	1.48%	3.70%	3.67%	1.55%	5.90%	3.62%	4.49%	12.65%	5.01%	4.63%	4.03%	6.41%	3.37%	2.65%	2.38%	4.62%	2.46%	6.59%	3.07%	5.42%	2.73%	2.27%	7.09%	3.36%	1.65%	6.32%	2.74%	0.0%	4.12%	3.57%	1.69%					
28	"11. ""Истинные патриоты России"""	20	1	0	0	0	2	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	2	0	3	0	0	1	1	1	0					
		0.12%	0.08%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.22%	0.51%	0.32%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.82%	0.0%	0.0%	1.04%	0.17%	0.71%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	216	14	9	9	2	9	4	3	17	1	7	12	9	2	0	12	6	4	8	1	9	6	3	9	4	6	6	5	0	6	7	1	3	3	13	0	6	0	0					
		1.38%	1.21%	1.07%	2.09%	0.30%	1.20%	0.55%	0.43%	0.90%	0.74%	1.60%	3.11%	2.95%	1.03%	0.0%	2.40%	1.88%	2.06%	1.69%	0.42%	1.38%	1.44%	2.38%	8.33%	1.09%	3.29%	4.61%	1.42%	0.0%	1.51%	2.25%	0.84%	0.82%	1.72%	2.54%	0.0%	1.07%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	13	1	0	0	0	1	0	0	3	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0					
		0.08%	0.08%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.15%	0.0%	0.22%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.24%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.57%	0.19%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	1	0	1	2	0	0	3	0	0	0	1	0	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	2	1	1	0	0	1	0					
		0.13%	0.0%	0.11%	0.0%	0.15%	0.26%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.60%	0.31%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.25%	0.32%	0.0%	0.55%	0.57%	0.19%	0.0%	0.0%	0.71%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	0	1	1	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.15%	0.13%	0.41%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.79%	0.0%	0.27%	0.54%	0.0%	0.0%	0.0%	0.25%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	492	56	34	11	4	27	39	20	73	1	11	14	8	11	1	25	4	1	19	2	31	11	0	4	15	8	3	9	1	12	0	1	10	6	12	1	3	4	0					
		3.16%	4.85%	4.05%	2.56%	0.61%	3.61%	5.41%	2.89%	3.87%	0.74%	2.52%	3.63%	2.62%	5.69%	1.12%	5.02%	1.25%	0.51%	4.03%	0.85%	4.75%	2.65%	0.0%	3.70%	4.10%	4.39%	2.30%	2.57%	1.36%	3.03%	0.0%	0.84%	2.75%	3.44%	2.35%	1.04%	0.53%	2.85%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	2	2	1	0	1	1	1	0	0	1	4	2	0	0	0	1	0	4	0	1	3	0	0	2	1	3	1	1	1	2	0	0	2	3	0	0	0	0					
		0.25%	0.17%	0.23%	0.23%	0.0%	0.13%	0.13%	0.14%	0.0%	0.0%	0.22%	1.03%	0.65%	0.0%	0.0%	0.0%	0.31%	0.0%	0.84%	0.0%	0.15%	0.72%	0.0%	0.0%	0.54%	0.54%	2.30%	0.28%	1.36%	0.25%	0.64%	0.0%	0.0%	1.14%	0.58%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1438	131	72	41	44	46	69	88	185	5	48	49	45	40	17	43	26	18	64	23	30	41	8	7	53	24	13	26	10	14	27	6	19	16	37	2	37	9	5					
		9.24%	11.35%	8.59%	9.55%	6.75%	6.16%	9.58%	12.73%	9.82%	3.70%	11.03%	12.72%	14.75%	20.72%	19.10%	8.63%	8.15%	9.27%	13.58%	9.82%	4.60%	9.90%	6.34%	6.48%	14.52%	13.18%	10.0%	7.42%	13.69%	3.53%	8.70%	5.04%	5.23%	9.19%	7.25%	2.08%	6.64%	6.42%	4.23%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	161	9	8	4	3	25	13	7	12	0	18	1	9	1	2	5	2	1	4	0	0	2	0	3	4	3	2	1	0	1	0	1	1	5	8	0	3	0	3					
		1.03%	0.77%	0.95%	0.93%	0.46%	3.35%	1.80%	1.01%	0.63%	0.0%	4.13%	0.25%	2.95%	0.51%	2.24%	1.00%	0.62%	0.51%	0.84%	0.0%	0.0%	0.48%	0.0%	2.77%	1.09%	1.64%	1.53%	0.28%	0.0%	0.25%	0.0%	0.84%	0.27%	2.87%	1.56%	0.0%	0.53%	0.0%	2.54%					
37	"20. ""Политическая партия ""Единая Россия"""	8645	616	476	238	439	385	413	296	1193	102	157	199	124	83	49	208	195	136	204	100	432	199	75	72	180	57	76	204	44	248	162	64	254	87	269	74	388	73	74					
		55.58%	53.37%	56.80%	55.47%	67.43%	51.60%	57.36%	42.83%	63.39%	75.55%	36.09%	51.68%	40.65%	43.00%	55.05%	41.76%	61.12%	70.10%	43.31%	42.73%	66.25%	48.06%	59.52%	66.66%	49.31%	31.31%	58.46%	58.28%	60.27%	62.62%	52.25%	53.78%	69.97%	50.0%	52.74%	77.08%	69.65%	52.14%	62.71%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0	2	1	1	1	0					
		0.10%	0.0%	0.0%	0.23%	0.0%	0.13%	0.0%	0.14%	0.05%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.20%	0.0%	0.0%	0.21%	0.0%	0.0%	0.24%	0.0%	0.0%	0.54%	0.0%	0.76%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	1.04%	0.17%	0.71%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	1	0	0	0	3	0	2	6	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1					
		0.12%	0.08%	0.0%	0.0%	0.0%	0.40%	0.0%	0.28%	0.31%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.85%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.84%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2529	214	145	93	91	129	92	173	242	15	103	30	58	30	11	84	43	14	94	72	87	85	29	6	53	45	19	49	9	73	77	14	30	15	95	15	59	21	15					
		16.26%	18.54%	17.30%	21.67%	13.97%	17.29%	12.77%	25.03%	12.85%	11.11%	23.67%	7.79%	19.01%	15.54%	12.35%	16.86%	13.47%	7.21%	19.95%	30.76%	13.34%	20.53%	23.01%	5.55%	14.52%	24.72%	14.61%	14.0%	12.32%	18.43%	24.83%	11.76%	8.26%	8.62%	18.62%	15.62%	10.59%	14.99%	12.71%					
																																													
41	Против всех	359	23	32	3	10	24	8	15	27	4	11	16	13	4	3	21	7	6	15	4	12	15	3	1	9	3	1	2	3	10	5	1	6	5	12	2	9	8	6					
		2.30%	1.99%	3.81%	0.69%	1.53%	3.21%	1.11%	2.17%	1.43%	2.96%	2.52%	4.15%	4.26%	2.07%	3.37%	4.21%	2.19%	3.09%	3.18%	1.70%	1.84%	3.62%	2.38%	0.92%	2.46%	1.64%	0.76%	0.57%	4.10%	2.52%	1.61%	0.84%	1.65%	2.87%	2.35%	2.08%	1.61%	5.71%	5.08%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
