10	Число действительных избирательных бюллетеней	11434	225	1562	677	381	142	239	512	234	185	389	101	324	124	273	265	114	181	1578	1225	1581	245	457	420									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	79	3	11	9	3	0	2	0	3	2	2	1	5	0	1	1	0	0	6	6	15	2	2	5									
		0.68%	1.33%	0.70%	1.30%	0.78%	0.00%	0.83%	0.00%	1.28%	1.07%	0.50%	0.99%	1.53%	0.00%	0.36%	0.37%	0.00%	0.00%	0.38%	0.49%	0.94%	0.80%	0.43%	1.18%									
14	Грудинин Павел Николаевич	1054	25	157	52	30	10	18	18	16	6	43	13	21	10	58	29	7	16	136	112	148	23	54	52									
		9.12%	11.06%	9.94%	7.54%	7.79%	6.99%	7.44%	3.50%	6.84%	3.21%	10.80%	12.87%	6.42%	8.00%	20.94%	10.86%	6.09%	8.79%	8.53%	9.07%	9.26%	9.24%	11.61%	12.26%									
15	Жириновский Владимир Вольфович	835	15	127	61	17	10	13	30	20	17	32	4	21	28	20	10	7	13	117	82	130	14	21	26									
		7.22%	6.64%	8.04%	8.84%	4.42%	6.99%	5.37%	5.83%	8.55%	9.09%	8.04%	3.96%	6.42%	22.40%	7.22%	3.75%	6.09%	7.14%	7.34%	6.64%	8.13%	5.62%	4.52%	6.13%									
16	Путин Владимир Владимирович	9186	175	1222	544	321	119	201	458	193	158	302	79	273	85	190	219	95	152	1285	986	1238	199	366	326									
		79.46%	77.43%	77.39%	78.84%	83.38%	83.22%	83.06%	88.93%	82.48%	84.49%	75.88%	78.22%	83.49%	68.00%	68.59%	82.02%	82.61%	83.52%	80.56%	79.84%	77.42%	79.92%	78.71%	76.89%									
17	Собчак Ксения Анатольевна	112	6	17	4	3	2	1	2	2	0	3	3	3	0	2	1	1	0	15	14	19	4	6	4									
		0.97%	2.65%	1.08%	0.58%	0.78%	1.40%	0.41%	0.39%	0.85%	0.00%	0.75%	2.97%	0.92%	0.00%	0.72%	0.37%	0.87%	0.00%	0.94%	1.13%	1.19%	1.61%	1.29%	0.94%									
18	Сурайкин Максим Александрович	60	1	11	3	4	1	4	0	0	0	1	0	0	1	2	0	3	0	5	7	11	2	3	1									
		0.52%	0.44%	0.70%	0.43%	1.04%	0.70%	1.65%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.80%	0.72%	0.00%	2.61%	0.00%	0.31%	0.57%	0.69%	0.80%	0.65%	0.24%									
19	Титов Борис Юрьевич	54	0	4	2	0	0	0	2	0	0	3	1	1	0	0	4	1	0	8	9	12	0	3	4									
		0.47%	0.00%	0.25%	0.29%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.75%	0.99%	0.31%	0.00%	0.00%	1.50%	0.87%	0.00%	0.50%	0.73%	0.75%	0.00%	0.65%	0.94%									
20	Явлинский Григорий Алексеевич	54	0	13	2	3	0	0	2	0	2	3	0	0	0	0	1	0	0	6	9	8	1	2	2									
		0.47%	0.00%	0.82%	0.29%	0.78%	0.00%	0.00%	0.39%	0.00%	1.07%	0.75%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.38%	0.73%	0.50%	0.40%	0.43%	0.47%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
