Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Перевозская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951					
14	Число погашенных неиспользованных открепительных удостоверений	297	27	38	45	42	8	8	14	9	9	5	5	0	9	14	11	10	9	1	10	9	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	419	56	31	28	38	11	6	31	13	28	4	2	13	14	27	29	0	21	23	3	33	8					
		4.95%	3.62%	2.73%	2.94%	4.04%	6.04%	3.09%	6.74%	9.49%	7.53%	3.81%	3.51%	8.28%	7.82%	6.73%	12.34%	0.00%	7.50%	9.50%	2.70%	7.43%	3.39%					
19	2.Всероссийская политическая партия «Гражданская Сила»	52	9	14	4	7	0	1	0	1	2	0	0	2	1	2	1	1	1	2	0	4	0					
		0.61%	0.58%	1.23%	0.42%	0.74%	0.00%	0.52%	0.00%	0.73%	0.54%	0.00%	0.00%	1.27%	0.56%	0.50%	0.43%	1.03%	0.36%	0.83%	0.00%	0.90%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.54%	0.95%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1356	310	188	157	124	32	27	53	8	71	16	25	26	25	53	34	17	11	51	31	61	36					
		16.02%	20.03%	16.58%	16.47%	13.18%	17.58%	13.92%	11.52%	5.84%	19.09%	15.24%	43.86%	16.56%	13.97%	13.22%	14.47%	17.53%	3.93%	21.07%	27.93%	13.74%	15.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	30	6	9	0	4	0	4	2	0	0	1	0	0	1	1	0	0	1	1	0	0	0					
		0.35%	0.39%	0.79%	0.00%	0.43%	0.00%	2.06%	0.43%	0.00%	0.00%	0.95%	0.00%	0.00%	0.56%	0.25%	0.00%	0.00%	0.36%	0.41%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	22	4	2	1	0	0	0	0	0	3	0	0	0	0	0	2	0	9	0	0	1	0					
		0.26%	0.26%	0.18%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	3.21%	0.00%	0.00%	0.23%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	979	182	148	123	111	23	34	44	8	55	10	6	13	11	29	29	9	21	26	15	56	26					
		11.57%	11.76%	13.05%	12.91%	11.80%	12.64%	17.53%	9.57%	5.84%	14.78%	9.52%	10.53%	8.28%	6.15%	7.23%	12.34%	9.28%	7.50%	10.74%	13.51%	12.61%	11.02%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	566	113	94	93	53	5	12	23	5	28	9	0	9	18	17	13	4	14	11	8	16	21					
		6.69%	7.30%	8.29%	9.76%	5.63%	2.75%	6.19%	5.00%	3.65%	7.53%	8.57%	0.00%	5.73%	10.06%	4.24%	5.53%	4.12%	5.00%	4.55%	7.21%	3.60%	8.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	5	8	8	5	1	1	0	0	4	0	0	0	2	1	1	0	0	1	2	5	2					
		0.54%	0.32%	0.71%	0.84%	0.53%	0.55%	0.52%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	1.12%	0.25%	0.43%	0.00%	0.00%	0.41%	1.80%	1.13%	0.85%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4878	842	633	530	581	108	107	303	101	176	63	21	92	102	266	120	61	197	123	52	262	138					
		57.63%	54.39%	55.82%	55.61%	61.74%	59.34%	55.15%	65.87%	73.72%	47.31%	60.00%	36.84%	58.60%	56.98%	66.33%	51.06%	62.89%	70.36%	50.83%	46.85%	59.01%	58.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	10	1	4	8	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1					
		0.35%	0.65%	0.09%	0.42%	0.85%	0.00%	0.00%	0.22%	0.00%	0.27%	0.00%	1.75%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.23%	0.42%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
