Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Большемуртинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1038	УИК №1039	УИК №1040					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	302	42	29	55	18	3	4	30	8	1	7	7	3	12	22	15	3	2	0	1	2	8	5	0	9	1	8	4	3					
		3.21%	3.20%	2.78%	4.01%	2.12%	2.38%	2.42%	7.11%	3.77%	0.33%	5.93%	3.55%	3.66%	4.36%	10.33%	4.19%	1.54%	0.71%	0.00%	1.52%	1.75%	2.74%	3.27%	0.00%	1.97%	1.09%	2.87%	2.82%	1.70%					
19	2.Всероссийская политическая партия «Гражданская Сила»	50	5	12	10	5	0	1	2	2	0	1	1	0	1	2	0	1	1	0	0	0	3	0	0	1	0	2	0	0					
		0.53%	0.38%	1.15%	0.73%	0.59%	0.00%	0.61%	0.47%	0.94%	0.00%	0.85%	0.51%	0.00%	0.36%	0.94%	0.00%	0.51%	0.36%	0.00%	0.00%	0.00%	1.03%	0.00%	0.00%	0.22%	0.00%	0.72%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	1	3	2	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	2	0	2	0	0					
		0.17%	0.08%	0.29%	0.15%	0.00%	0.00%	0.00%	0.24%	0.00%	0.65%	0.00%	0.00%	0.00%	0.36%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.44%	0.00%	0.72%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1499	217	160	208	150	8	37	67	23	41	11	20	14	59	15	53	33	35	16	14	18	45	21	8	97	7	78	26	18					
		15.91%	16.53%	15.36%	15.17%	17.65%	6.35%	22.42%	15.88%	10.85%	13.40%	9.32%	10.15%	17.07%	21.45%	7.04%	14.80%	16.92%	12.46%	20.00%	21.21%	15.79%	15.41%	13.73%	17.78%	21.23%	7.61%	27.96%	18.31%	10.23%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	207	22	24	18	13	6	6	15	7	9	9	4	1	10	6	8	2	5	0	2	0	14	3	0	10	1	6	4	2					
		2.20%	1.68%	2.30%	1.31%	1.53%	4.76%	3.64%	3.55%	3.30%	2.94%	7.63%	2.03%	1.22%	3.64%	2.82%	2.23%	1.03%	1.78%	0.00%	3.03%	0.00%	4.79%	1.96%	0.00%	2.19%	1.09%	2.15%	2.82%	1.14%					
23	6.Политическая партия «Партия социальной справедливости»	14	5	0	2	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1					
		0.15%	0.38%	0.00%	0.15%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.22%	0.00%	0.36%	0.00%	0.57%					
24	7.Политическая партия «Либерально-демократическая партия России»	737	106	74	142	57	9	9	22	11	15	2	14	3	19	15	35	12	23	16	5	10	25	11	7	37	3	33	10	12					
		7.82%	8.07%	7.10%	10.36%	6.71%	7.14%	5.45%	5.21%	5.19%	4.90%	1.69%	7.11%	3.66%	6.91%	7.04%	9.78%	6.15%	8.19%	20.00%	7.58%	8.77%	8.56%	7.19%	15.56%	8.10%	3.26%	11.83%	7.04%	6.82%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	543	84	62	86	49	11	5	26	8	20	3	14	1	19	6	9	17	13	4	7	7	21	2	1	22	8	20	13	5					
		5.76%	6.40%	5.95%	6.27%	5.76%	8.73%	3.03%	6.16%	3.77%	6.54%	2.54%	7.11%	1.22%	6.91%	2.82%	2.51%	8.72%	4.63%	5.00%	10.61%	6.14%	7.19%	1.31%	2.22%	4.81%	8.70%	7.17%	9.15%	2.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	65	11	18	8	2	1	1	2	2	2	1	2	0	0	1	3	2	0	0	1	0	1	0	0	3	0	3	0	1					
		0.69%	0.84%	1.73%	0.58%	0.24%	0.79%	0.61%	0.47%	0.94%	0.65%	0.85%	1.02%	0.00%	0.00%	0.47%	0.84%	1.03%	0.00%	0.00%	1.52%	0.00%	0.34%	0.00%	0.00%	0.66%	0.00%	1.08%	0.00%	0.57%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5873	796	648	822	545	84	96	252	148	216	84	132	60	151	143	229	119	202	44	35	76	168	108	29	275	72	124	84	131					
		62.33%	60.62%	62.19%	59.96%	64.12%	66.67%	58.18%	59.72%	69.81%	70.59%	71.19%	67.01%	73.17%	54.91%	67.14%	63.97%	61.03%	71.89%	55.00%	53.03%	66.67%	57.53%	70.59%	64.44%	60.18%	78.26%	44.44%	59.15%	74.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	41	10	5	5	6	0	1	3	0	0	0	0	0	2	2	3	2	0	0	0	0	0	0	0	0	0	1	0	1					
		0.44%	0.76%	0.48%	0.36%	0.71%	0.00%	0.61%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.94%	0.84%	1.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.57%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
