Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Подосиновская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	578	6	7	6	26	2	76	80	12	43	36	82	114	11	3	7	15	6	11	6	22	7					
		5.23%	4.65%	1.76%	2.36%	6.60%	1.03%	6.92%	6.26%	4.12%	5.54%	5.72%	5.97%	6.38%	3.57%	1.66%	3.13%	3.47%	1.87%	3.97%	2.44%	6.81%	4.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	65	2	3	3	1	0	6	10	1	3	6	11	6	4	1	1	5	1	1	0	0	0					
		0.59%	1.55%	0.75%	1.18%	0.25%	0.00%	0.55%	0.78%	0.34%	0.39%	0.95%	0.80%	0.34%	1.30%	0.55%	0.45%	1.16%	0.31%	0.36%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7295	86	272	142	220	145	694	778	208	542	414	908	1198	211	137	141	283	226	204	175	210	101					
		65.95%	66.67%	68.34%	55.91%	55.84%	74.36%	63.15%	60.92%	71.48%	69.85%	65.82%	66.13%	67.00%	68.51%	75.69%	62.95%	65.51%	70.40%	73.65%	71.14%	65.02%	69.18%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	0	0	0	0	0	7	5	1	1	3	5	5	2	0	1	1	0	5	1	1	1					
		0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.39%	0.34%	0.13%	0.48%	0.36%	0.28%	0.65%	0.00%	0.45%	0.23%	0.00%	1.81%	0.41%	0.31%	0.68%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
