Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Подосиновская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988					
14	Число погашенных неиспользованных открепительных удостоверений	141	0	6	0	0	37	21	0	0	15	21	33	0	0	0	8	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	1	0	0	3	5	1	0	0	1	1	0	0	0	1	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1394	51	27	80	23	166	246	37	104	78	130	233	29	25	20	39	32	10	20	32	12					
		18.18%	13.46%	14.84%	28.57%	17.42%	20.91%	24.31%	16.37%	19.37%	19.85%	16.01%	18.03%	14.15%	20.83%	12.05%	12.83%	12.96%	5.03%	13.79%	19.16%	16.22%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1319	96	34	43	14	141	153	37	59	59	168	228	41	14	33	59	41	26	14	44	15					
		17.21%	25.33%	18.68%	15.36%	10.61%	17.76%	15.12%	16.37%	10.99%	15.01%	20.69%	17.65%	20.00%	11.67%	19.88%	19.41%	16.60%	13.07%	9.66%	26.35%	20.27%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	69	2	0	5	0	10	6	1	6	6	11	7	0	2	2	2	0	1	4	2	2					
		0.90%	0.53%	0.00%	1.79%	0.00%	1.26%	0.59%	0.44%	1.12%	1.53%	1.35%	0.54%	0.00%	1.67%	1.20%	0.66%	0.00%	0.50%	2.76%	1.20%	2.70%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1593	59	45	49	31	186	220	20	100	71	204	336	52	18	31	50	38	17	32	26	8					
		20.78%	15.57%	24.73%	17.50%	23.48%	23.43%	21.74%	8.85%	18.62%	18.07%	25.12%	26.01%	25.37%	15.00%	18.67%	16.45%	15.38%	8.54%	22.07%	15.57%	10.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	86	2	2	0	0	19	21	2	8	4	7	13	0	0	1	1	2	4	0	0	0					
		1.12%	0.53%	1.10%	0.00%	0.00%	2.39%	2.08%	0.88%	1.49%	1.02%	0.86%	1.01%	0.00%	0.00%	0.60%	0.33%	0.81%	2.01%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3097	164	73	100	60	260	347	125	251	174	272	461	79	59	77	151	131	139	75	62	37					
		40.40%	43.27%	40.11%	35.71%	45.45%	32.75%	34.29%	55.31%	46.74%	44.27%	33.50%	35.68%	38.54%	49.17%	46.39%	49.67%	53.04%	69.85%	51.72%	37.13%	50.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	4	0	1	3	3	5	1	2	0	2	2	1	1	0	0	1	1	0	0	0					
		0.35%	1.06%	0.00%	0.36%	2.27%	0.38%	0.49%	0.44%	0.37%	0.00%	0.25%	0.15%	0.49%	0.83%	0.00%	0.00%	0.40%	0.50%	0.00%	0.00%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
