Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
"Наименование Избирательной комиссии:    Ульяновск, Заволжская N1"																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825					
19	2.Всероссийская политическая партия «Гражданская Сила»	544	10	17	5	8	15	18	14	7	8	7	16	14	11	17	13	14	24	13	13	12	21	13	18	0	4	11	6	8	22	14	11	32	25	22	20	32	20	9					
		1.09%	0.62%	1.07%	0.33%	0.58%	1.47%	1.49%	1.00%	0.60%	0.58%	0.47%	1.33%	0.95%	0.81%	1.26%	0.98%	1.19%	1.50%	0.99%	0.87%	1.24%	1.45%	1.06%	1.29%	0.00%	0.35%	1.03%	0.35%	0.85%	1.58%	0.99%	0.88%	2.24%	1.61%	1.67%	1.57%	2.05%	1.27%	1.91%					
20	3.Политическая партия «Демократическая партия России»	54	2	3	2	0	0	0	0	0	2	3	0	0	1	3	4	1	3	2	4	1	2	0	3	2	2	0	1	0	0	4	1	3	1	2	1	1	0	0					
		0.11%	0.12%	0.19%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.20%	0.00%	0.00%	0.07%	0.22%	0.30%	0.09%	0.19%	0.15%	0.27%	0.10%	0.14%	0.00%	0.21%	0.41%	0.18%	0.00%	0.06%	0.00%	0.00%	0.28%	0.08%	0.21%	0.06%	0.15%	0.08%	0.06%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6435	228	197	229	165	131	151	204	147	159	121	164	184	162	222	205	135	276	252	209	138	222	189	196	28	105	155	79	107	181	187	177	177	196	142	203	174	202	36					
		12.94%	14.15%	12.40%	14.96%	11.91%	12.82%	12.47%	14.61%	12.55%	11.56%	8.18%	13.68%	12.42%	11.97%	16.51%	15.50%	11.48%	17.22%	19.19%	14.01%	14.23%	15.35%	15.47%	14.01%	5.69%	9.23%	14.55%	4.55%	11.41%	12.98%	13.18%	14.08%	12.38%	12.64%	10.79%	15.98%	11.13%	12.79%	7.63%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	331	12	11	6	4	3	5	4	2	1	3	17	7	6	10	10	14	19	12	7	7	14	10	7	2	8	9	4	6	9	13	10	18	7	9	7	18	13	7					
		0.67%	0.74%	0.69%	0.39%	0.29%	0.29%	0.41%	0.29%	0.17%	0.07%	0.20%	1.42%	0.47%	0.44%	0.74%	0.76%	1.19%	1.19%	0.91%	0.47%	0.72%	0.97%	0.82%	0.50%	0.41%	0.70%	0.85%	0.23%	0.64%	0.65%	0.92%	0.80%	1.26%	0.45%	0.68%	0.55%	1.15%	0.82%	1.48%					
23	6.Политическая партия «Партия социальной справедливости»	104	4	2	7	4	0	1	4	5	5	2	1	4	5	3	4	3	2	0	2	1	5	4	3	1	3	5	2	4	2	0	0	3	1	0	4	3	4	1					
		0.21%	0.25%	0.13%	0.46%	0.29%	0.00%	0.08%	0.29%	0.43%	0.36%	0.14%	0.08%	0.27%	0.37%	0.22%	0.30%	0.26%	0.12%	0.00%	0.13%	0.10%	0.35%	0.33%	0.21%	0.20%	0.26%	0.47%	0.12%	0.43%	0.14%	0.00%	0.00%	0.21%	0.06%	0.00%	0.31%	0.19%	0.25%	0.21%					
24	7.Политическая партия «Либерально-демократическая партия России»	4637	167	146	143	145	110	111	121	90	126	118	87	162	127	103	108	96	148	105	141	94	119	102	130	17	80	95	242	105	156	132	115	145	155	139	110	140	167	40					
		9.33%	10.37%	9.19%	9.34%	10.47%	10.76%	9.17%	8.67%	7.69%	9.16%	7.97%	7.26%	10.94%	9.39%	7.66%	8.16%	8.16%	9.23%	7.99%	9.45%	9.69%	8.23%	8.35%	9.29%	3.46%	7.04%	8.92%	13.94%	11.19%	11.19%	9.30%	9.15%	10.14%	9.99%	10.56%	8.66%	8.95%	10.58%	8.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5053	158	173	171	125	105	136	141	138	117	145	133	145	159	165	156	130	195	139	193	107	160	124	177	12	89	90	90	80	141	136	133	137	168	130	135	140	131	49					
		10.16%	9.81%	10.89%	11.17%	9.03%	10.27%	11.23%	10.10%	11.78%	8.51%	9.80%	11.09%	9.79%	11.75%	12.27%	11.79%	11.05%	12.16%	10.59%	12.94%	11.03%	11.07%	10.15%	12.65%	2.44%	7.83%	8.45%	5.18%	8.53%	10.11%	9.58%	10.58%	9.58%	10.83%	9.88%	10.63%	8.95%	8.30%	10.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	475	14	15	29	16	9	10	14	7	10	10	13	21	14	16	12	5	21	5	12	5	8	13	13	5	9	9	8	10	13	14	12	37	15	8	12	13	15	3					
		0.96%	0.87%	0.94%	1.89%	1.16%	0.88%	0.83%	1.00%	0.60%	0.73%	0.68%	1.08%	1.42%	1.03%	1.19%	0.91%	0.43%	1.31%	0.38%	0.80%	0.52%	0.55%	1.06%	0.93%	1.02%	0.79%	0.85%	0.46%	1.07%	0.93%	0.99%	0.95%	2.59%	0.97%	0.61%	0.94%	0.83%	0.95%	0.64%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	30064	935	967	868	873	604	727	830	736	904	1019	712	870	822	747	764	730	848	717	855	561	820	716	798	403	803	638	1261	588	814	868	750	813	909	808	730	981	961	314					
		60.48%	58.04%	60.86%	56.69%	63.03%	59.10%	60.03%	59.46%	62.85%	65.75%	68.85%	59.38%	58.74%	60.75%	55.54%	57.75%	62.07%	52.90%	54.61%	57.31%	57.84%	56.71%	58.59%	57.04%	81.91%	70.62%	59.91%	72.64%	62.69%	58.39%	61.17%	59.67%	56.85%	58.61%	61.40%	57.48%	62.72%	60.86%	66.53%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	620	21	20	25	18	16	9	24	12	11	12	17	30	11	15	14	13	20	10	17	8	20	12	23	3	7	18	3	13	25	15	20	25	19	24	15	25	23	7					
		1.25%	1.30%	1.26%	1.63%	1.30%	1.57%	0.74%	1.72%	1.02%	0.80%	0.81%	1.42%	2.03%	0.81%	1.12%	1.06%	1.11%	1.25%	0.76%	1.14%	0.82%	1.38%	0.98%	1.64%	0.61%	0.62%	1.69%	0.17%	1.39%	1.79%	1.06%	1.59%	1.75%	1.23%	1.82%	1.18%	1.60%	1.46%	1.48%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
