Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Новодугинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323					
14	Число погашенных неиспользованных открепительных удостоверений	245	10	14	6	14	5	9	14	15	14	17	9	19	10	6	9	10	15	15	13	10	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	126	5	8	9	4	10	7	3	1	2	8	2	28	5	2	4	1	4	6	7	5	5					
		2.30%	3.13%	3.86%	2.65%	2.21%	2.11%	4.58%	2.17%	0.51%	2.33%	2.60%	2.67%	2.18%	3.62%	1.24%	2.33%	1.14%	1.45%	3.30%	1.77%	2.39%	1.93%					
19	2.Всероссийская политическая партия «Гражданская Сила»	16	0	1	1	1	0	0	0	0	1	0	0	3	0	0	1	0	2	0	4	1	1					
		0.29%	0.00%	0.48%	0.29%	0.55%	0.00%	0.00%	0.00%	0.00%	1.16%	0.00%	0.00%	0.23%	0.00%	0.00%	0.58%	0.00%	0.73%	0.00%	1.01%	0.48%	0.39%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	1	1	0	0	0	0	0	0	0	2	1	0	2	1	0	0	1	0	0					
		0.16%	0.00%	0.00%	0.29%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.72%	0.00%	1.16%	1.14%	0.00%	0.00%	0.25%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	393	22	8	23	8	29	8	12	1	1	22	5	158	0	15	5	5	18	4	19	6	24					
		7.17%	13.75%	3.86%	6.78%	4.42%	6.12%	5.23%	8.70%	0.51%	1.16%	7.14%	6.67%	12.29%	0.00%	9.32%	2.91%	5.68%	6.55%	2.20%	4.80%	2.87%	9.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	0	0	0	2	0	0	0	0	0	0	1	4	0	1	1	0	0	0	0	0	0					
		0.16%	0.00%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.33%	0.31%	0.00%	0.62%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.29%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	413	3	17	17	13	38	4	13	5	10	31	3	122	1	13	2	7	25	10	26	6	47					
		7.53%	1.88%	8.21%	5.01%	7.18%	8.02%	2.61%	9.42%	2.56%	11.63%	10.06%	4.00%	9.49%	0.72%	8.07%	1.16%	7.95%	9.09%	5.49%	6.57%	2.87%	18.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	453	7	11	50	18	31	15	12	2	4	19	6	119	2	6	5	7	37	11	67	9	15					
		8.26%	4.38%	5.31%	14.75%	9.94%	6.54%	9.80%	8.70%	1.03%	4.65%	6.17%	8.00%	9.25%	1.45%	3.73%	2.91%	7.95%	13.45%	6.04%	16.92%	4.31%	5.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	39	0	2	2	0	2	2	3	0	1	5	0	11	1	0	0	2	0	4	2	0	2					
		0.71%	0.00%	0.97%	0.59%	0.00%	0.42%	1.31%	2.17%	0.00%	1.16%	1.62%	0.00%	0.86%	0.72%	0.00%	0.00%	2.27%	0.00%	2.20%	0.51%	0.00%	0.77%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3931	123	159	230	134	344	116	95	185	60	214	58	829	128	122	146	59	186	146	270	174	153					
		71.71%	76.88%	76.81%	67.85%	74.03%	72.57%	75.82%	68.84%	94.87%	69.77%	69.48%	77.33%	64.46%	92.75%	75.78%	84.88%	67.05%	67.64%	80.22%	68.18%	83.25%	59.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	11	0	0	1	0	2	0	0	0	0	1	0	5	0	0	0	0	0	0	0	1	1					
		0.20%	0.00%	0.00%	0.29%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.39%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
