Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Ржевская городская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918					
		1.38%	1.46%	2.95%	1.38%	1.22%	0.75%	1.49%	1.96%	1.00%	2.86%	1.53%	1.02%	1.23%	1.16%	1.64%	1.71%	1.17%	1.35%	2.96%	0.95%	1.28%	0.93%	0.96%	0.95%	1.36%	1.26%	1.66%	1.37%	1.21%	2.42%	2.59%	0.0%	1.03%	1.65%	4.25%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	880	42	3	23	37	34	23	24	39	20	22	40	52	12	24	29	16	28	14	41	19	59	84	25	17	21	24	28	2	14	5	0	34	22	3					
		2.82%	2.93%	0.68%	1.98%	3.78%	2.84%	2.02%	5.22%	3.27%	2.60%	3.07%	3.41%	3.57%	2.78%	3.03%	2.62%	1.34%	2.23%	2.44%	2.60%	1.74%	3.94%	5.08%	2.65%	2.89%	2.03%	1.99%	2.96%	2.43%	2.42%	3.24%	0.0%	2.20%	3.31%	2.12%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	972	31	11	40	28	38	37	18	27	46	16	35	45	15	19	26	50	30	16	56	29	45	47	19	17	34	30	32	5	48	8	1	45	23	5					
		3.11%	2.16%	2.5%	3.45%	2.86%	3.18%	3.26%	3.92%	2.26%	5.99%	2.23%	2.99%	3.09%	3.48%	2.39%	2.35%	4.19%	2.39%	2.79%	3.56%	2.67%	3.01%	2.84%	2.02%	2.89%	3.29%	2.49%	3.39%	6.09%	8.30%	5.19%	2.27%	2.91%	3.46%	3.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1297	57	15	49	39	49	52	23	39	33	39	48	62	12	35	50	60	44	22	103	44	68	72	40	16	27	36	29	6	23	2	0	66	31	6					
		4.16%	3.98%	3.40%	4.23%	3.98%	4.10%	4.58%	5.01%	3.27%	4.30%	5.44%	4.10%	4.25%	2.78%	4.41%	4.52%	5.02%	3.50%	3.83%	6.54%	4.05%	4.54%	4.35%	4.25%	2.72%	2.61%	2.99%	3.07%	7.31%	3.97%	1.29%	0.0%	4.27%	4.66%	4.25%					
22	"5. ""За Русь Святую"""	291	9	5	15	8	13	5	5	14	4	13	18	13	4	5	5	11	11	3	10	12	10	14	10	7	10	17	4	0	14	1	0	13	6	2					
		0.93%	0.62%	1.13%	1.29%	0.81%	1.08%	0.44%	1.08%	1.17%	0.52%	1.81%	1.53%	0.89%	0.92%	0.63%	0.45%	0.92%	0.87%	0.52%	0.63%	1.10%	0.66%	0.84%	1.06%	1.19%	0.96%	1.41%	0.42%	0.0%	2.42%	0.64%	0.0%	0.84%	0.90%	1.41%					
23	"6. ""Объединенная Российская партия ""Русь"""	70	4	2	3	0	6	4	0	3	1	2	1	7	1	1	0	3	1	0	1	2	2	2	2	2	0	6	2	0	5	1	0	4	1	1					
		0.22%	0.27%	0.45%	0.25%	0.0%	0.50%	0.35%	0.0%	0.25%	0.13%	0.27%	0.08%	0.48%	0.23%	0.12%	0.0%	0.25%	0.07%	0.0%	0.06%	0.18%	0.13%	0.12%	0.21%	0.34%	0.0%	0.49%	0.21%	0.0%	0.86%	0.64%	0.0%	0.25%	0.15%	0.70%					
24	"7. ""Новый курс - Автомобильная Россия"""	308	18	2	11	8	3	12	4	20	3	5	5	12	6	6	7	15	11	5	15	15	15	26	7	6	11	17	11	0	2	2	0	17	9	2					
		0.98%	1.25%	0.45%	0.94%	0.81%	0.25%	1.05%	0.87%	1.67%	0.39%	0.69%	0.42%	0.82%	1.39%	0.75%	0.63%	1.25%	0.87%	0.87%	0.95%	1.38%	1.00%	1.57%	0.74%	1.02%	1.06%	1.41%	1.16%	0.0%	0.34%	1.29%	0.0%	1.10%	1.35%	1.41%					
25	"8. ""Народно-республиканская партия России"""	47	3	1	0	0	1	2	8	1	0	0	0	3	1	2	0	1	0	1	4	1	1	6	2	0	3	2	1	0	2	0	1	0	0	0					
		0.15%	0.20%	0.22%	0.0%	0.0%	0.08%	0.17%	1.74%	0.08%	0.0%	0.0%	0.0%	0.20%	0.23%	0.25%	0.0%	0.08%	0.0%	0.17%	0.25%	0.09%	0.06%	0.36%	0.21%	0.0%	0.29%	0.16%	0.10%	0.0%	0.34%	0.0%	2.27%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	159	5	5	3	11	3	9	1	5	4	6	6	9	1	2	5	3	7	2	9	5	9	11	8	0	2	10	1	0	5	1	0	8	2	1					
		0.51%	0.34%	1.13%	0.25%	1.12%	0.25%	0.79%	0.21%	0.41%	0.52%	0.83%	0.51%	0.61%	0.23%	0.25%	0.45%	0.25%	0.55%	0.34%	0.57%	0.46%	0.60%	0.66%	0.85%	0.0%	0.19%	0.83%	0.10%	0.0%	0.86%	0.64%	0.0%	0.51%	0.30%	0.70%					
27	"10. ""Аграрная партия России"""	1345	60	40	55	61	50	68	29	48	46	45	45	65	18	44	45	69	42	31	64	33	54	57	25	24	37	52	32	5	21	8	5	31	33	3					
		4.31%	4.19%	9.09%	4.74%	6.23%	4.19%	5.99%	6.31%	4.03%	5.99%	6.28%	3.84%	4.46%	4.17%	5.55%	4.07%	5.78%	3.34%	5.41%	4.06%	3.03%	3.61%	3.45%	2.65%	4.08%	3.58%	4.32%	3.39%	6.09%	3.63%	5.19%	11.36%	2.00%	4.96%	2.12%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	0	0	0	0	1	0	2	0	0	0	2	2	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.27%	0.0%	0.0%	0.0%	0.25%	0.18%	0.0%	0.07%	0.0%	0.0%	0.09%	0.06%	0.0%	0.0%	0.0%	0.09%	0.0%	0.10%	0.0%	0.0%	0.64%	0.0%	0.06%	0.0%	0.70%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	527	31	5	20	15	19	12	7	13	8	11	23	25	3	9	34	22	33	8	32	19	27	27	21	7	18	15	18	0	8	3	1	19	12	2					
		1.69%	2.16%	1.13%	1.72%	1.53%	1.59%	1.05%	1.52%	1.09%	1.04%	1.53%	1.96%	1.71%	0.69%	1.13%	3.07%	1.84%	2.62%	1.39%	2.03%	1.74%	1.80%	1.63%	2.23%	1.19%	1.74%	1.24%	1.90%	0.0%	1.38%	1.94%	2.27%	1.22%	1.80%	1.41%					
30	"13. ""Демократическая партия России"""	75	4	3	1	1	2	1	0	2	2	0	2	2	3	4	3	2	3	0	2	4	2	4	5	1	3	6	0	0	5	0	1	0	6	1					
		0.24%	0.27%	0.68%	0.08%	0.10%	0.16%	0.08%	0.0%	0.16%	0.26%	0.0%	0.17%	0.13%	0.69%	0.50%	0.27%	0.16%	0.23%	0.0%	0.12%	0.36%	0.13%	0.24%	0.53%	0.17%	0.29%	0.49%	0.0%	0.0%	0.86%	0.0%	2.27%	0.0%	0.90%	0.70%					
31	"14. ""Великая Россия - Евразийский Союз"""	66	5	1	1	3	3	1	0	0	0	1	3	10	0	1	3	4	1	3	2	2	3	1	0	1	3	2	2	0	5	2	1	1	1	0					
		0.21%	0.34%	0.22%	0.08%	0.30%	0.25%	0.08%	0.0%	0.0%	0.0%	0.13%	0.25%	0.68%	0.0%	0.12%	0.27%	0.33%	0.07%	0.52%	0.12%	0.18%	0.20%	0.06%	0.0%	0.17%	0.29%	0.16%	0.21%	0.0%	0.86%	1.29%	2.27%	0.06%	0.15%	0.0%					
32	"15. ""Партия СЛОН"""	51	2	0	2	1	3	0	0	2	0	0	1	4	0	0	2	3	1	0	0	2	3	5	6	1	0	1	3	0	2	0	0	5	2	0					
		0.16%	0.13%	0.0%	0.17%	0.10%	0.25%	0.0%	0.0%	0.16%	0.0%	0.0%	0.08%	0.27%	0.0%	0.0%	0.18%	0.25%	0.07%	0.0%	0.0%	0.18%	0.20%	0.30%	0.63%	0.17%	0.0%	0.08%	0.31%	0.0%	0.34%	0.0%	0.0%	0.32%	0.30%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3534	150	32	130	134	152	155	45	155	97	76	124	145	32	58	99	138	151	35	203	152	199	198	143	59	97	142	113	5	20	12	6	199	77	1					
		11.34%	10.48%	7.27%	11.22%	13.70%	12.74%	13.66%	9.80%	13.01%	12.64%	10.61%	10.59%	9.95%	7.42%	7.32%	8.95%	11.56%	12.03%	6.10%	12.90%	13.99%	13.31%	11.98%	15.21%	10.03%	9.40%	11.80%	11.98%	6.09%	3.46%	7.79%	13.63%	12.88%	11.59%	0.70%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	92	2	1	3	4	7	3	0	1	3	1	2	3	3	1	2	5	3	0	5	7	4	2	1	1	5	4	2	0	12	1	0	1	2	1					
		0.29%	0.13%	0.22%	0.25%	0.40%	0.58%	0.26%	0.0%	0.08%	0.39%	0.13%	0.17%	0.20%	0.69%	0.12%	0.18%	0.41%	0.23%	0.0%	0.31%	0.64%	0.26%	0.12%	0.10%	0.17%	0.48%	0.33%	0.21%	0.0%	2.07%	0.64%	0.0%	0.06%	0.30%	0.70%					
35	"18. ""ЛДПР"""	4011	178	58	146	111	138	117	46	151	110	89	153	215	68	102	159	145	151	74	193	127	183	208	146	86	148	190	128	10	26	16	5	231	74	29					
		12.87%	12.43%	13.18%	12.60%	11.34%	11.56%	10.31%	10.02%	12.67%	14.34%	12.43%	13.07%	14.76%	15.77%	12.87%	14.38%	12.15%	12.03%	12.91%	12.26%	11.69%	12.24%	12.59%	15.53%	14.62%	14.35%	15.79%	13.57%	12.19%	4.49%	10.38%	11.36%	14.95%	11.14%	20.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	576	35	9	26	24	22	23	3	35	16	12	20	21	9	13	18	21	19	14	46	16	26	20	6	16	20	20	16	2	11	4	0	23	10	0					
		1.84%	2.44%	2.04%	2.24%	2.45%	1.84%	2.02%	0.65%	2.93%	2.08%	1.67%	1.70%	1.44%	2.08%	1.64%	1.62%	1.76%	1.51%	2.44%	2.92%	1.47%	1.73%	1.21%	0.63%	2.72%	1.93%	1.66%	1.69%	2.43%	1.90%	2.59%	0.0%	1.48%	1.50%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	10727	515	152	397	287	414	383	164	428	243	231	414	470	139	300	389	390	467	229	476	361	494	553	315	202	418	443	359	32	188	51	17	558	239	9					
		34.42%	35.98%	34.54%	34.28%	29.34%	34.70%	33.77%	35.72%	35.93%	31.68%	32.26%	35.38%	32.28%	32.25%	37.87%	35.20%	32.69%	37.21%	39.96%	30.26%	33.24%	33.04%	33.47%	33.51%	34.35%	40.54%	36.82%	38.06%	39.02%	32.52%	33.11%	38.63%	36.11%	35.99%	6.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	52	6	1	1	1	1	1	0	4	2	0	1	8	2	1	0	2	0	1	1	0	1	2	1	0	1	3	3	1	4	1	1	1	0	0					
		0.16%	0.41%	0.22%	0.08%	0.10%	0.08%	0.08%	0.0%	0.33%	0.26%	0.0%	0.08%	0.54%	0.46%	0.12%	0.0%	0.16%	0.0%	0.17%	0.06%	0.0%	0.06%	0.12%	0.10%	0.0%	0.09%	0.24%	0.31%	1.21%	0.69%	0.64%	2.27%	0.06%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	109	2	1	4	2	5	2	0	5	1	3	3	4	2	3	3	6	3	2	5	6	10	15	2	2	1	2	2	0	2	0	0	6	4	1					
		0.34%	0.13%	0.22%	0.34%	0.20%	0.41%	0.17%	0.0%	0.41%	0.13%	0.41%	0.25%	0.27%	0.46%	0.37%	0.27%	0.50%	0.23%	0.34%	0.31%	0.55%	0.66%	0.90%	0.21%	0.34%	0.09%	0.16%	0.21%	0.0%	0.34%	0.0%	0.0%	0.38%	0.60%	0.70%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3575	160	49	142	142	160	158	54	127	62	90	133	168	67	95	133	140	152	46	202	136	170	166	96	69	102	95	85	6	114	17	4	162	57	16					
		11.47%	11.18%	11.13%	12.26%	14.51%	13.41%	13.93%	11.76%	10.66%	8.08%	12.56%	11.36%	11.53%	15.54%	11.99%	12.03%	11.73%	12.11%	8.02%	12.84%	12.52%	11.37%	10.04%	10.21%	11.73%	9.89%	7.89%	9.01%	7.31%	19.72%	11.03%	9.09%	10.48%	8.58%	11.34%					
																																									
41	Против всех	1476	64	14	49	37	42	45	13	43	30	31	64	71	10	29	61	56	60	28	72	67	83	102	48	30	41	54	38	5	21	12	0	86	29	41					
		4.73%	4.47%	3.18%	4.23%	3.78%	3.52%	3.96%	2.83%	3.61%	3.91%	4.32%	5.47%	4.87%	2.32%	3.66%	5.52%	4.69%	4.78%	4.88%	4.57%	6.16%	5.55%	6.17%	5.10%	5.10%	3.97%	4.48%	4.02%	6.09%	3.63%	7.79%	0.0%	5.56%	4.36%	29.07%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
