Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Бавлинская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	116	7	3	11	1	1	7	7	7	9	16	5	0	6	1	3	0	6	5	4	1	8	8					
		1.09%	0.68%	1.05%	1.26%	0.78%	0.27%	1.79%	2.41%	0.86%	1.57%	1.98%	1.23%	0.00%	1.26%	0.33%	0.91%	0.00%	0.83%	3.11%	0.64%	0.24%	3.48%	1.34%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	211	5	3	15	3	6	9	5	45	8	20	9	10	6	0	4	0	2	7	9	11	3	31					
		1.99%	0.49%	1.05%	1.72%	2.34%	1.61%	2.30%	1.72%	5.51%	1.40%	2.48%	2.21%	1.46%	1.26%	0.00%	1.22%	0.00%	0.28%	4.35%	1.45%	2.66%	1.30%	5.18%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	19	0	0	2	0	0	1	3	5	0	4	0	0	2	0	0	0	0	0	0	0	0	2					
		0.18%	0.00%	0.00%	0.23%	0.00%	0.00%	0.26%	1.03%	0.61%	0.00%	0.50%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	478	19	6	21	4	3	7	9	17	21	20	11	83	20	6	6	10	105	10	53	11	27	9					
		4.51%	1.86%	2.11%	2.41%	3.13%	0.80%	1.79%	3.09%	2.08%	3.66%	2.48%	2.70%	12.12%	4.19%	2.00%	1.83%	10.20%	14.56%	6.21%	8.53%	2.66%	11.74%	1.50%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	21	0	0	3	1	0	2	2	3	1	2	1	0	3	0	0	0	0	1	0	1	0	1					
		0.20%	0.00%	0.00%	0.34%	0.78%	0.00%	0.51%	0.69%	0.37%	0.17%	0.25%	0.25%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.24%	0.00%	0.17%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9697	974	273	817	118	363	364	262	736	528	735	382	592	439	293	315	88	603	138	555	385	192	545					
		91.47%	95.30%	95.79%	93.80%	92.19%	97.32%	93.09%	90.03%	90.09%	92.15%	90.97%	93.63%	86.42%	92.03%	97.67%	96.04%	89.80%	83.63%	85.71%	89.37%	92.99%	83.48%	90.98%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	15	0	0	1	1	0	1	1	2	3	4	0	0	1	0	0	0	0	0	0	0	0	1					
		0.14%	0.00%	0.00%	0.11%	0.78%	0.00%	0.26%	0.34%	0.24%	0.52%	0.50%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
