Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Алейская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553					
		1.19%	0.27%	0.56%	0.0%	0.79%	0.62%	0.35%	0.28%	0.0%	1.09%	1.45%	1.90%	0.77%	0.85%	2.26%	1.68%	4.32%	2.67%	0.82%	0.0%	1.38%	0.40%	2.05%	0.0%	0.0%	0.0%	0.93%	0.83%	2.47%	2.32%	1.23%	0.24%	3.14%	0.69%	2.96%	0.78%	0.0%	0.63%					
22	"5. ""За Русь Святую"""	26	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	3	2	1	0	0	0	0	3	3	0	3	0	1	0	3	2	0					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.27%	0.0%	0.23%	0.60%	0.51%	1.28%	0.0%	0.0%	0.0%	0.0%	0.82%	0.63%	0.0%	0.72%	0.0%	0.34%	0.0%	0.78%	0.55%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	3	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	2	2					
		0.17%	0.81%	0.0%	0.0%	0.79%	0.62%	0.0%	0.28%	0.0%	0.0%	0.14%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.93%	0.27%	0.0%	0.21%	0.0%	0.24%	0.0%	0.0%	0.29%	0.0%	0.55%	0.63%					
24	"7. ""Новый курс - Автомобильная Россия"""	26	1	0	0	0	0	2	0	1	0	3	0	0	3	0	1	0	1	0	1	1	1	0	2	1	1	0	2	0	2	0	0	0	0	1	0	2	0					
		0.25%	0.27%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.40%	0.0%	0.43%	0.0%	0.0%	0.51%	0.0%	0.84%	0.0%	0.29%	0.0%	1.13%	0.23%	0.20%	0.0%	2.56%	0.85%	0.78%	0.0%	0.55%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.55%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	2	1	0	1	2	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.62%	0.35%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.45%	0.84%	0.61%	0.0%	0.27%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.21%	0.0%	0.24%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	1	0	1	1	1	0	1	0	0	2	0	1	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	2	1					
		0.18%	0.27%	0.0%	2.12%	0.79%	0.62%	0.0%	0.28%	0.0%	0.0%	0.29%	0.0%	0.38%	0.34%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	1.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.34%	0.0%	0.26%	0.55%	0.31%					
27	"10. ""Аграрная партия России"""	1805	36	32	5	22	29	37	71	39	14	147	11	62	87	48	29	11	26	23	7	128	96	91	14	22	21	26	49	134	79	10	78	58	49	36	51	72	55					
		17.56%	9.83%	18.18%	10.63%	17.46%	18.01%	13.07%	20.52%	15.66%	15.38%	21.36%	10.47%	24.03%	14.82%	21.71%	24.36%	6.79%	7.71%	6.33%	7.95%	29.56%	19.23%	23.33%	17.94%	18.80%	16.40%	24.29%	13.61%	36.91%	16.66%	12.34%	18.93%	15.22%	17.13%	10.68%	13.35%	19.88%	17.46%					
28	"11. ""Истинные патриоты России"""	12	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	2	0	1	0					
		0.11%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	1.23%	0.0%	0.0%	0.0%	0.59%	0.0%	0.27%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	90	1	1	0	0	0	5	4	1	2	3	1	5	4	5	2	0	2	3	1	3	1	8	2	1	1	0	7	1	3	3	0	7	0	8	3	0	2					
		0.87%	0.27%	0.56%	0.0%	0.0%	0.0%	1.76%	1.15%	0.40%	2.19%	0.43%	0.95%	1.93%	0.68%	2.26%	1.68%	0.0%	0.59%	0.82%	1.13%	0.69%	0.20%	2.05%	2.56%	0.85%	0.78%	0.0%	1.94%	0.27%	0.63%	3.70%	0.0%	1.83%	0.0%	2.37%	0.78%	0.0%	0.63%					
30	"13. ""Демократическая партия России"""	39	0	3	0	0	1	4	0	1	0	1	0	1	4	0	2	0	0	6	0	0	0	2	0	1	0	2	5	2	0	0	0	1	0	0	2	1	0					
		0.37%	0.0%	1.70%	0.0%	0.0%	0.62%	1.41%	0.0%	0.40%	0.0%	0.14%	0.0%	0.38%	0.68%	0.0%	1.68%	0.0%	0.0%	1.65%	0.0%	0.0%	0.0%	0.51%	0.0%	0.85%	0.0%	1.86%	1.38%	0.55%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.52%	0.27%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	0	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	1	1	2	0	1	0	0	0	1					
		0.15%	0.0%	0.0%	0.0%	0.79%	0.0%	0.70%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.21%	1.23%	0.48%	0.0%	0.34%	0.0%	0.0%	0.0%	0.31%					
32	"15. ""Партия СЛОН"""	13	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	1	0	1	1	1	0	0	2	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.21%	0.0%	0.24%	0.26%	0.34%	0.0%	0.0%	0.55%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	537	25	4	0	5	6	4	15	4	0	50	14	16	39	7	4	9	7	10	2	21	32	12	4	11	3	1	21	23	50	1	23	37	10	15	14	5	33					
		5.22%	6.83%	2.27%	0.0%	3.96%	3.72%	1.41%	4.33%	1.60%	0.0%	7.26%	13.33%	6.20%	6.64%	3.16%	3.36%	5.55%	2.07%	2.75%	2.27%	4.84%	6.41%	3.07%	5.12%	9.40%	2.34%	0.93%	5.83%	6.33%	10.54%	1.23%	5.58%	9.71%	3.49%	4.45%	3.66%	1.38%	10.47%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	3	1	0	0	1	1	2	0	0	3	0	0	2	1	1	0	0	2	0	0	0	1	2	0	0	2	5	0	2	1	1	0	0	2	2	2	1					
		0.36%	0.81%	0.56%	0.0%	0.0%	0.62%	0.35%	0.57%	0.0%	0.0%	0.43%	0.0%	0.0%	0.34%	0.45%	0.84%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.25%	2.56%	0.0%	0.0%	1.86%	1.38%	0.0%	0.42%	1.23%	0.24%	0.0%	0.0%	0.59%	0.52%	0.55%	0.31%					
35	"18. ""ЛДПР"""	1545	35	26	6	33	23	52	58	46	15	95	30	29	71	37	13	22	67	67	19	41	91	62	17	16	20	8	75	39	53	28	58	45	55	33	48	53	59					
		15.03%	9.56%	14.77%	12.76%	26.19%	14.28%	18.37%	16.76%	18.47%	16.48%	13.80%	28.57%	11.24%	12.09%	16.74%	10.92%	13.58%	19.88%	18.45%	21.59%	9.46%	18.23%	15.89%	21.79%	13.67%	15.62%	7.47%	20.83%	10.74%	11.18%	34.56%	14.07%	11.81%	19.23%	9.79%	12.56%	14.64%	18.73%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	198	12	2	4	0	5	3	11	2	3	11	3	0	9	4	2	0	9	6	0	14	2	14	1	3	4	1	5	14	8	3	4	16	3	7	4	2	7					
		1.92%	3.27%	1.13%	8.51%	0.0%	3.10%	1.06%	3.17%	0.80%	3.29%	1.59%	2.85%	0.0%	1.53%	1.80%	1.68%	0.0%	2.67%	1.65%	0.0%	3.23%	0.40%	3.58%	1.28%	2.56%	3.12%	0.93%	1.38%	3.85%	1.68%	3.70%	0.97%	4.19%	1.04%	2.07%	1.04%	0.55%	2.22%					
37	"20. ""Политическая партия ""Единая Россия"""	2879	142	38	5	52	47	93	53	70	22	180	31	68	215	44	22	50	127	151	21	95	133	92	9	30	26	25	119	81	166	23	93	73	95	121	99	89	79					
		28.01%	38.79%	21.59%	10.63%	41.26%	29.19%	32.86%	15.31%	28.11%	24.17%	26.16%	29.52%	26.35%	36.62%	19.90%	18.48%	30.86%	37.68%	41.59%	23.86%	21.93%	26.65%	23.58%	11.53%	25.64%	20.31%	23.36%	33.05%	22.31%	35.02%	28.39%	22.57%	19.16%	33.21%	35.90%	25.91%	24.58%	25.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	1	0	0	1	1	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	4	2	0	1	0	1					
		0.19%	0.0%	0.56%	0.0%	0.0%	0.62%	0.35%	0.0%	0.40%	0.0%	0.0%	0.0%	0.38%	0.34%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.21%	0.0%	0.48%	1.04%	0.69%	0.0%	0.26%	0.0%	0.31%					
39	"22. ""Развитие предпринимательства"""	23	1	0	0	0	0	2	0	0	3	3	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	2	1	1	3	0	0	0					
		0.22%	0.27%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	3.29%	0.43%	0.0%	0.0%	0.17%	0.0%	0.84%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.42%	0.0%	0.48%	0.26%	0.34%	0.89%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1769	72	45	7	0	13	36	88	54	19	120	6	43	84	41	18	39	58	55	19	66	97	59	17	13	34	25	39	22	62	3	103	71	41	57	120	81	42					
		17.21%	19.67%	25.56%	14.89%	0.0%	8.07%	12.72%	25.43%	21.68%	20.87%	17.44%	5.71%	16.66%	14.31%	18.55%	15.12%	24.07%	17.21%	15.15%	21.59%	15.24%	19.43%	15.12%	21.79%	11.11%	26.56%	23.36%	10.83%	6.06%	13.08%	3.70%	25.0%	18.63%	14.33%	16.91%	31.41%	22.37%	13.33%					
																																												
41	Против всех	297	8	2	1	2	9	12	15	8	2	12	3	2	12	7	5	3	12	9	2	10	12	4	3	4	6	5	7	12	4	1	10	31	9	19	10	12	12					
		2.88%	2.18%	1.13%	2.12%	1.58%	5.59%	4.24%	4.33%	3.21%	2.19%	1.74%	2.85%	0.77%	2.04%	3.16%	4.20%	1.85%	3.56%	2.47%	2.27%	2.30%	2.40%	1.02%	3.84%	3.41%	4.68%	4.67%	1.94%	3.30%	0.84%	1.23%	2.42%	8.13%	3.14%	5.63%	2.61%	3.31%	3.80%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
