Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Красногорская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645					
		0.60%	0.00%	1.21%	0.53%	0.20%	0.85%	1.02%	1.00%	1.12%	0.84%	1.92%	0.99%	0.00%	0.40%	0.00%	1.16%	0.35%	1.30%	0.44%	0.00%	0.00%	1.72%	0.87%	0.00%	0.17%	0.34%	0.00%	0.00%	1.28%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5534	428	546	272	325	314	246	70	57	88	31	288	65	104	189	130	162	373	164	52	220	109	266	41	382	196	207	155	54					
		66.20%	67.72%	66.18%	72.53%	66.06%	66.95%	62.76%	70.00%	64.04%	73.95%	59.62%	71.82%	30.52%	42.11%	68.73%	75.58%	57.45%	69.07%	71.62%	73.24%	73.58%	62.64%	77.55%	75.93%	66.55%	66.44%	57.66%	74.16%	69.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	1	5	0	0	5	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	0	4	1	1	0	0					
		0.28%	0.16%	0.61%	0.00%	0.00%	1.07%	0.00%	1.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.58%	0.00%	0.70%	0.34%	0.28%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
