Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Красногорская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627					
		1.13%	0.86%	0.79%	0.00%	0.81%	0.37%	1.07%	0.59%	1.34%	1.25%	2.70%	0.75%	0.42%	0.86%	1.48%	1.45%	0.34%	1.72%	0.33%	1.32%	1.14%	0.27%	5.28%	1.86%	0.32%	0.34%	0.94%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	156	5	12	4	2	2	10	7	2	1	4	16	3	2	6	2	3	12	1	4	5	10	29	6	4	2	2					
		1.65%	0.62%	1.36%	1.11%	0.41%	0.37%	2.15%	1.37%	1.34%	1.25%	2.16%	3.98%	1.25%	0.86%	2.22%	1.45%	1.01%	1.88%	0.33%	1.32%	2.86%	2.67%	5.11%	1.86%	1.27%	0.68%	1.89%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	332	8	26	8	6	78	9	11	4	3	3	8	15	10	7	1	20	27	1	2	2	19	46	4	5	6	3					
		3.51%	0.99%	2.94%	2.23%	1.22%	14.42%	1.93%	2.15%	2.68%	3.75%	1.62%	1.99%	6.25%	4.29%	2.59%	0.72%	6.76%	4.22%	0.33%	0.66%	1.14%	5.07%	8.10%	1.24%	1.59%	2.05%	2.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8827	787	840	347	478	459	441	490	140	73	173	373	221	219	253	132	272	580	301	293	165	345	450	307	304	284	100					
		93.32%	96.92%	94.92%	96.66%	97.35%	84.84%	94.64%	95.89%	93.96%	91.25%	93.51%	92.79%	92.08%	93.99%	93.70%	95.65%	91.89%	90.63%	99.01%	96.70%	94.29%	92.00%	79.23%	95.05%	96.82%	96.93%	94.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
