19	Жириновский Владимир Вольфович	304	3	3	5	2	0	2	0	0	6	10	3	7	2	0	2	4	5	4	5	1	5	0	14	9	4	45	7	4	3	2	15	21	18	19	22	7	9	5	0	3	1	1	0	0	3	0	7	9	3	0	4					
		1.41%	0.52%	0.94%	1.67%	0.99%	0.00%	1.28%	0.00%	0.00%	0.69%	3.04%	1.88%	1.93%	1.25%	0.00%	0.75%	1.45%	1.25%	2.35%	1.14%	1.00%	0.54%	0.00%	1.53%	2.20%	1.63%	8.64%	1.16%	1.00%	0.53%	0.60%	1.41%	1.84%	2.12%	3.04%	2.11%	1.23%	1.96%	1.75%	0.00%	2.13%	0.52%	0.67%	0.00%	0.00%	0.96%	0.00%	1.71%	2.08%	0.70%	0.00%	0.66%					
20	Зюганов Геннадий Андреевич	866	3	17	7	6	8	7	3	0	22	6	7	12	6	3	8	12	14	3	13	2	22	7	63	22	8	111	10	15	22	2	74	44	58	32	70	31	11	11	8	7	2	2	1	0	11	4	9	15	17	8	10					
		4.03%	0.52%	5.31%	2.33%	2.99%	7.02%	4.49%	0.48%	0.00%	2.54%	1.82%	4.38%	3.31%	3.75%	0.99%	3.02%	4.35%	3.50%	1.76%	2.95%	2.00%	2.36%	7.14%	6.89%	5.37%	3.25%	21.31%	1.65%	3.75%	3.87%	0.60%	6.97%	3.85%	6.82%	5.13%	6.70%	5.44%	2.39%	3.86%	3.79%	4.96%	1.03%	1.33%	0.57%	0.00%	3.54%	2.61%	2.20%	3.47%	3.95%	1.50%	1.64%					
21	Медведев Дмитрий Анатольевич	20134	565	299	284	193	106	146	613	383	835	313	150	343	145	299	254	260	378	162	418	97	892	91	833	379	232	359	587	379	543	327	961	1062	768	559	941	531	437	269	203	117	189	147	175	162	294	148	390	398	409	523	586					
		93.70%	98.78%	93.44%	94.67%	96.02%	92.98%	93.59%	97.92%	98.97%	96.53%	95.14%	93.75%	94.49%	90.63%	98.68%	95.85%	94.20%	94.50%	95.29%	95.00%	97.00%	95.61%	92.86%	91.04%	92.44%	94.31%	68.91%	97.02%	94.75%	95.43%	98.79%	90.57%	92.99%	90.25%	89.58%	90.05%	93.16%	95.00%	94.39%	96.21%	82.98%	97.42%	98.00%	99.43%	99.39%	94.53%	96.73%	95.12%	92.13%	95.12%	98.12%	96.07%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
