Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Солнцевская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	150	10	10	4	4	4	4	3	3	4	4	5	4	3	3	8	4	4	10	4	4	4	5	6	6	6	6	3	5	3	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	27	10	4	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	1	1	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	27	1	2	0	1	1	0	1	1	0	3	2	0	1	2	0	1	1	1	3	0	0	0	1	2	0	1	0	0	0	2					
14	Число погашенных открепительных удостоверений	123	0	6	4	3	4	4	3	3	4	4	5	4	3	3	4	4	4	4	4	4	4	5	6	5	5	6	3	5	3	7					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	167	12	10	3	1	5	1	2	2	6	4	5	3	1	3	28	2	4	8	3	6	3	4	8	6	8	10	0	5	5	9					
		1.93%	1.27%	1.02%	1.73%	0.77%	2.05%	0.76%	2.19%	1.40%	3.26%	1.54%	1.94%	2.63%	0.83%	5.0%	4.85%	1.98%	2.25%	1.32%	3.65%	2.11%	2.85%	1.25%	2.05%	1.60%	2.02%	2.61%	0.0%	1.83%	4.03%	1.79%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	69	10	8	1	1	5	1	0	0	4	1	3	0	0	0	4	2	4	5	0	1	0	0	3	3	5	3	2	0	1	2					
		0.80%	1.06%	0.82%	0.57%	0.77%	2.05%	0.76%	0.0%	0.0%	2.17%	0.38%	1.16%	0.0%	0.0%	0.0%	0.69%	1.98%	2.25%	0.82%	0.0%	0.35%	0.0%	0.0%	0.77%	0.80%	1.26%	0.78%	1.92%	0.0%	0.80%	0.39%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	216	28	18	1	1	3	5	4	2	7	1	5	2	6	0	20	2	7	10	2	5	7	6	22	11	16	2	1	15	0	7					
		2.50%	2.97%	1.84%	0.57%	0.77%	1.23%	3.84%	4.39%	1.40%	3.80%	0.38%	1.94%	1.75%	5.0%	0.0%	3.46%	1.98%	3.95%	1.65%	2.43%	1.76%	6.66%	1.88%	5.65%	2.94%	4.05%	0.52%	0.96%	5.51%	0.0%	1.39%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	88	12	19	1	3	1	2	1	1	0	6	1	0	1	0	2	3	2	4	0	2	1	4	5	5	2	3	1	2	0	4					
		1.02%	1.27%	1.95%	0.57%	2.32%	0.41%	1.53%	1.09%	0.70%	0.0%	2.31%	0.38%	0.0%	0.83%	0.0%	0.34%	2.97%	1.12%	0.66%	0.0%	0.70%	0.95%	1.25%	1.28%	1.33%	0.50%	0.78%	0.96%	0.73%	0.0%	0.79%					
22	"5. ""За Русь Святую"""	45	4	6	0	0	4	0	0	1	0	0	5	0	1	1	3	0	1	3	0	4	1	1	0	1	0	2	1	1	1	4					
		0.52%	0.42%	0.61%	0.0%	0.0%	1.64%	0.0%	0.0%	0.70%	0.0%	0.0%	1.94%	0.0%	0.83%	1.66%	0.51%	0.0%	0.56%	0.49%	0.0%	1.40%	0.95%	0.31%	0.0%	0.26%	0.0%	0.52%	0.96%	0.36%	0.80%	0.79%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	0	2	0	0	1	3	0	1	0	0	1	1	0	0	3	4	2	2	1	1	0	1	1	0	1	2	0	1	0	4					
		0.37%	0.0%	0.20%	0.0%	0.0%	0.41%	2.30%	0.0%	0.70%	0.0%	0.0%	0.38%	0.87%	0.0%	0.0%	0.51%	3.96%	1.12%	0.33%	1.21%	0.35%	0.0%	0.31%	0.25%	0.0%	0.25%	0.52%	0.0%	0.36%	0.0%	0.79%					
24	"7. ""Новый курс - Автомобильная Россия"""	59	7	10	0	2	4	0	0	2	0	1	0	2	0	0	4	1	2	1	2	0	1	3	3	0	1	4	1	0	1	7					
		0.68%	0.74%	1.02%	0.0%	1.55%	1.64%	0.0%	0.0%	1.40%	0.0%	0.38%	0.0%	1.75%	0.0%	0.0%	0.69%	0.99%	1.12%	0.16%	2.43%	0.0%	0.95%	0.94%	0.77%	0.0%	0.25%	1.04%	0.96%	0.0%	0.80%	1.39%					
25	"8. ""Народно-республиканская партия России"""	42	5	2	0	4	1	1	0	0	0	0	1	3	2	1	2	1	0	1	0	0	0	3	1	3	1	4	0	1	0	5					
		0.48%	0.53%	0.20%	0.0%	3.10%	0.41%	0.76%	0.0%	0.0%	0.0%	0.0%	0.38%	2.63%	1.66%	1.66%	0.34%	0.99%	0.0%	0.16%	0.0%	0.0%	0.0%	0.94%	0.25%	0.80%	0.25%	1.04%	0.0%	0.36%	0.0%	0.99%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	1	0	2	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	2	0	1	2	3	0	0	1	0					
		0.19%	0.10%	0.0%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.62%	0.0%	0.26%	0.50%	0.78%	0.0%	0.0%	0.80%	0.0%					
27	"10. ""Аграрная партия России"""	485	43	49	10	5	14	9	9	4	10	12	16	11	13	5	22	1	12	22	3	21	4	14	17	15	33	36	2	20	9	44					
		5.63%	4.56%	5.03%	5.78%	3.87%	5.76%	6.92%	9.89%	2.81%	5.43%	4.63%	6.22%	9.64%	10.83%	8.33%	3.81%	0.99%	6.77%	3.63%	3.65%	7.39%	3.80%	4.40%	4.37%	4.01%	8.35%	9.42%	1.92%	7.35%	7.25%	8.76%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	2					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.73%	1.61%	0.39%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	157	8	25	2	9	2	4	0	0	1	5	4	0	5	3	17	1	2	5	2	6	3	3	5	9	5	7	1	2	3	18					
		1.82%	0.84%	2.56%	1.15%	6.97%	0.82%	3.07%	0.0%	0.0%	0.54%	1.93%	1.55%	0.0%	4.16%	5.0%	2.94%	0.99%	1.12%	0.82%	2.43%	2.11%	2.85%	0.94%	1.28%	2.40%	1.26%	1.83%	0.96%	0.73%	2.41%	3.58%					
30	"13. ""Демократическая партия России"""	32	0	6	1	0	1	1	0	0	0	0	1	2	2	0	3	2	1	1	0	2	0	2	2	2	0	2	0	0	0	1					
		0.37%	0.0%	0.61%	0.57%	0.0%	0.41%	0.76%	0.0%	0.0%	0.0%	0.0%	0.38%	1.75%	1.66%	0.0%	0.51%	1.98%	0.56%	0.16%	0.0%	0.70%	0.0%	0.62%	0.51%	0.53%	0.0%	0.52%	0.0%	0.0%	0.0%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	221	34	45	7	2	5	2	2	1	2	5	3	2	1	1	24	0	5	25	1	2	5	9	1	19	1	8	0	0	2	7					
		2.56%	3.60%	4.62%	4.04%	1.55%	2.05%	1.53%	2.19%	0.70%	1.08%	1.93%	1.16%	1.75%	0.83%	1.66%	4.15%	0.0%	2.82%	4.12%	1.21%	0.70%	4.76%	2.83%	0.25%	5.08%	0.25%	2.09%	0.0%	0.0%	1.61%	1.39%					
32	"15. ""Партия СЛОН"""	12	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	2	1	0	1	1	0	0	0	0	1					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.38%	0.0%	0.87%	0.0%	1.66%	0.0%	0.0%	0.56%	0.16%	0.0%	0.0%	1.90%	0.31%	0.0%	0.26%	0.25%	0.0%	0.0%	0.0%	0.0%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	395	45	79	8	4	9	9	3	3	3	9	19	2	2	11	24	4	9	20	2	19	1	13	8	23	17	13	3	10	3	20					
		4.58%	4.77%	8.11%	4.62%	3.10%	3.70%	6.92%	3.29%	2.11%	1.63%	3.47%	7.39%	1.75%	1.66%	18.33%	4.15%	3.96%	5.08%	3.30%	2.43%	6.69%	0.95%	4.08%	2.05%	6.14%	4.30%	3.40%	2.88%	3.67%	2.41%	3.98%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	1	4	1	0	3	1	1	0	0	2	1	0	0	0	2	0	0	6	0	0	0	2	5	2	2	3	1	2	1	2					
		0.48%	0.10%	0.41%	0.57%	0.0%	1.23%	0.76%	1.09%	0.0%	0.0%	0.77%	0.38%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.62%	1.28%	0.53%	0.50%	0.78%	0.96%	0.73%	0.80%	0.39%					
35	"18. ""ЛДПР"""	1250	157	143	23	11	29	10	17	18	25	21	26	12	23	13	81	7	24	152	20	34	33	21	72	52	41	39	5	34	16	91					
		14.51%	16.66%	14.69%	13.29%	8.52%	11.93%	7.69%	18.68%	12.67%	13.58%	8.10%	10.11%	10.52%	19.16%	21.66%	14.03%	6.93%	13.55%	25.08%	24.39%	11.97%	31.42%	6.60%	18.50%	13.90%	10.37%	10.20%	4.80%	12.49%	12.90%	18.12%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	176	16	20	6	1	4	2	2	5	6	6	9	11	1	0	10	1	0	4	1	6	1	8	12	5	4	13	0	5	3	14					
		2.04%	1.69%	2.05%	3.46%	0.77%	1.64%	1.53%	2.19%	3.52%	3.26%	2.31%	3.50%	9.64%	0.83%	0.0%	1.73%	0.99%	0.0%	0.66%	1.21%	2.11%	0.95%	2.51%	3.08%	1.33%	1.01%	3.40%	0.0%	1.83%	2.41%	2.78%					
37	"20. ""Политическая партия ""Единая Россия"""	2743	306	312	48	29	99	53	37	59	27	122	95	41	25	11	195	48	51	183	29	72	22	136	138	124	109	99	12	86	47	128					
		31.86%	32.48%	32.06%	27.74%	22.48%	40.74%	40.76%	40.65%	41.54%	14.67%	47.10%	36.96%	35.96%	20.83%	18.33%	33.79%	47.52%	28.81%	30.19%	35.36%	25.35%	20.95%	42.76%	35.47%	33.15%	27.59%	25.91%	11.53%	31.61%	37.90%	25.49%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	4	1	0	1	2	1	0	1	2	3	0	0	1	0	0	0	0	0	0	0	0	3	1	1	3	1	0	2	0	0					
		0.31%	0.42%	0.10%	0.0%	0.77%	0.82%	0.76%	0.0%	0.70%	1.08%	1.15%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.25%	0.26%	0.75%	0.26%	0.0%	0.73%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	1	3	0	0	0	0	1	1	1	0	0	0	1	0	3	0	0	0	0	1	0	0	3	1	1	2	0	2	0	0					
		0.24%	0.10%	0.30%	0.0%	0.0%	0.0%	0.0%	1.09%	0.70%	0.54%	0.0%	0.0%	0.0%	0.83%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.77%	0.26%	0.25%	0.52%	0.0%	0.73%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1658	181	148	55	43	30	17	4	30	67	48	41	14	22	7	83	17	33	108	7	88	15	49	62	54	111	94	67	63	25	75					
		19.25%	19.21%	15.21%	31.79%	33.33%	12.34%	13.07%	4.39%	21.12%	36.41%	18.53%	15.95%	12.28%	18.33%	11.66%	14.38%	16.83%	18.64%	17.82%	8.53%	30.98%	14.28%	15.40%	15.93%	14.43%	28.10%	24.60%	64.42%	23.16%	20.16%	14.94%					
																																					
41	Против всех	337	44	47	3	5	8	6	3	3	15	4	10	0	13	1	23	0	8	19	2	4	1	19	5	20	12	10	1	11	1	39					
		3.91%	4.67%	4.83%	1.73%	3.87%	3.29%	4.61%	3.29%	2.11%	8.15%	1.54%	3.89%	0.0%	10.83%	1.66%	3.98%	0.0%	4.51%	3.13%	2.43%	1.40%	0.95%	5.97%	1.28%	5.34%	3.03%	2.61%	0.96%	4.04%	0.80%	7.76%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
